image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match_3f,full_match_4f
103.jpeg,Salz,Salz,0,66.0,g,g,per_serving (pro Port. (12g)),per_serving,False,True,True,False,False
103.jpeg,davon gesättigte Fettsäuren,davon gesattigte Fettsauren,0,3.7,g,kcal,per_serving (pro Port. (12g)),per_100g,False,False,False,False,False
104.jpeg,Fett,Fett,2.6,2.6,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,davon gesättigte Fettsäuren,davon gesattigte Fettsauren,0.6,0.6,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Kohlenhydrate,Kohlenhydrate,72,72,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,davon Zucker,davon Zucker,72,72,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Ballaststoffe,Ballaststoffe,10,10,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Salz,Salz,0.1,0.1,g,g,per_100g,per_100g,True,True,True,True,True
104.jpeg,Kohlenhydrate,Kohlenhydrate,10,10,g,g,per_serving (pro Port. (14g)),per_serving,True,True,True,True,True
104.jpeg,davon Zucker,davon Zucker,10,10,g,g,per_serving (pro Port. (14g)),per_serving,True,True,True,True,True
104.jpeg,Ballaststoffe,Ballaststoffe,1.4,1.4,g,g,per_serving (pro Port. (14g)),per_serving,True,True,True,True,True
104.jpeg,Salz,Salz,0,0,g,g,per_serving (pro Port. (14g)),per_serving,True,True,True,True,True
104.jpeg,davon gesättigte Fettsäuren,davon gesattigte Fettsauren,0,2.6,g,g,per_serving (pro Port. (14g)),per_100g,False,True,False,False,False
104.jpeg,Fett,Fett,0,361,g,kcal,per_serving (pro Port. (14g)),per_100g,False,False,False,False,False
105.png,Energie,Energie,1320,1320,kJ,kj,per_100g,per_100g,True,True,True,True,True
105.png,Fett,Fett,2.7,2.7,g,g,per_100g,per_100g,True,True,True,True,True
105.png,- davon Zucker,-davon Zucker,51.4,51.4,g,g,per_100g,per_100g,True,True,True,True,True
105.png,Ballaststoffe,Ballaststoffe,15.5,15.5,g,g,per_100g,per_100g,True,True,True,True,True
105.png,Eiweiß,Eiweiss,7.0,7.0,g,g,per_100g,per_100g,True,True,True,True,True
105.png,Salz,Salz,0.03,0.03,g,g,per_100g,per_100g,True,True,True,True,True
105.png,Energie,Energie,158,158,kJ,kj,per_serving (1 Portion* (12 g)),per_100g,True,True,False,True,False
105.png,Energie,Energie,38,38,kcal,kcal,per_serving (1 Portion* (12 g)),per_100g,True,True,False,True,False
105.png,Fett,Fett,0.3,0.3,g,g,per_serving (1 Portion* (12 g)),per_100g,True,True,False,True,False
105.png,Kohlenhydrate,Kohlenhydrate,52.1,6.2,g,g,per_100g,per_100g,False,True,True,False,False
105.png,- davon Zucker,-davon Zucker,6.2,1.9,g,g,per_serving (1 Portion* (12 g)),per_100g,False,True,False,False,False
105.png,Ballaststoffe,Ballaststoffe,1.9,0.8,g,g,per_serving (1 Portion* (12 g)),per_100g,False,True,False,False,False
105.png,Eiweiß,Eiweiss,0.8,0.00,g,g,per_serving (1 Portion* (12 g)),per_100g,False,True,False,False,False
105.png,- davon gesättigte Fettsäuren,Fettsauren,0.4,0.4,g,g,per_100g,per_100g,True,True,True,False,False
105.png,- davon gesättigte Fettsäuren,davon gesattigte,0.0,0.0,g,g,per_serving (1 Portion* (12 g)),per_100g,True,True,False,False,False
106.png,Magnesium / Magnésium / Magnesio / Magnézium / Magnezij,Magnesio/Magnezium,250,250,mg,mg,per_serving (Pro Stick),,True,True,False,False,False
106.png,Vitamin E / Vitamine E / Vitamina E / E-vitamin / Vitamin E,VitaminE,12,12,mg α-TE,mg a-te,per_serving (Pro Stick),,True,False,False,False,False
107.png,Vitamin B1,Vitamin B1,1.1,1.1,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Vitamin B2,Vitamin B2,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Vitamin B6,Vitamin B6,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Niacin,Niacin,16,16,mg NE,mg ne,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,True,True,True,True
107.png,Vitamin E,Vitamin E,12,12,mg α-TE,mg a-te,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,False,True,False,False
107.png,Biotin,Biotin,50,50,µg,g,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,False,True,False,False
107.png,Folsäure,Folsaure,200,200,µg,g,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,True,False,True,False,False
107.png,Vitamin B12,Vitamin B12,2.5,80,µg,mg,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
107.png,Pantothensäure,Pantothensaure,6,,mg,,per_daily_dose (1 Tablette (4.3 g)*),per_daily_dose,False,False,True,False,False
108.jpeg,Magnesium,Magnesium,240,240,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,True,True,True,True,True
108.jpeg,Vitamin B1,Vitamin B1,1.1,1.1,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,True,True,True,True,True
108.jpeg,Vitamin B2,Vitamin B2,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,True,True,True,True,True
108.jpeg,Vitamin B6,Vitamin B6,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,True,True,True,True,True
108.jpeg,Pantothensäure,Pantothensaure,6.0,6.0,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,True,True,True,True,True
108.jpeg,Vitamin B12,Vitamin B12,2.5,80,µg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,False,False,True,False,False
108.jpeg,Biotin,Biotin,50,2009,µg,,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,False,False,True,False,False
108.jpeg,Folsäure,Folsaure,200,6.0,µg,mg,per_daily_dose (1 Tablette (5.6 g)*),per_daily_dose,False,False,True,False,False
109.jpeg,Brennwert,Brennwert,420,420,kJ,kj,per_100g,per_100g,True,True,True,True,True
109.jpeg,Brennwert,Brennwert,99,99,kcal,kcal,per_100g,per_100g,True,True,True,True,True
109.jpeg,Fett,Fett,0,0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Kohlenhydrate,Kohlenhydrate,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,- davon Zucker,-davon Zucker,9.8,9.8,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Ballaststoffe,Ballaststoffe,1.5,1.5,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Eiweiß,Eiweiss,11.0,11.0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Salz,Salz,0.05,0.05,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,- davon gesättigte Fettsäuren,Fettsauren,0.2,0.2,g,g,per_100g,per_100g,True,True,True,False,False
110.jpeg,Niacin,Niacin,8.0,8.0,mg NE,mg ne,per_serving (pro Stick),per_serving,True,True,True,True,True
110.jpeg,Pantothensäure,Pantothensaure,3.0,3.0,mg,mg,per_serving (pro Stick),per_serving,True,True,True,True,True
110.jpeg,Niacin,Niacin,16,16,mg NE,mg ne,per_daily_dose (pro 2 Sticks),per_daily_dose,True,True,True,True,True
110.jpeg,Pantothensäure,Pantothensaure,6.0,6.0,mg,mg,per_daily_dose (pro 2 Sticks),per_daily_dose,True,True,True,True,True
111.jpeg,Vitamin B12,Vitamin B12,17.5,17.5,µg,g,per_daily_dose (1 Tagesdosis (8 ml)),1 tagesdosis (8 ml),True,False,False,False,False
113.jpeg,BALLASTSTOFFE,Ballaststoffe,1.9,1.9,g,g,per_100g,per_100g,True,True,True,True,True
113.jpeg,KOFFEIN,KOFFEIN,267,267,mg,mg,per_100g,per_100g,True,True,True,True,True
113.jpeg,FETT,FETT,1.3,1.3,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,KOHLENHYDRATE,Kohlenhydrate,2.3,2.3,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,BALLASTSTOFFE,Ballaststoffe,0.6,0.6,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,EIWEIẞ,Eiweiss,21.8,21.8,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,KOFFEIN,KOFFEIN,80,80,mg,mg,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,FETT,FETT,4.5,6,g,g,per_100g,per_100g,False,True,True,False,False
113.jpeg,KOHLENHYDRATE,Kohlenhydrate,7.7,3,g,g,per_100g,per_100g,False,True,True,False,False
113.jpeg,EIWEIẞ,Eiweiss,72.7,1.9,g,g,per_100g,per_100g,False,True,True,False,False
113.jpeg,SALZ,SALZ,0.53,72.7,g,g,per_100g,per_100g,False,True,True,False,False
113.jpeg,SALZ,SALZ,0.17,145,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,True,False,False,False
113.jpeg,ENERGIE kcal,Energie,369,11,kcal,kcal,per_100g,per_100g,False,True,True,False,False
113.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,FETT,3.1,2,g,g,per_100g,per_serving,False,True,False,False,False
114.jpeg,ENERGIE,Energie,1541,1541,kJ,kj,per_100g,per_100g,True,True,True,True,True
114.jpeg,FETT,FETT,4.8,4.8,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,KOHLENHYDRATE,Kohlenhydrate,8.8,8.8,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,BALLASTSTOFFE,Ballaststoffe,2.8,2.8,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,EIWEIẞ,Eiweiss,70.1,70.1,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,SALZ,SALZ,0.51,0.51,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,KOFFEIN,KOFFEIN,268,268,mg,mg,per_100g,per_100g,True,True,True,True,True
114.jpeg,ENERGIE,Energie,462,462,kJ,kj,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,KOHLENHYDRATE,Kohlenhydrate,2.6,2.6,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,BALLASTSTOFFE,Ballaststoffe,0.9,0.9,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,SALZ,SALZ,0.17,0.17,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,KOFFEIN,KOFFEIN,80,80,mg,mg,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,FETT,FETT,1.4,1,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,True,False,False,False
114.jpeg,EIWEIẞ,Eiweiss,21.0,140,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,True,False,False,False
114.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,FETT,3.3,148,g,g,per_100g,per_serving,False,True,False,False,False
115.png,Brennwert,Brennwert,438,438,kJ,kj,per_100g,per_100g,True,True,True,True,True
115.png,Brennwert,Brennwert,103,103,kcal,kcal,per_100g,per_100g,True,True,True,True,True
115.png,Fett,Fett,0,0,g,g,per_100g,per_100g,True,True,True,True,True
115.png,Kohlenhydrate,Kohlenhydrate,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
115.png,- davon Zucker,- davon Zucker,10.0,10.0,g,g,per_100g,per_100g,True,True,True,True,True
115.png,Ballaststoffe,Ballaststoffe,1.6,1.6,g,g,per_100g,per_100g,True,True,True,True,True
115.png,Eiweiß,Eiweiss,11.0,11.0,g,g,per_100g,per_100g,True,True,True,True,True
115.png,Salz,Salz,0.05,,g,,per_100g,per_100g,False,False,True,False,False
115.png,- davon gesättigte Fettsäuren,Fettsauren,0.2,0.2,g,g,per_100g,per_100g,True,True,True,False,False
116.jpeg,FETT:,FETT:,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,27.0,27.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,BALLASTSTOFFE,Ballaststoffe,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,EIWEIẞ,Eiweiss,41.0,41.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,SALZ,SALZ,2.02,2.02,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,FETT:,FETT:,3.5,3.5,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,8.2,8.2,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,BALLASTSTOFFE,Ballaststoffe,3.7,3.7,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,EIWEIẞ,Eiweiss,12.0,12.0,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,SALZ,SALZ,0.61,0.61,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,davon gesattigte,1.4,1.4,g,g,per_100g,per_100g,True,True,True,False,False
116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,davon gesattigte,0.4,0.4,g,g,per_serving (PORTION**),per_serving,True,True,True,False,False
117.jpeg,SALZ,SALZ,0.04,0.04,g,g,per_serving (45 g),per_serving,True,True,True,True,True
117.jpeg,EIWEIẞ,Eiweiss,11.0,0.04,g,g,per_serving (45 g),per_serving,False,True,True,False,False
117.jpeg,KOHLENHYDRATE,Kohlenhydrate,16.7,728,g,kj/kcal,per_serving (45 g),per_serving,False,False,True,False,False
117.jpeg,BALLASTSTOFFE,Ballaststoffe,4.0,6.1,g,,per_serving (45 g),per_serving,False,False,True,False,False
118.jpeg,FETT:,FETT:,10,2.1,g,g,per_100g,per_serving,False,True,False,False,False
118.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,48,3.2,g,g,per_100g,per_serving,False,True,False,False,False
118.jpeg,BALLASTSTOFFE,Ballaststoffe,3.0,19,g,g,per_100g,per_serving,False,True,False,False,False
118.jpeg,EIWEIẞ,Eiweiss,24,0.56,g,g,per_100g,per_serving,False,True,False,False,False
118.jpeg,FETT:,FETT:,8.0,48,g,g,per_serving (80 g),per_100g,False,True,False,False,False
118.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,38,4.0,g,g,per_serving (80 g),per_100g,False,True,False,False,False
118.jpeg,BALLASTSTOFFE,Ballaststoffe,2.4,24,g,g,per_serving (80 g),per_100g,False,True,False,False,False
118.jpeg,EIWEIẞ,Eiweiss,19,0.70,g,g,per_serving (80 g),per_100g,False,True,False,False,False
119.jpeg,FETT:,FETT:,11,24,g,g,per_100g,per_serving,False,True,False,False,False
119.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,47,3.2,g,g,per_100g,per_serving,False,True,False,False,False
119.jpeg,BALLASTSTOFFE,Ballaststoffe,4.5,19,g,g,per_100g,per_serving,False,True,False,False,False
119.jpeg,EIWEIẞ,Eiweiss,24,0.56,g,g,per_100g,per_serving,False,True,False,False,False
119.jpeg,SALZ,SALZ,0.70,21,g,g,per_100g,per_100g,False,True,True,False,False
119.jpeg,FETT:,FETT:,8.4,3.0,g,g,per_serving (80 g),per_100g,False,True,False,False,False
119.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,38,4.0,g,g,per_serving (80 g),per_100g,False,True,False,False,False
119.jpeg,BALLASTSTOFFE,Ballaststoffe,3.6,24,g,g,per_serving (80 g),per_100g,False,True,False,False,False
119.jpeg,EIWEIẞ,Eiweiss,19,0.70,g,g,per_serving (80 g),per_100g,False,True,False,False,False
119.jpeg,SALZ,SALZ,0.56,17,g,g,per_serving (80 g),per_serving,False,True,True,False,False
12.png,Vetten / Rasva / Matières grasses / Fett / Tłuszcze / Fett,Fatten/ Rasva / Matiéres grasses / Fett/ Tlustcze / Fett,0.0,0.0,g,g,per_100ml,per_100ml,True,True,True,False,False
12.png,waarvan verzadigde vetzuren / josta tyydyttyneiden rasvojen osuus / dont matières grasses saturées / med andel mættet fett / w tym tłuszcze nasycone / varav mättat fett,sattnat fett / w tym tluszcze nasycone / varav mattat fat,0.0,0.0,g,g,per_100ml,per_100ml,True,True,True,False,False
12.png,Koolhydraten / Hiilihydraatit / Glucides / Karbohydrater / Węglowodany / Kolhydrater,Koolhydraten / Hillhydraatit / Glucides / Karbohydrater,32,32,g,g,per_100ml,per_100ml,True,True,True,False,False
12.png,waarvan suikers / josta sokereiden osuus / dont sucres / med andel sukker / w tym cukry / varav socker,waarvan sukers / josta sokereiden osuus / dont sucres,1.1,1.1,g,g,per_100ml,per_100ml,True,True,True,False,False
12.png,Koolhydraten / Hiilihydraatit / Glucides / Karbohydrater / Węglowodany / Kolhydrater,Koolhydraten / Hillhydraatit / Glucides / Karbohydrater,19,19,g,g,per_serving (60ml),per_serving,True,True,True,False,False
12.png,waarvan suikers / josta sokereiden osuus / dont sucres / med andel sukker / w tym cukry / varav socker,waarvan sukers / josta sokereiden osuus / dont sucres,0.7,0.7,g,g,per_serving (60ml),per_serving,True,True,True,False,False
12.png,Vetten / Rasva / Matières grasses / Fett / Tłuszcze / Fett,sattnat fett / w tym tluszcze nasycone / varav mattat fat,0.0,77,g,kcal,per_serving (60ml),per_serving,False,False,True,False,False
120.jpeg,INOSITOL,INOSITOL,100,100,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,CHOLIN,choline,20,20,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,NIACIN,Niacin,16,16,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,PANTOTHENSÄURE,Pantothensaure,5,5,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,CALCIUM,Calcium,121,121,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,ZINK,ZINK,6.5,6.5,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,KUPFER,KUPFER,1,1,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,MANGAN,MANGAN,0.4,0.4,mg,mg,per_daily_dose (10 G),per_daily_dose,True,True,True,True,True
120.jpeg,FOLSÄURE,Folsaure,200,200,µg,g,per_daily_dose (10 G),per_daily_dose,True,False,True,False,False
120.jpeg,BIOTIN,Biotin,40,40,µg,g,per_daily_dose (10 G),per_daily_dose,True,False,True,False,False
120.jpeg,JOD,Jod,100,100,µg,g,per_daily_dose (10 G),per_daily_dose,True,False,True,False,False
120.jpeg,SELEN,SELEN,22,22,µg,g,per_daily_dose (10 G),per_daily_dose,True,False,True,False,False
120.jpeg,CHROM,CHROM,25,25,µg,g,per_daily_dose (10 G),per_daily_dose,True,False,True,False,False
120.jpeg,MOLYBDÄN,MOLYBDAN,45,45,µg,g,per_daily_dose (10 G),per_daily_dose,True,False,True,False,False
120.jpeg,ALPHA-LIPONSÄURE,ON,42,6.5,mg,mg,per_daily_dose (10 G),per_daily_dose,False,True,True,False,False
120.jpeg,LACTOBACILLUS ACIDOPHILUS,HI,3.6 x 10^8,250,KBE,mg,per_daily_dose (10 G),per_daily_dose,False,False,True,False,False
121.jpeg,FETT:,FETT:,12,12,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,20,20,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,BALLASTSTOFFE,Ballaststoffe,18,18,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,EIWEISS,Eiweiss,35,35,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,SALZ,SALZ,0.20,0.20,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,FETT:,FETT:,5.2,5.2,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,KOHLENHYDRATE:,KOHLENHYDRATE:,9.1,9.1,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,EIWEISS,Eiweiss,16,16,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,SALZ,SALZ,0.09,0.09,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,BALLASTSTOFFE,Ballaststoffe,7.9,79,g,g,per_serving (45g),per_serving,False,True,True,False,False
15.png,Salz/Salt,Salz/Salt,15.0,15.0,g,g,per_100g,per_100g,True,True,True,True,True
15.png,Magnesium,Magnesium,670,670,mg,mg,per_100g,per_100g,True,True,True,True,True
15.png,Calcium,Calcium,1428,1428,mg,mg,per_100g,per_100g,True,True,True,True,True
15.png,Salz/Salt,Salz/Salt,0.63,0.63,g,g,per_serving (4.2 g),per_serving,True,True,True,True,True
15.png,Magnesium,Magnesium,28.1,28.1,mg,mg,per_serving (4.2 g),per_serving,True,True,True,True,True
15.png,Calcium,Calcium,60,60,mg,mg,per_serving (4.2 g),per_serving,True,True,True,True,True
15.png,Salz/Salt,Salz/Salt,1.26,1.26,g,g,per_daily_dose (2 x 4.2 g),per_daily_dose,True,True,True,True,True
15.png,Natrium/Sodium,Natrium/Sodium,500,500,mg,mg,per_daily_dose (2 x 4.2 g),per_daily_dose,True,True,True,True,True
15.png,Magnesium,Magnesium,56.3,56.3,mg,mg,per_daily_dose (2 x 4.2 g),per_daily_dose,True,True,True,True,True
15.png,Calcium,Calcium,120,120,mg,mg,per_daily_dose (2 x 4.2 g),per_daily_dose,True,True,True,True,True
15.png,Natrium/Sodium,Natrium/Sodium,5.952,5962,mg,mg,per_100g,per_100g,False,True,True,False,False
15.png,Natrium/Sodium,Natrium/Sodium,250,200,mg,mg,per_serving (4.2 g),per_serving,False,True,True,False,False
17.png,Caffeine,Caffeine,100,100,mg,mg,per_serving (piece),per_serving,True,True,True,True,True
17.png,Vitamin B3,Vitamin B3,2.4,2.4,mg NE,mg ne,per_serving (piece),per_serving,True,True,True,True,True
17.png,Vitamin B6,Vitamin B6,0.22,0.22,mg,mg,per_serving (piece),per_serving,True,True,True,True,True
2.png,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,70,70,g,g,per_100g,per_100g,True,True,True,True,True
