image_id,nutrient,quantity,unit,context
27.png,Esemß/Protein,1254,kj,per_100g
27.png,Esemß/Protein,"<0,1g",,per_100g
27.png,Kublephydrate/ Carbohydrate,"<0,1g",,per_100g
27.png,Kublephydrate/ Carbohydrate,49,g,per_100g
27.png,Calcium,4000,mg,per_100g
27.png,Calcium,"<0,5g",,per_100g
27.png,Magnesium,4000,mg,per_100g
27.png,Magnesium,2000,mg,per_100g
27.png,Zinc,2000,mg,per_100g
27.png,Zinc,75,mg,per_100g
27.png,Kuples/Copper,75,mg,per_100g
27.png,Mangen/Manganese,15,mg,per_100g
27.png,hrom/ Chromium,15,mg,per_100g
27.png,Selenium,,,per_100g
27.png,Vitamin A,,,per_100g
30.png,Energy,27,,per_serving
30.png,Energy,4.8,,per_100g
30.png,Protein,27,,per_serving
30.png,Protein,4.8,,per_100g
30.png,FAT (g,27,g,per_serving
30.png,FAT (g,49,g,per_100g
30.png,Carbohydrate,39,,per_serving
30.png,Carbohydrate,71,,per_100g
30.png,Sugars,19,,per_serving
30.png,Sugars,35,,per_100g
30.png,DIETARY FIBRE,20,,per_serving
30.png,DIETARY FIBRE,36,,per_100g
30.png,SODIUM (mg,70,mg,per_serving
30.png,SODIUM (mg,130,mg,per_100g
30.png,Saturated Fats,27,,per_serving
30.png,Saturated Fats,49,,per_100g
33.png,Energy,1660,,per_100g
33.png,Energy,1245,,per_100g
33.png,Fat,8,g,per_100g
33.png,Fat,1245,,per_100g
33.png,Saturated Fats,8,g,per_100g
33.png,Sugars,56,g,per_100g
33.png,Sugars,09,,per_100g
33.png,Sugars,429,,per_100g
33.png,Eiweiß [protein,0.539,,per_100g
33.png,Eiweiß [protein,09,,per_100g
33.png,Salt,0.539,,per_100g
33.png,Salt,0.40,g,per_100g
33.png,Salt,09,,per_100g
33.png,Sodium,210,mg,per_100g
33.png,Sodium,35,mg,per_100g
33.png,Sodium,158,mg,per_100g
33.png,Calcium,35,mg,per_100g
33.png,Calcium,25,mg,per_100g
33.png,Calcium,26,mg,per_100g
33.png,Magnesium,25,mg,per_100g
33.png,Magnesium,55,mg,per_100g
33.png,Magnesium,19,mg,per_100g
33.png,Kalium [potassium,55,mg,per_100g
33.png,Kalium [potassium,41,mg,per_100g
33.png,Chloride,0.539,,per_100g
34.png,Energy,9,kcal,per_100g
34.png,Energy,319,kcal,per_100g
34.png,Fat,0,g,per_100g
34.png,Fat,20,g,per_serving
34.png,Carbohydrate,80,g,per_100g
34.png,Carbohydrate,20,g,per_serving
34.png,Carbohydrate,198,,per_serving
34.png,Sugars,77,g,per_100g
34.png,Sugars,198,,per_serving
34.png,Sugars,1.28,,per_serving
34.png,Fibre,58,,per_100g
34.png,Fibre,0,g,per_serving
34.png,Fibre,1.28,,per_serving
34.png,Vitamin C,58,,per_100g
34.png,Vitamin C,0,g,per_serving
34.png,Vitamin C,1.28,,per_serving
34.png,Protein,3.58,,per_100g
34.png,Protein,0,g,per_serving
34.png,Protein,0.98,,per_serving
34.png,Salt,3.58,,per_100g
34.png,Salt,0,g,per_serving
34.png,Salt,0.98,,per_serving
34.png,Calcium,3,,per_100g
34.png,Calcium,139,,per_serving
34.png,Potassium,25,mg,per_serving
34.png,Potassium,139,,per_serving
34.png,Magnesium,2.6,mg,per_100g
34.png,Magnesium,25,mg,per_serving
34.png,Magnesium,0.7,mg,per_serving
34.png,Zinc,2.6,mg,per_100g
34.png,Zinc,25,mg,per_serving
34.png,Zinc,0.7,mg,per_serving
34.png,Vitamin A,72,mg,per_100g
34.png,Vitamin A,2.6,mg,per_100g
34.png,Vitamin A,0.7,mg,per_serving
34.png,Vitamin C,72,mg,per_100g
34.png,Vitamin C,18,mg,per_serving
34.png,Vitamin C,199,,per_serving
34.png,Niacin,12,mg,per_100g
34.png,Niacin,18,mg,per_serving
34.png,Niacin,199,,per_serving
34.png,Vitamin B6,12,mg,per_100g
34.png,Vitamin B6,3.2,mg,per_100g
34.png,Vitamin B6,0.8,mg,per_serving
34.png,Pantothenic Acid,29,mg,per_100g
34.png,Pantothenic Acid,0.7,mg,per_serving
34.png,Pantothenic Acid,129,,per_serving
34.png,Vitamin B1,0.8,mg,per_100g
34.png,Vitamin B1,0.2,mg,per_serving
34.png,Vitamin B1,189,,per_serving
34.png,Vitamin B2,0.8,mg,per_100g
34.png,Vitamin B2,0.2,mg,per_serving
34.png,Vitamin B2,149,,per_serving
34.png,Folic Acid,34,ug,per_100g
34.png,Folic Acid,8.4,ug,per_serving
34.png,Folic Acid,0.2,mg,per_serving
34.png,Vitamin B12,3.5,ug,per_100g
34.png,Vitamin B12,0.9,ug,per_serving
34.png,Vitamin B12,359,,per_serving
35.jpeg,Magnesium,4.79,,per_daily_dose
35.jpeg,Magnesium,100.8,mg,per_daily_dose
35.jpeg,Magnesium,126 %,,per_daily_dose
35.jpeg,Vitamin A,2.19,,per_daily_dose
35.jpeg,Vitamin A,100.8,mg,per_daily_dose
35.jpeg,Vitamin A,126 %,,per_daily_dose
41.png,Energy,0,g,per_100g
41.png,Fat,0,g,per_100g
41.png,Saturated Fats,0,g,per_100g
41.png,Carbohydrate,36,g,per_100g
41.png,OFWHICH SUGARS,4.59,,per_100g
41.png,Protein,0,g,per_100g
41.png,Salt,0.109,,per_100g
42.png,Protein,01,,per_100g
42.png,FAT (g,0,g,per_100g
42.png,Carbohydrate,44,,per_serving
42.png,Carbohydrate,94,,per_100g
42.png,Sugars,38,,per_100g
42.png,DIETARY FIBRE (g,0,g,per_100g
42.png,SODIUM (mg,240,mg,per_serving
42.png,SODIUM (mg,500,mg,per_100g
42.png,Energy,01,,per_100g
51.png,Energy,1541,,per_100g
51.png,Energy,925,,per_100g
51.png,Fat,0.59,,per_100g
51.png,of which saturates ] davon gesättigte Feltsauren,0.59,,per_100g
51.png,dont acides gras satures,0.59,,per_100g
51.png,Saturated Fats,0.59,,per_100g
51.png,Carbohydrate / Kohlenhydrate / Glucides | Koolhydraten,849,,per_100g
51.png,Carbohydrate / Kohlenhydrate / Glucides | Koolhydraten,50,g,per_100g
51.png,Sugars,629,,per_100g
51.png,Sugars,37,,per_100g
51.png,Sugars,50,g,per_100g
51.png,Sugars,9,,per_100g
51.png,Protein,6.79,,per_100g
51.png,Protein,37,,per_100g
51.png,Protein,9,,per_100g
51.png,Eiweiß [ Proteines ] Elwitten,6.79,,per_100g
51.png,Eiweiß [ Proteines ] Elwitten,37,,per_100g
51.png,Eiweiß [ Proteines ] Elwitten,9,,per_100g
51.png,Salt,6.79,,per_100g
51.png,Salt,4.0,g,per_100g
51.png,Salt,0.139,,per_100g
51.png,Vitamin Bi: | Vitamine B6,0.139,,per_100g
51.png,Vitamin Bi: | Vitamine B6,0.089,,per_100g
53.png,Energy_L Energie kJ (kcal,1541,kcal,per_100g
53.png,Energy_L Energie kJ (kcal,925,kcal,per_100g
53.png,Fat,0.59,,per_100g
53.png,Saturated Fats,0.59,,per_100g
53.png,dont acides gras satures,0.59,,per_100g
53.png,Carbohydrate,849,,per_100g
53.png,Carbohydrate,37,g,per_100g
53.png,Carbohydrate,509,,per_100g
53.png,Sugars,62,g,per_100g
53.png,Sugars,37,g,per_100g
53.png,Protein,6.79,,per_100g
53.png,Protein,4.09,,per_100g
53.png,Salt,0.13,g,per_100g
53.png,Salt,0.08,g,per_100g
53.png,Vitamin B6,,,per_100g
56.jpeg,Glucides,83,g,pro 100 €
56.jpeg,Energy,383,kcal,pro 100 €
56.jpeg,Protein,83,g,pro 100 €
57.jpeg,Protein,4.998,,pro 100 @
57.jpeg,Energy,"383kcal,",,pro 100 @
57.jpeg,Energy,4.998,,pro 100 @
59.png,Energy,1391,kj,per_100g
59.png,Energy,278,kj,per_100g
59.png,Ejweiß /Protein,0.7,g,per_100g
59.png,Ejweiß /Protein,278,kj,per_100g
59.png,Ejweiß /Protein,0.14,g,per_100g
59.png,Kohlenbydrate /Carbohydrate,66.6,g,per_100g
59.png,Kohlenbydrate /Carbohydrate,13.3,g,per_100g
59.png,Kohlenbydrate /Carbohydrate,0.14,g,per_100g
59.png,Sugars,64.49,,per_100g
59.png,Sugars,12.99,,per_100g
59.png,Sugars,13.3,g,per_100g
59.png,Saturated Fats,"<0,3g",,per_100g
59.png,Saturated Fats,"<0,g",,per_100g
59.png,Fibre,259,,per_100g
59.png,Fibre,5,g,per_100g
59.png,Sodium,259,,per_100g
59.png,Sodium,"<0,02g",,per_100g
59.png,Sodium,5,g,per_100g
59.png,Sodium,"<0,1g",,per_100g
59.png,Selenium,"<0,1g",,per_100g
59.png,Selenium,"<0,02g",,per_100g
59.png,Vitamin A,300,mg,per_100g
59.png,Vitamin A,60,mg,per_100g
59.png,Vitamin A,10,mg,per_100g
59.png,Provitamin,10,mg,per_100g
59.png,Provitamin,3,,per_100g
61.png,Energy,14.69,,per_serving
61.png,Energy,48.7,g,per_100g
61.png,Energy,0,g,per_serving
61.png,Energy,9,,per_serving
61.png,Energy,25.3,g,per_serving
61.png,Energy,84.4,g,per_100g
61.png,Fat,0,g,per_serving
61.png,Saturated Fats,9,,per_serving
61.png,Saturated Fats,84.4,g,per_100g
61.png,Carbohydrate,25.3,g,per_serving
61.png,Carbohydrate,48.7,g,per_100g
61.png,Carbohydrate,84.4,g,per_100g
61.png,Sugars,14.69,,per_serving
61.png,Sugars,48.7,g,per_100g
61.png,Sugars,0.69,,per_100g
61.png,de los cuales azucares,14.69,,per_serving
61.png,de los cuales azucares,48.7,g,per_100g
61.png,Protein,0.29,,per_serving
61.png,Protein,1.739,,per_100g
61.png,Protein,0.69,,per_100g
61.png,Salt,0.52,g,per_serving
61.png,Salt,250,mg,per_100g
61.png,Salt,1.739,,per_100g
61.png,Magnesium,333.3,mg,per_100g
61.png,Magnesium,250,mg,per_100g
61.png,Potassium,333.3,mg,per_100g
61.png,Potassium,166.7,mg,per_100g
61.png,Calcium,166.7,mg,per_100g
63.png,Energy,0,g,per_serving
63.png,Energy,09,,per_100g
63.png,Energy,25.3,g,per_serving
63.png,Energy,84.4,g,per_100g
63.png,Energy,14.6,g,per_serving
63.png,Energy,48.7,g,per_100g
63.png,Energy,0.2,g,per_serving
63.png,Energy,0.6,g,per_100g
63.png,Fat,0,g,per_serving
63.png,Fat,09,,per_100g
63.png,Saturated Fats,09,,per_serving
63.png,Saturated Fats,0,g,per_100g
63.png,Carbohydrate,25.3,g,per_serving
63.png,Carbohydrate,84.4,g,per_100g
63.png,Sugars,14.6,g,per_serving
63.png,Sugars,48.7,g,per_100g
63.png,de los cuales azucares,14.6,g,per_serving
63.png,de los cuales azucares,48.7,g,per_100g
63.png,Protein,0.2,g,per_serving
63.png,Protein,0.6,g,per_100g
63.png,Salt,0.52,g,per_serving
63.png,Salt,1.73,g,per_100g
63.png,Magnesium,250,mg,per_100g
63.png,Potassium,313.3,mg,per_100g
63.png,Calcium,313.3,mg,per_100g
63.png,Calcium,166.7,mg,per_100g
64.png,Vitamin C,50,mg,per_daily_dose
64.png,Vitamin B2,0.6,mg,per_daily_dose
64.png,Vitamin B6,0.6,mg,per_daily_dose
64.png,Folic Acid,0.6,mg,per_daily_dose
64.png,Vitamin B12,2.5,mg,per_daily_dose
64.png,Pantothenic Acid,2.5,mg,per_daily_dose
64.png,Zinc,30,mg,per_daily_dose
67.jpeg,Vitamin D3,,,
78.jpeg,Vitamin D3,,,
82.jpeg,Carbohydrate,,,per_100g
82.jpeg,Fat,,,per_100g
82.jpeg,Creatine,39,,per_serving
82.jpeg,Carbohydrate,39,,per_serving
82.jpeg,Energy,,,per_100g
82.jpeg,Protein,,,per_100g
88.png,which sugars,3.59,,per_100ml
88.png,which sugars,119,,per_100ml
88.png,Jenergylenergia,772,kj,per_100ml
88.png,Jenergylenergia,181,kj,per_100ml
88.png,Energy,23455,kj,per_100ml
88.png,Energy,772,kj,per_100ml
88.png,Energy,181,kj,per_100ml
88.png,Igrassi,0.59,,per_100ml
88.png,Igrassi,",79",,per_100ml
88.png,Igrassi,239,,per_100ml
88.png,7lipides,0.59,,per_100ml
88.png,7lipides,1.6,g,per_100ml
88.png,7lipides,239,,per_100ml
88.png,Fettsäuren,0.59,,per_100ml
88.png,Fettsäuren,1.6,g,per_100ml
88.png,Fettsäuren,239,,per_100ml
88.png,Fat,0.59,,per_100ml
88.png,Fat,1.6,g,per_100ml
88.png,Saturated Fats,4.19,,per_100ml
88.png,7glucides7,4.19,,per_100ml
88.png,7glucides7,18,g,per_100ml
88.png,Carbohydrate,18,g,per_100ml
88.png,Carbohydrate,3.59,,per_100ml
88.png,Carbohydrate,119,,per_100ml
88.png,Sugars,3.59,,per_100ml
88.png,Sugars,809,,per_100ml
88.png,Sugars,119,,per_100ml
88.png,Enweiss protein(e)proteines,0.109,,per_100ml
88.png,Enweiss protein(e)proteines,809,,per_100ml
88.png,Enweiss protein(e)proteines,269,,per_100ml
90.png,Energy,192,,100 ml
90.png,Energy,115,,per_daily_dose
90.png,Energy,60,ml,per_daily_dose
90.png,Fett/ lipides / fat,192,,100 ml
90.png,Fett/ lipides / fat,20.19,,100 ml
90.png,Fett/ lipides / fat,115,,per_daily_dose
90.png,davon gesättigte Fettsäuren,<0.19,,100 ml
90.png,davon gesättigte Fettsäuren,20.19,,100 ml
90.png,davon gesättigte Fettsäuren,0,g,per_daily_dose
90.png,Saturated Fats,<0.19,,100 ml
90.png,Saturated Fats,0,g,per_daily_dose
90.png,Carbohydrate,10,g,100 ml
90.png,Carbohydrate,6.0,g,per_daily_dose
90.png,davon Zuckerarten_ of which sugars,109,,100 ml
90.png,davon Zuckerarten_ of which sugars,6.09,,per_daily_dose
90.png,davon Zuckerarten_ of which sugars,6.0,g,per_daily_dose
90.png,Eiweiß [proteines,20.19,,100 ml
90.png,Eiweiß [proteines,109,,100 ml
90.png,Eiweiß [proteines,6.09,,per_daily_dose
90.png,Protein,20.19,,100 ml
90.png,Protein,6.09,,per_daily_dose
90.png,Salt,0.16,g,100 ml
90.png,Salt,20.19,,100 ml
90.png,Salt,0.109,,per_daily_dose
90.png,Magnesium,0.16,g,100 ml
90.png,Magnesium,56,mg,per_daily_dose
90.png,Magnesium,0.109,,per_daily_dose
90.png,Kreatin,60,ml,per_daily_dose
90.png,Kreatin,192,,100 ml
90.png,Fat,<0.19,,100 ml
90.png,Fat,0,g,per_daily_dose
91.png,EnergieZenergylenergia kd (kcal,7727181,kcal,per_serving
91.png,EnergieZenergylenergia kd (kcal,2.39,kcal,per_serving
91.png,Fat,0.79,,per_100ml
91.png,Fat,1.69,,per_serving
91.png,Fat,2.39,,per_serving
91.png,Saturated Fats,0.59,,per_100ml
91.png,Saturated Fats,1.69,,per_serving
91.png,ofwhich saturated fatty acids,4.19,,per_100ml
91.png,ofwhich saturated fatty acids,139,,per_serving
91.png,Carbohydrate,4.19,,per_100ml
91.png,Carbohydrate,139,,per_serving
91.png,Carbohydrate,8.59,,per_100ml
91.png,Carbohydrate,119,,per_serving
91.png,Sugars,8.59,,per_100ml
91.png,Sugars,26,g,per_serving
91.png,Sugars,119,,per_serving
101.png,Energy,0.89,,per_100g
101.png,Fat,0.89,,per_100g
101.png,Saturated Fats,"<0,19",,per_100g
101.png,Carbohydrate,86.19,,per_100g
101.png,Sugars,8.9,g,per_100g
101.png,Fibre,3.09,,per_100g
101.png,Protein,6.39,,per_100g
101.png,Salt,0.099,,per_100g
101.png,Vitamin B1,36,mg,per_100g
101.png,Sodium,36,mg,per_100g
102.png,Energy,1.09,,per_100g
102.png,Fat,1.79,,per_100g
102.png,Fettsäuren,1.19,,per_100g
102.png,Fettsäuren,7.99,,per_100g
102.png,Carbohydrate,639,,per_100g
102.png,Carbohydrate,31,g,per_100g
102.png,Carbohydrate,3.99,,per_100g
102.png,Sugars,31,g,per_100g
102.png,Sugars,0.69,,per_100g
102.png,Fibre,5.19,,per_100g
102.png,Fibre,0.79,,per_100g
102.png,Protein,5.99,,per_100g
102.png,Protein,0.029,,per_100g
102.png,Salt,0.149,,per_100g
103.jpeg,Fat,3.7,g,per_100g
103.jpeg,Fat,0.49,kcal,per_100g
103.jpeg,Fettsäuren,0.49,kcal,per_100g
103.jpeg,Fettsäuren,519,kcal,per_100g
103.jpeg,Fettsäuren,6.1,g,per_100g
103.jpeg,Carbohydrate,519,kcal,per_100g
103.jpeg,Carbohydrate,51,g,per_100g
103.jpeg,Carbohydrate,6.1,g,per_100g
103.jpeg,Sugars,51,g,per_100g
103.jpeg,Sugars,6.19,,per_100g
103.jpeg,Sugars,6.1,g,per_100g
103.jpeg,Fibre,169,,per_100g
103.jpeg,Fibre,1.99,,per_100g
103.jpeg,Fibre,6.19,,per_100g
103.jpeg,Salt,7.7,g,per_100g
103.jpeg,Salt,0.99,,per_100g
103.jpeg,Energy,328,kcal,per_100g
103.jpeg,Energy,3.7,g,per_100g
103.jpeg,Energy,0.49,kcal,per_100g
103.jpeg,Protein,7.7,g,per_100g
103.jpeg,Protein,0.99,,per_100g
103.jpeg,Protein,1.99,,per_100g
104.jpeg,Energy,361,kcal,per_100g
104.jpeg,Fat,361,kcal,per_100g
104.jpeg,Fat,2.69,kcal,per_100g
104.jpeg,Fettsäuren,0.69,kcal,per_100g
104.jpeg,Fettsäuren,2.69,kcal,per_100g
104.jpeg,Fettsäuren,729,kcal,per_100g
104.jpeg,Carbohydrate,729,kcal,per_100g
104.jpeg,Carbohydrate,10,g,per_100g
104.jpeg,Sugars,729,,per_100g
104.jpeg,Sugars,10,g,per_100g
104.jpeg,Sugars,109,,per_100g
104.jpeg,Fibre,109,,per_100g
104.jpeg,Fibre,1.49,,per_100g
104.jpeg,Protein,3.29,,per_100g
104.jpeg,Protein,109,,per_100g
104.jpeg,Protein,1.49,,per_100g
104.jpeg,Salt,0.1,g,per_100g
104.jpeg,Salt,3.29,,per_100g
105.png,Energy,1320,kj,per_100g
105.png,Energy,158,kj,per_100g
105.png,Fat,2.79,,per_100g
105.png,Fat,0.39,,per_100g
105.png,Fettsäuren,0.49,,per_100g
105.png,Fettsäuren,6.39,,per_100g
105.png,Carbohydrate,6.29,,per_100g
105.png,"davon Zucker 51,49",1.99,,per_100g
105.png,Fibre,15.59,,per_100g
105.png,Fibre,0.89,,per_100g
105.png,Protein,7.09,,per_100g
105.png,Protein,0.00,,per_100g
105.png,Protein,9,,per_100g
105.png,Salt,0.039,,per_100g
106.png,Vitamin E,,,
106.png,Vitamines et sels mingraux / Vitamine,,,
106.png,esali minerali / Vitaminok es asvanyi,,,
106.png,anyagok / Vitamini in minerali,,,
106.png,Vitamin A,,,per_serving
106.png,Magnesium,,,per_serving
106.png,Magnesium,250,mg,per_serving
107.png,Vitamin B1,1.1,mg,
107.png,Vitamin B1,1.4,mg,
107.png,Vitamin B2,1.4,mg,
107.png,Vitamin B6,,,
107.png,Vitamin B12,,,
107.png,Vitamin A,1.1,mg,
107.png,Vitamin A,1.4,mg,
107.png,Vitamin A,,,
107.png,Vitamin A,12,mg,
107.png,Vitamin A,16,mg,
107.png,Niacin,16,mg,
107.png,Biotin,200,,
107.png,Folic Acid,200,,
107.png,Folic Acid,6,mg,
107.png,Pantothenic Acid,,,
108.jpeg,Vitamin B1,1.4,mg,
108.jpeg,Vitamin B2,1.4,mg,
108.jpeg,Vitamin B6,1.4,mg,
108.jpeg,Magnesium,14,,
108.jpeg,Vitamin A,1.4,mg,
108.jpeg,Vitamin B12,,,
108.jpeg,Vitamin A,14,,
108.jpeg,Pantothenic Acid,14,,
108.jpeg,Biotin,14,,
108.jpeg,Folic Acid,60,mg,
108.jpeg,Pantothenic Acid,60,mg,
109.jpeg,Energy,0,g,per_100g
109.jpeg,Fat,0,g,per_100g
109.jpeg,Fettsäuren,0.29,,per_100g
109.jpeg,Carbohydrate,12.0,g,per_100g
109.jpeg,Carbohydrate,989,,per_100g
109.jpeg,Sugars,989,,per_100g
109.jpeg,Fibre,159,,per_100g
109.jpeg,Protein,0.05,g,per_100g
109.jpeg,Protein,11.0,g,per_100g
109.jpeg,Salt,0.05,g,per_100g
110.jpeg,Melissen Extrakt,15,mg,per_serving
110.jpeg,Melissen Extrakt,30,mg,per_serving
110.jpeg,Niacin,3.0,mg,per_serving
110.jpeg,Niacin,6.0,mg,per_serving
110.jpeg,Pantothenic Acid,3.0,mg,per_serving
110.jpeg,Pantothenic Acid,6.0,mg,per_serving
111.jpeg,Vitamin E,,,
111.jpeg,Vitamin B12,,,tagesdosis (8 ml)
112.jpeg,Vitamin E,,,
112.jpeg,Vitamin B12,,,tagesdosis (8 ml)
113.jpeg,PROTEINPULYERMITLÖSLICHEM BOHNENKAFFEEZURHERSTELLUNG EINES PROTEINPEICHENU,1546,kcal,per_100g
113.jpeg,PROTEINPULYERMITLÖSLICHEM BOHNENKAFFEEZURHERSTELLUNG EINES PROTEINPEICHENU,464,kcal,per_serving
113.jpeg,Energy,1546,kcal,per_100g
113.jpeg,Energy,464,kcal,per_serving
113.jpeg,Fat,6,kcal,per_100g
113.jpeg,Fat,1.3,g,per_serving
113.jpeg,Fat,2,kcal,per_serving
113.jpeg,Saturated Fats,3.1,g,per_100g
113.jpeg,Saturated Fats,16,,per_100g
113.jpeg,Saturated Fats,0.9,g,per_serving
113.jpeg,Carbohydrate,7.7,g,per_100g
113.jpeg,Carbohydrate,3,,per_100g
