tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,102.png,Fat,7.7,g,per_100g,Fat,1.79,,per_100g,qty: got 1.79 expected 7.7 | unit: got None expected g
incorrect,102.png,Fibre,5.1,g,per_100g,Fibre,5.19,,per_100g,qty: got 5.19 expected 5.1 | unit: got None expected g
incorrect,102.png,Protein,5.9,g,per_100g,Protein,5.99,,per_100g,qty: got 5.99 expected 5.9 | unit: got None expected g
incorrect,102.png,Salt,0.14,g,per_100g,Salt,0.149,,per_100g,qty: got 0.149 expected 0.14 | unit: got None expected g
incorrect,102.png,Carbohydrate,7.9,g,per_serving (1 Riegel* (12.5 g)),Carbohydrate,639,,per_100g,qty: got 639 expected 7.9 | unit: got None expected g | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.png,Sugars,3.9,g,per_serving (1 Riegel* (12.5 g)),Sugars,0.69,,per_100g,qty: got 0.69 expected 3.9 | unit: got None expected g | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.png,Fibre,0.6,g,per_serving (1 Riegel* (12.5 g)),Fibre,0.79,,per_100g,qty: got 0.79 expected 0.6 | unit: got None expected g | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
incorrect,102.png,Protein,0.7,g,per_serving (1 Riegel* (12.5 g)),Protein,0.029,,per_100g,qty: got 0.029 expected 0.7 | unit: got None expected g | context: got per_100g expected per_serving (1 Riegel* (12.5 g))
missing,102.png,Energy,356,kcal,per_100g,,,,,nutrient not found in predictions
missing,102.png,Saturated Fats,1.1,g,per_100g,,,,,nutrient not found in predictions
missing,102.png,Energy,188,kJ,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.png,Energy,45,kcal,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.png,Fat,1.0,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.png,Saturated Fats,0.1,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
missing,102.png,Salt,0.02,g,per_serving (1 Riegel* (12.5 g)),,,,,nutrient not found in predictions
incorrect,103.jpeg,Carbohydrate,6.1,g,per_serving (pro Port. (12g)),Carbohydrate,6.1,g,per_100g,context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Sugars,6.1,g,per_serving (pro Port. (12g)),Sugars,6.1,g,per_100g,context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Salt,0,g,per_100g,Salt,7.7,g,per_100g,qty: got 7.7 expected 0
incorrect,103.jpeg,Energy,39,kcal,per_serving (pro Port. (12g)),Energy,0.49,kcal,per_100g,qty: got 0.49 expected 39 | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Energy,1383,kJ,per_100g,Energy,3.7,g,per_100g,qty: got 3.7 expected 1383 | unit: got g expected kJ
incorrect,103.jpeg,Fibre,16,g,per_100g,Fibre,169,,per_100g,qty: got 169 expected 16 | unit: got None expected g
incorrect,103.jpeg,Fat,0.4,g,per_serving (pro Port. (12g)),Fat,0.49,kcal,per_100g,qty: got 0.49 expected 0.4 | unit: got kcal expected g | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Fibre,1.9,g,per_serving (pro Port. (12g)),Fibre,1.99,,per_100g,qty: got 1.99 expected 1.9 | unit: got None expected g | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Protein,0.9,g,per_serving (pro Port. (12g)),Protein,0.99,,per_100g,qty: got 0.99 expected 0.9 | unit: got None expected g | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Salt,0,g,per_serving (pro Port. (12g)),Salt,0.99,,per_100g,qty: got 0.99 expected 0 | unit: got None expected g | context: got per_100g expected per_serving (pro Port. (12g))
missing,103.jpeg,Saturated Fats,0.4,g,per_100g,,,,,nutrient not found in predictions
missing,103.jpeg,Energy,166,kJ,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
missing,103.jpeg,Saturated Fats,0,g,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
incorrect,104.jpeg,Carbohydrate,10,g,per_serving (pro Port. (14g)),Carbohydrate,10,g,per_100g,context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Sugars,10,g,per_serving (pro Port. (14g)),Sugars,10,g,per_100g,context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Fat,2.6,g,per_100g,Fat,361,kcal,per_100g,qty: got 361 expected 2.6 | unit: got kcal expected g
incorrect,104.jpeg,Carbohydrate,72,g,per_100g,Carbohydrate,729,kcal,per_100g,qty: got 729 expected 72 | unit: got kcal expected g
incorrect,104.jpeg,Sugars,72,g,per_100g,Sugars,729,,per_100g,qty: got 729 expected 72 | unit: got None expected g
incorrect,104.jpeg,Fibre,10,g,per_100g,Fibre,109,,per_100g,qty: got 109 expected 10 | unit: got None expected g
incorrect,104.jpeg,Protein,3.2,g,per_100g,Protein,3.29,,per_100g,qty: got 3.29 expected 3.2 | unit: got None expected g
incorrect,104.jpeg,Fat,0,g,per_serving (pro Port. (14g)),Fat,2.69,kcal,per_100g,qty: got 2.69 expected 0 | unit: got kcal expected g | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Fibre,1.4,g,per_serving (pro Port. (14g)),Fibre,1.49,,per_100g,qty: got 1.49 expected 1.4 | unit: got None expected g | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Protein,0,g,per_serving (pro Port. (14g)),Protein,109,,per_100g,qty: got 109 expected 0 | unit: got None expected g | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Salt,0,g,per_serving (pro Port. (14g)),Salt,3.29,,per_100g,qty: got 3.29 expected 0 | unit: got None expected g | context: got per_100g expected per_serving (pro Port. (14g))
missing,104.jpeg,Energy,1528,kJ,per_100g,,,,,nutrient not found in predictions
missing,104.jpeg,Saturated Fats,0.6,g,per_100g,,,,,nutrient not found in predictions
missing,104.jpeg,Energy,214,kJ,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
missing,104.jpeg,Energy,51,kcal,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
missing,104.jpeg,Saturated Fats,0,g,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
incorrect,105.png,Energy,158,kJ,per_serving (1 Portion* (12 g)),Energy,158,kj,per_100g,context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Fat,2.7,g,per_100g,Fat,2.79,,per_100g,qty: got 2.79 expected 2.7 | unit: got None expected g
incorrect,105.png,Carbohydrate,52.1,g,per_100g,Carbohydrate,6.29,,per_100g,qty: got 6.29 expected 52.1 | unit: got None expected g
incorrect,105.png,Fibre,15.5,g,per_100g,Fibre,15.59,,per_100g,qty: got 15.59 expected 15.5 | unit: got None expected g
incorrect,105.png,Protein,7.0,g,per_100g,Protein,7.09,,per_100g,qty: got 7.09 expected 7.0 | unit: got None expected g
incorrect,105.png,Salt,0.03,g,per_100g,Salt,0.039,,per_100g,qty: got 0.039 expected 0.03 | unit: got None expected g
incorrect,105.png,Fat,0.3,g,per_serving (1 Portion* (12 g)),Fat,0.39,,per_100g,qty: got 0.39 expected 0.3 | unit: got None expected g | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Fibre,1.9,g,per_serving (1 Portion* (12 g)),Fibre,0.89,,per_100g,qty: got 0.89 expected 1.9 | unit: got None expected g | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Protein,0.8,g,per_serving (1 Portion* (12 g)),Protein,0.00,,per_100g,qty: got 0.00 expected 0.8 | unit: got None expected g | context: got per_100g expected per_serving (1 Portion* (12 g))
missing,105.png,Energy,313,kcal,per_100g,,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.4,g,per_100g,,,,,nutrient not found in predictions
missing,105.png,Sugars,51.4,g,per_100g,,,,,nutrient not found in predictions
missing,105.png,Energy,38,kcal,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.0,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Carbohydrate,6.3,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Sugars,6.2,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Salt,0.00,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
incorrect,106.png,Vitamin E,12,mg α-TE,per_serving (Pro Stick),Vitamin E,,,,qty: got None expected 12 | unit: got None expected mg α-TE | context: got None expected per_serving (Pro Stick)
incorrect,107.png,Vitamin B1,1.1,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B1,1.1,mg,,context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin B2,1.4,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B2,1.4,mg,,context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Niacin,16,mg NE,per_daily_dose (1 Tablette (4.3 g)*),Niacin,16,mg,,unit: got mg expected mg NE | context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Folic Acid,200,µg,per_daily_dose (1 Tablette (4.3 g)*),Folic Acid,200,,,unit: got None expected µg | context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin B6,1.4,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B6,,,,qty: got None expected 1.4 | unit: got None expected mg | context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B12,,,,qty: got None expected 2.5 | unit: got None expected µg | context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Biotin,50,µg,per_daily_dose (1 Tablette (4.3 g)*),Biotin,200,,,qty: got 200 expected 50 | unit: got None expected µg | context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Pantothenic Acid,6,mg,per_daily_dose (1 Tablette (4.3 g)*),Pantothenic Acid,,,,qty: got None expected 6 | unit: got None expected mg | context: got None expected per_daily_dose (1 Tablette (4.3 g)*)
missing,107.png,Vitamin C,80,mg,per_daily_dose (1 Tablette (4.3 g)*),,,,,nutrient not found in predictions
missing,107.png,Vitamin E,12,mg α-TE,per_daily_dose (1 Tablette (4.3 g)*),,,,,nutrient not found in predictions
incorrect,108.jpeg,Vitamin B2,1.4,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B2,1.4,mg,,context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B6,1.4,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B6,1.4,mg,,context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B1,1.1,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B1,1.4,mg,,qty: got 1.4 expected 1.1 | context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Pantothenic Acid,6.0,mg,per_daily_dose (1 Tablette (5.6 g)*),Pantothenic Acid,60,mg,,qty: got 60 expected 6.0 | context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Magnesium,240,mg,per_daily_dose (1 Tablette (5.6 g)*),Magnesium,14,,,qty: got 14 expected 240 | unit: got None expected mg | context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B12,,,,qty: got None expected 2.5 | unit: got None expected µg | context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose (1 Tablette (5.6 g)*),Biotin,14,,,qty: got 14 expected 50 | unit: got None expected µg | context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Folic Acid,200,µg,per_daily_dose (1 Tablette (5.6 g)*),Folic Acid,60,mg,,qty: got 60 expected 200 | unit: got mg expected µg | context: got None expected per_daily_dose (1 Tablette (5.6 g)*)
missing,108.jpeg,Vitamin C,80,mg,per_daily_dose (1 Tablette (5.6 g)*),,,,,nutrient not found in predictions
missing,108.jpeg,Vitamin E,12,mg,per_daily_dose (1 Tablette (5.6 g)*),,,,,nutrient not found in predictions
missing,108.jpeg,Niacin,16,mg,per_daily_dose (1 Tablette (5.6 g)*),,,,,nutrient not found in predictions
incorrect,109.jpeg,Energy,420,kJ,per_100g,Energy,0,g,per_100g,qty: got 0 expected 420 | unit: got g expected kJ
incorrect,109.jpeg,Sugars,9.8,g,per_100g,Sugars,989,,per_100g,qty: got 989 expected 9.8 | unit: got None expected g
incorrect,109.jpeg,Fibre,1.5,g,per_100g,Fibre,159,,per_100g,qty: got 159 expected 1.5 | unit: got None expected g
missing,109.jpeg,Energy,99,kcal,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,Saturated Fats,0.2,g,per_100g,,,,,nutrient not found in predictions
incorrect,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose (pro 2 Sticks),Melissen Extrakt,30,mg,per_serving,context: got per_serving expected per_daily_dose (pro 2 Sticks)
incorrect,110.jpeg,Pantothenic Acid,6.0,mg,per_daily_dose (pro 2 Sticks),Pantothenic Acid,6.0,mg,per_serving,context: got per_serving expected per_daily_dose (pro 2 Sticks)
incorrect,110.jpeg,Niacin,8.0,mg NE,per_serving (pro Stick),Niacin,3.0,mg,per_serving,qty: got 3.0 expected 8.0 | unit: got mg expected mg NE
incorrect,110.jpeg,Niacin,16,mg NE,per_daily_dose (pro 2 Sticks),Niacin,6.0,mg,per_serving,qty: got 6.0 expected 16 | unit: got mg expected mg NE | context: got per_serving expected per_daily_dose (pro 2 Sticks)
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,,,tagesdosis (8 ml),qty: got None expected 17.5 | unit: got None expected µg | context: got tagesdosis (8 ml) expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,,,tagesdosis (8 ml),qty: got None expected 17.5 | unit: got None expected µg | context: got tagesdosis (8 ml) expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,113.jpeg,Energy,1546,kJ,per_100g,Energy,1546,kcal,per_100g,unit: got kcal expected kJ
incorrect,113.jpeg,Energy,464,kJ,per_serving (30 g PULVER IN 250ml WASSER),Energy,464,kcal,per_serving,unit: got kcal expected kJ
incorrect,113.jpeg,Protein,72.7,g,per_100g,Protein,1.9,g,per_100g,qty: got 1.9 expected 72.7
incorrect,113.jpeg,Fat,4.5,g,per_100g,Fat,6,kcal,per_100g,qty: got 6 expected 4.5 | unit: got kcal expected g
missing,113.jpeg,Energy,369,kcal,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,3.9,g,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Salt,0.53,g,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,114.jpeg,Sugars,4.1,g,per_100g,Sugars,0.9,g,per_serving,qty: got 0.9 expected 4.1 | context: got per_serving expected per_100g
incorrect,114.jpeg,Protein,21.0,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,140,g,per_100g,qty: got 140 expected 21.0 | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
missing,114.jpeg,Energy,368,kcal,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,115.png,Carbohydrate,12.0,g,per_100g,Carbohydrate,10.0,g,per_100g,qty: got 10.0 expected 12.0
incorrect,115.png,Fibre,1.6,g,per_100g,Fibre,11.09,,per_100g,qty: got 11.09 expected 1.6 | unit: got None expected g
incorrect,115.png,Protein,11.0,g,per_100g,Protein,11.09,,per_100g,qty: got 11.09 expected 11.0 | unit: got None expected g
incorrect,115.png,Salt,0.05,g,per_100g,Salt,,,per_100g,qty: got None expected 0.05 | unit: got None expected g
incorrect,115.png,Saturated Fats,0.2,g,per_100g,Fat,0.29,,per_100g,nutrient: no match | qty: got 0.29 expected 0.2 | unit: got None expected g
missing,115.png,Energy,438,kJ,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,Energy,1696,kJ,per_100g,Energy,12.0,g,per_100g,qty: got 12.0 expected 1696 | unit: got g expected kJ
incorrect,116.jpeg,Energy,404,kcal,per_100g,Energy,3.5,g,per_serving,qty: got 3.5 expected 404 | unit: got g expected kcal | context: got per_serving expected per_100g
missing,116.jpeg,Saturated Fats,1.4,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,509,kJ,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Energy,121,kcal,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Saturated Fats,0.4,g,per_serving (PORTION**),,,,,nutrient not found in predictions
incorrect,117.jpeg,Fat,6.1,g,per_serving (45 g),Fat,61,g,per_serving,qty: got 61 expected 6.1
incorrect,117.jpeg,Saturated Fats,1.5,g,per_serving (45 g),Saturated Fats,158,,per_serving,qty: got 158 expected 1.5 | unit: got None expected g
incorrect,117.jpeg,Carbohydrate,16.7,g,per_serving (45 g),Carbohydrate,1618,,per_serving,qty: got 1618 expected 16.7 | unit: got None expected g
incorrect,117.jpeg,Sugars,13.5,g,per_serving (45 g),Sugars,13.58,,per_serving,qty: got 13.58 expected 13.5 | unit: got None expected g
incorrect,117.jpeg,Fibre,4.0,g,per_serving (45 g),Fibre,40;,,per_serving,qty: got 40; expected 4.0 | unit: got None expected g
incorrect,117.jpeg,Protein,11.0,g,per_serving (45 g),Protein,11.08,,per_serving,qty: got 11.08 expected 11.0 | unit: got None expected g
incorrect,117.jpeg,Salt,0.04,g,per_serving (45 g),Salt,0.048,,per_serving,qty: got 0.048 expected 0.04 | unit: got None expected g
missing,117.jpeg,Energy,728,kJ,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,Energy,173,kcal,per_serving (45 g),,,,,nutrient not found in predictions
incorrect,118.jpeg,Fat,10,g,per_100g,Fat,48,g,per_serving,qty: got 48 expected 10 | context: got per_serving expected per_100g
incorrect,118.jpeg,Protein,24,g,per_100g,Protein,0.70,g,per_serving,qty: got 0.70 expected 24 | context: got per_serving expected per_100g
incorrect,118.jpeg,Carbohydrate,48,g,per_100g,Carbohydrate,3.28,,per_serving,qty: got 3.28 expected 48 | unit: got None expected g | context: got per_serving expected per_100g
incorrect,118.jpeg,Fibre,3.0,g,per_100g,Fibre,0.568,,per_serving,qty: got 0.568 expected 3.0 | unit: got None expected g | context: got per_serving expected per_100g
incorrect,118.jpeg,Salt,0.70,g,per_100g,Salt,248,,per_serving,qty: got 248 expected 0.70 | unit: got None expected g | context: got per_serving expected per_100g
incorrect,118.jpeg,Fat,8.0,g,per_serving (80 g),Fat,388,,per_serving,qty: got 388 expected 8.0 | unit: got None expected g
incorrect,118.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,4.08,,per_serving,qty: got 4.08 expected 38 | unit: got None expected g
incorrect,118.jpeg,Fibre,2.4,g,per_serving (80 g),Fibre,198,,per_serving,qty: got 198 expected 2.4 | unit: got None expected g
incorrect,118.jpeg,Protein,19,g,per_serving (80 g),Protein,0.568,,per_serving,qty: got 0.568 expected 19 | unit: got None expected g
incorrect,118.jpeg,Salt,0.56,g,per_serving (80 g),Salt,198,,per_serving,qty: got 198 expected 0.56 | unit: got None expected g
incorrect,118.jpeg,Saturated Fats,2.6,g,per_100g,Fat,2.68,,per_serving,nutrient: no match | qty: got 2.68 expected 2.6 | unit: got None expected g | context: got per_serving expected per_100g
missing,118.jpeg,Energy,1440,kJ,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,344,kcal,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,1152,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Energy,275,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.1,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,119.jpeg,Carbohydrate,47,g,per_100g,Carbohydrate,32,g,,qty: got 32 expected 47 | context: got None expected per_100g
incorrect,119.jpeg,Fibre,4.5,g,per_100g,Fibre,248,,,qty: got 248 expected 4.5 | unit: got None expected g | context: got None expected per_100g
incorrect,119.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,406,,,qty: got 406 expected 38 | unit: got None expected g | context: got None expected per_serving (80 g)
missing,119.jpeg,Energy,1471,kJ,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,352,kcal,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Fat,11,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,3.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Protein,24,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Salt,0.70,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,1177,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Energy,282,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Fat,8.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Fibre,3.6,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Protein,19,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Salt,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,12.png,Energy,547,kJ,per_100ml,Energy,547,kj,per 1ooml,context: got per 1ooml expected per_100ml
incorrect,12.png,Energy,129,kcal,per_100ml,Energy,129,kcal,per 1ooml,context: got per 1ooml expected per_100ml
incorrect,12.png,Fat,0.0,g,per_100ml,Fat,0.0,g,per 1ooml,context: got per 1ooml expected per_100ml
incorrect,12.png,Sugars,1.1,g,per_100ml,Sugars,1.1,g,per 1ooml,context: got per 1ooml expected per_100ml
incorrect,12.png,Salt,0.6,g,per_100ml,Salt,0.6,g,per 1ooml,context: got per 1ooml expected per_100ml
incorrect,12.png,Carbohydrate,32,g,per_100ml,Carbohydrate,329,,per 1ooml,qty: got 329 expected 32 | unit: got None expected g | context: got per 1ooml expected per_100ml
incorrect,12.png,Protein,0.1,g,per_100ml,Protein,0.19,,per 1ooml,qty: got 0.19 expected 0.1 | unit: got None expected g | context: got per 1ooml expected per_100ml
missing,12.png,Saturated Fats,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Energy,77,kcal,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Fat,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Saturated Fats,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
incorrect,120.jpeg,Inositol,100,mg,per_daily_dose (10 G),Inositol,100,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Alpha-Liponsäure,42,mg,per_daily_dose (10 G),Alpha-Liponsäure,42,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Choline,20,mg,per_daily_dose (10 G),Choline,20,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Rutin,20,mg,per_daily_dose (10 G),Rutin,20,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin C,250,mg,per_daily_dose (10 G),Vitamin C,250,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Niacin,16,mg,per_daily_dose (10 G),Niacin,16,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin E,30,mg,per_daily_dose (10 G),Vitamin E,30,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
incorrect,120.jpeg,Pantothenic Acid,5,mg,per_daily_dose (10 G),Pantothenic Acid,5,mg,tagesdosis,context: got tagesdosis expected per_daily_dose (10 G)
