image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match_3f,full_match_4f
106.png,Magnesium,Magnesium,250,250,mg,mg,per_serving (Pro Stick),per_serving,True,True,True,True,True
106.png,Vitamin E,Vitamin E,12,,mg α-TE,,per_serving (Pro Stick),,False,False,False,False,False
107.png,Vitamin B1,Vitamin B1,1.1,1.1,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),,True,True,False,True,False
107.png,Vitamin B2,Vitamin B2,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (4.3 g)*),,True,True,False,True,False
107.png,Niacin,Niacin,16,16,mg NE,mg,per_daily_dose (1 Tablette (4.3 g)*),,True,False,False,False,False
107.png,Folic Acid,Folic Acid,200,200,µg,,per_daily_dose (1 Tablette (4.3 g)*),,True,False,False,False,False
107.png,Vitamin B6,Vitamin B6,1.4,,mg,,per_daily_dose (1 Tablette (4.3 g)*),,False,False,False,False,False
107.png,Vitamin B12,Vitamin B12,2.5,,µg,,per_daily_dose (1 Tablette (4.3 g)*),,False,False,False,False,False
107.png,Biotin,Biotin,50,200,µg,,per_daily_dose (1 Tablette (4.3 g)*),,False,False,False,False,False
107.png,Pantothenic Acid,Pantothenic Acid,6,,mg,,per_daily_dose (1 Tablette (4.3 g)*),,False,False,False,False,False
108.jpeg,Vitamin B2,Vitamin B2,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),,True,True,False,True,False
108.jpeg,Vitamin B6,Vitamin B6,1.4,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),,True,True,False,True,False
108.jpeg,Vitamin B1,Vitamin B1,1.1,1.4,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),,False,True,False,False,False
108.jpeg,Pantothenic Acid,Pantothenic Acid,6.0,60,mg,mg,per_daily_dose (1 Tablette (5.6 g)*),,False,True,False,False,False
108.jpeg,Magnesium,Magnesium,240,14,mg,,per_daily_dose (1 Tablette (5.6 g)*),,False,False,False,False,False
108.jpeg,Vitamin B12,Vitamin B12,2.5,,µg,,per_daily_dose (1 Tablette (5.6 g)*),,False,False,False,False,False
108.jpeg,Biotin,Biotin,50,14,µg,,per_daily_dose (1 Tablette (5.6 g)*),,False,False,False,False,False
108.jpeg,Folic Acid,Folic Acid,200,60,µg,mg,per_daily_dose (1 Tablette (5.6 g)*),,False,False,False,False,False
109.jpeg,Fat,Fat,0,0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Carbohydrate,Carbohydrate,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Protein,Protein,11.0,11.0,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Salt,Salt,0.05,0.05,g,g,per_100g,per_100g,True,True,True,True,True
109.jpeg,Energy,Energy,420,0,kJ,g,per_100g,per_100g,False,False,True,False,False
109.jpeg,Sugars,Sugars,9.8,989,g,,per_100g,per_100g,False,False,True,False,False
109.jpeg,Fibre,Fibre,1.5,159,g,,per_100g,per_100g,False,False,True,False,False
110.jpeg,Melissen Extrakt,Melissen Extrakt,15,15,mg,mg,per_serving (pro Stick),per_serving,True,True,True,True,True
110.jpeg,Pantothenic Acid,Pantothenic Acid,3.0,3.0,mg,mg,per_serving (pro Stick),per_serving,True,True,True,True,True
110.jpeg,Melissen Extrakt,Melissen Extrakt,30,30,mg,mg,per_daily_dose (pro 2 Sticks),per_serving,True,True,False,True,False
110.jpeg,Pantothenic Acid,Pantothenic Acid,6.0,6.0,mg,mg,per_daily_dose (pro 2 Sticks),per_serving,True,True,False,True,False
110.jpeg,Niacin,Niacin,8.0,3.0,mg NE,mg,per_serving (pro Stick),per_serving,False,False,True,False,False
110.jpeg,Niacin,Niacin,16,6.0,mg NE,mg,per_daily_dose (pro 2 Sticks),per_serving,False,False,False,False,False
111.jpeg,Vitamin B12,Vitamin B12,17.5,,µg,,per_daily_dose (1 Tagesdosis (8 ml)),tagesdosis (8 ml),False,False,False,False,False
112.jpeg,Vitamin B12,Vitamin B12,17.5,,µg,,per_daily_dose (1 Tagesdosis (8 ml)),tagesdosis (8 ml),False,False,False,False,False
113.jpeg,Saturated Fats,Saturated Fats,3.1,3.1,g,g,per_100g,per_100g,True,True,True,True,True
113.jpeg,Carbohydrate,Carbohydrate,7.7,7.7,g,g,per_100g,per_100g,True,True,True,True,True
113.jpeg,Fibre,Fibre,1.9,1.9,g,g,per_100g,per_100g,True,True,True,True,True
113.jpeg,Caffeine,Caffeine,267,267,mg,mg,per_100g,per_100g,True,True,True,True,True
113.jpeg,Fat,Fat,1.3,1.3,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,Saturated Fats,Saturated Fats,0.9,0.9,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,Carbohydrate,Carbohydrate,2.3,2.3,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,Fibre,Fibre,0.6,0.6,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,Protein,Protein,21.8,21.8,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,Caffeine,Caffeine,80,80,mg,mg,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
113.jpeg,Energy,Energy,1546,1546,kJ,kcal,per_100g,per_100g,True,False,True,False,False
113.jpeg,Energy,Energy,464,464,kJ,kcal,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,False,True,False,False
113.jpeg,Protein,Protein,72.7,1.9,g,g,per_100g,per_100g,False,True,True,False,False
113.jpeg,Fat,Fat,4.5,6,g,kcal,per_100g,per_100g,False,False,True,False,False
114.jpeg,Energy,Energy,1541,1541,kJ,kj,per_100g,per_100g,True,True,True,True,True
114.jpeg,Fat,Fat,4.8,4.8,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,Saturated Fats,Saturated Fats,3.3,3.3,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,Carbohydrate,Carbohydrate,8.8,8.8,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,Fibre,Fibre,2.8,2.8,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,Protein,Protein,70.1,70.1,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,Salt,Salt,0.51,0.51,g,g,per_100g,per_100g,True,True,True,True,True
114.jpeg,Caffeine,Caffeine,268,268,mg,mg,per_100g,per_100g,True,True,True,True,True
114.jpeg,Energy,Energy,462,462,kJ,kj,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Fat,Fat,1.4,1.4,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Saturated Fats,Saturated Fats,1.0,1.0,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Carbohydrate,Carbohydrate,2.6,2.6,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Sugars,Sugars,1.2,1.2,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Fibre,Fibre,0.9,0.9,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Salt,Salt,0.17,0.17,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Caffeine,Caffeine,80,80,mg,mg,per_serving (30 g PULVER IN 250ml WASSER),per_serving,True,True,True,True,True
114.jpeg,Sugars,Sugars,4.1,0.9,g,g,per_100g,per_serving,False,True,False,False,False
114.jpeg,Protein,Protein,21.0,140,g,g,per_serving (30 g PULVER IN 250ml WASSER),per_100g,False,True,False,False,False
115.png,Energy,Energy,103,103,kcal,kcal,per_100g,per_100g,True,True,True,True,True
115.png,Fat,Fat,0,0,g,g,per_100g,per_100g,True,True,True,True,True
115.png,Sugars,Sugars,10.0,10.0,g,g,per_100g,per_100g,True,True,True,True,True
115.png,Carbohydrate,Carbohydrate,12.0,10.0,g,g,per_100g,per_100g,False,True,True,False,False
115.png,Fibre,Fibre,1.6,11.09,g,,per_100g,per_100g,False,False,True,False,False
115.png,Protein,Protein,11.0,11.09,g,,per_100g,per_100g,False,False,True,False,False
115.png,Salt,Salt,0.05,,g,,per_100g,per_100g,False,False,True,False,False
115.png,Saturated Fats,Fat,0.2,0.29,g,,per_100g,per_100g,False,False,True,False,False
116.jpeg,Fat,Fat,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,Carbohydrate,Carbohydrate,27.0,27.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,Sugars,Sugars,4.6,4.6,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,Fibre,Fibre,12.0,12.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,Protein,Protein,41.0,41.0,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,Salt,Salt,2.02,2.02,g,g,per_100g,per_100g,True,True,True,True,True
116.jpeg,Fat,Fat,3.5,3.5,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,Carbohydrate,Carbohydrate,8.2,8.2,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,Sugars,Sugars,1.4,1.4,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,Fibre,Fibre,3.7,3.7,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,Protein,Protein,12.0,12.0,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,Salt,Salt,0.61,0.61,g,g,per_serving (PORTION**),per_serving,True,True,True,True,True
116.jpeg,Energy,Energy,1696,12.0,kJ,g,per_100g,per_100g,False,False,True,False,False
116.jpeg,Energy,Energy,404,3.5,kcal,g,per_100g,per_serving,False,False,False,False,False
117.jpeg,Fat,Fat,6.1,61,g,g,per_serving (45 g),per_serving,False,True,True,False,False
117.jpeg,Saturated Fats,Saturated Fats,1.5,158,g,,per_serving (45 g),per_serving,False,False,True,False,False
117.jpeg,Carbohydrate,Carbohydrate,16.7,1618,g,,per_serving (45 g),per_serving,False,False,True,False,False
117.jpeg,Sugars,Sugars,13.5,13.58,g,,per_serving (45 g),per_serving,False,False,True,False,False
117.jpeg,Fibre,Fibre,4.0,40;,g,,per_serving (45 g),per_serving,False,False,True,False,False
117.jpeg,Protein,Protein,11.0,11.08,g,,per_serving (45 g),per_serving,False,False,True,False,False
117.jpeg,Salt,Salt,0.04,0.048,g,,per_serving (45 g),per_serving,False,False,True,False,False
118.jpeg,Fat,Fat,10,48,g,g,per_100g,per_serving,False,True,False,False,False
118.jpeg,Protein,Protein,24,0.70,g,g,per_100g,per_serving,False,True,False,False,False
118.jpeg,Carbohydrate,Carbohydrate,48,3.28,g,,per_100g,per_serving,False,False,False,False,False
118.jpeg,Fibre,Fibre,3.0,0.568,g,,per_100g,per_serving,False,False,False,False,False
118.jpeg,Salt,Salt,0.70,248,g,,per_100g,per_serving,False,False,False,False,False
118.jpeg,Fat,Fat,8.0,388,g,,per_serving (80 g),per_serving,False,False,True,False,False
118.jpeg,Carbohydrate,Carbohydrate,38,4.08,g,,per_serving (80 g),per_serving,False,False,True,False,False
118.jpeg,Fibre,Fibre,2.4,198,g,,per_serving (80 g),per_serving,False,False,True,False,False
118.jpeg,Protein,Protein,19,0.568,g,,per_serving (80 g),per_serving,False,False,True,False,False
118.jpeg,Salt,Salt,0.56,198,g,,per_serving (80 g),per_serving,False,False,True,False,False
118.jpeg,Saturated Fats,Fat,2.6,2.68,g,,per_100g,per_serving,False,False,False,False,False
119.jpeg,Carbohydrate,Carbohydrate,47,32,g,g,per_100g,,False,True,False,False,False
119.jpeg,Fibre,Fibre,4.5,248,g,,per_100g,,False,False,False,False,False
119.jpeg,Carbohydrate,Carbohydrate,38,406,g,,per_serving (80 g),,False,False,False,False,False
12.png,Energy,Energy,328,328,kJ,kj,per_serving (60ml),per_serving,True,True,True,True,True
12.png,Carbohydrate,Carbohydrate,19,19,g,g,per_serving (60ml),per_serving,True,True,True,True,True
12.png,Sugars,Sugars,0.7,0.7,g,g,per_serving (60ml),per_serving,True,True,True,True,True
12.png,Protein,Protein,0.0,0.0,g,g,per_serving (60ml),per_serving,True,True,True,True,True
12.png,Salt,Salt,0.4,0.4,g,g,per_serving (60ml),per_serving,True,True,True,True,True
12.png,Energy,Energy,547,547,kJ,kj,per_100ml,per 1ooml,True,True,False,True,False
12.png,Energy,Energy,129,129,kcal,kcal,per_100ml,per 1ooml,True,True,False,True,False
12.png,Fat,Fat,0.0,0.0,g,g,per_100ml,per 1ooml,True,True,False,True,False
12.png,Sugars,Sugars,1.1,1.1,g,g,per_100ml,per 1ooml,True,True,False,True,False
12.png,Salt,Salt,0.6,0.6,g,g,per_100ml,per 1ooml,True,True,False,True,False
12.png,Carbohydrate,Carbohydrate,32,329,g,,per_100ml,per 1ooml,False,False,False,False,False
12.png,Protein,Protein,0.1,0.19,g,,per_100ml,per 1ooml,False,False,False,False,False
120.jpeg,Inositol,Inositol,100,100,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Alpha-Liponsäure,Alpha-Liponsäure,42,42,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Choline,Choline,20,20,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Rutin,Rutin,20,20,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Vitamin C,Vitamin C,250,250,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Niacin,Niacin,16,16,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Vitamin E,Vitamin E,30,30,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Pantothenic Acid,Pantothenic Acid,5,5,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Vitamin B1,Vitamin B1,1,1,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Calcium,Calcium,121,121,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Zinc,Zinc,6.5,6.5,mg,mg,per_daily_dose (10 G),tagesdosis,True,True,False,True,False
120.jpeg,Iodine,Iodine,100,100,µg,,per_daily_dose (10 G),tagesdosis,True,False,False,False,False
120.jpeg,Vitamin B6,Vitamin B6,0.9,09,mg,mg,per_daily_dose (10 G),tagesdosis,False,True,False,False,False
120.jpeg,Vitamin B2,Vitamin B2,1.1,11,mg,mg,per_daily_dose (10 G),tagesdosis,False,True,False,False,False
120.jpeg,Bifidobacterium Bifidum,Bifidobacterium Bifidum,3.6 x 10^8,100,KBE,mg,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Folic Acid,Folic Acid,200,1,µg,mg,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Biotin,Biotin,40,104,µg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Vitamin D3,Vitamin D3,5.2,104,µg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Vitamin K,Vitamin K,60.4,121,µg,mg,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Selenium,Selenium,22,100,µg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Copper,Copper,1,90,mg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Manganese,Manganese,0.4,90,mg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Chromium,Chromium,25,90,µg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Molybdenum,Molybdenum,45,6.5,µg,mg,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Lactobacillus Acidophilus,LACTOBACILLUS,3.6 x 10^8,20,KBE,mg,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
120.jpeg,Vitamin B12,Vitamin B1,4.1,100,µg,,per_daily_dose (10 G),tagesdosis,False,False,False,False,False
121.jpeg,Fat,Fat,12,12,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Saturated Fats,Saturated Fats,6.5,6.5,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Carbohydrate,Carbohydrate,20,20,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Sugars,Sugars,4.9,4.9,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Sugar Alcohols,Sugar Alcohols,15,15,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Fibre,Fibre,18,18,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Protein,Protein,35,35,g,g,per_100g,per_100g,True,True,True,True,True
121.jpeg,Fat,Fat,5.2,5.2,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,Saturated Fats,Saturated Fats,2.9,2.9,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,Sugars,Sugars,2.2,2.2,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,Sugar Alcohols,Sugar Alcohols,6.7,6.7,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,Protein,Protein,16,16,g,g,per_serving (45g),per_serving,True,True,True,True,True
121.jpeg,Salt,Salt,0.20,16,g,g,per_100g,per_serving,False,True,False,False,False
121.jpeg,Carbohydrate,Carbohydrate,9.1,91,g,g,per_serving (45g),per_serving,False,True,True,False,False
121.jpeg,Fibre,Fibre,7.9,79,g,g,per_serving (45g),per_serving,False,True,True,False,False
121.jpeg,Salt,Salt,0.09,35,g,g,per_serving (45g),per_100g,False,True,False,False,False
121.jpeg,Energy,Energy,1.401,5.2,kJ,g,per_100g,per_serving,False,False,False,False,False
121.jpeg,Energy,Energy,336,12,kcal,g,per_100g,per_100g,False,False,True,False,False
15.png,Saturated Fats,Saturated Fats,0,0,g,,per_100g,,True,False,False,False,False
15.png,Salt,Salt,15.0,0,g,,per_100g,,False,False,False,False,False
15.png,Caffeine,Caffeine,1785,2,mg,,per_100g,,False,False,False,False,False
15.png,Calcium,Calcium 7428,1428,,mg,,per_100g,,False,False,False,False,False
17.png,Vitamin B6,Vitamin B6,0.22,0.22,mg,mg,per_serving (piece),per_serving,True,True,True,True,True
17.png,Caffeine,Caffeine,100,15,mg,,per_serving (piece),per_serving,False,False,True,False,False
17.png,Niacin,Niacin,2.4,15,mg NE,,per_serving (piece),per_serving,False,False,True,False,False
17.png,Vitamin B12,Vitamin B12,0.38,15,µg,,per_serving (piece),per_serving,False,False,True,False,False
2.png,Carbohydrate,Carbohydrate,70,70,g,g,per_100g,per_100g,True,True,True,True,True
2.png,Carbohydrate,Carbohydrate,50,50,g,g,per_serving (1 Tube (70g)),per_daily_dose,True,True,False,True,False
2.png,Salt,Salt,0.43,043,g,g,per_100g,per_100g,False,True,True,False,False
2.png,Salt,Salt,0.30,030,g,g,per_serving (1 Tube (70g)),per_daily_dose,False,True,False,False,False
2.png,Saturated Fats,Saturated Fats,0,837,g,,per_100g,per_daily_dose,False,False,False,False,False
2.png,Saturated Fats,Saturated Fats,0,89,g,,per_serving (1 Tube (70g)),per_100g,False,False,False,False,False
2.png,Protein,Eiweiß ]Protein,0,0,g,g,per_100g,per_100g,True,True,True,False,False
2.png,Sugars,ofwhich sugars,33,339,g,,per_100g,per_100g,False,False,True,False,False
2.png,Sugars,ofwhich sugars,25,259,g,,per_serving (1 Tube (70g)),per_daily_dose,False,False,False,False,False
20.png,Energy,Energy,1474,1474,kJ,kj,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Potassium,Potassium,667,667,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Calcium,Calcium,800,800,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Magnesium,Magnesium,300,300,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Chloride,Chloride,667,667,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Pantothenic Acid,Pantothenic Acid,40,40,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Vitamin B6,Vitamin B6,13.3,13.3,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Vitamin B1,Vitamin B12,9.3,9.3,mg,mg,per_100g (100 g Pulver),per_100g,True,True,True,True,True
20.png,Chloride,Chloride,120,120,mg,mg,per_daily_dose (1 Portion = 15 g),per_daily_dose,True,True,True,True,True
20.png,Caffeine,Caffeine,37.5,37.5,mg,mg,per_daily_dose (1 Portion = 15 g),per_daily_dose,True,True,True,True,True
20.png,Caffeine,Caffeine,250,800,mg,mg,per_100g (100 g Pulver),per_100g,False,True,True,False,False
20.png,Potassium,Potassium,100,120,mg,mg,per_daily_dose (1 Portion = 15 g),per_daily_dose,False,True,True,False,False
20.png,Calcium,Calcium,120,667,mg,mg,per_daily_dose (1 Portion = 15 g),per_100g,False,True,False,False,False
