tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,103.jpeg,Carbohydrate,6.1,g,per_serving (pro Port. (12g)),Carbohydrate,6.1,g,per_100g,context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Energy,328,kcal,per_100g,Energy,328,kj,per_100g,unit: got kj expected kcal
incorrect,103.jpeg,Fat,3.7,g,per_100g,Fat,3.7,kcal,per_100g,unit: got kcal expected g
incorrect,103.jpeg,Salt,0,g,per_100g,Salt,7.7,g,per_100g,qty: got 7.7 expected 0
incorrect,103.jpeg,Energy,39,kcal,per_serving (pro Port. (12g)),Energy,3.7,kcal,per_100g,qty: got 3.7 expected 39 | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Sugars,6.1,g,per_serving (pro Port. (12g)),Sugars,16,g,per_100g,qty: got 16 expected 6.1 | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Fibre,1.9,g,per_serving (pro Port. (12g)),Fibre,7.7,g,per_100g,qty: got 7.7 expected 1.9 | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Protein,0.9,g,per_serving (pro Port. (12g)),Protein,16,g,per_100g,qty: got 16 expected 0.9 | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Salt,0,g,per_serving (pro Port. (12g)),Salt,66.0,g,per_100g,qty: got 66.0 expected 0 | context: got per_100g expected per_serving (pro Port. (12g))
incorrect,103.jpeg,Saturated Fats,0,g,per_serving (pro Port. (12g)),Saturated Fats,3.7,kcal,per_100g,qty: got 3.7 expected 0 | unit: got kcal expected g | context: got per_100g expected per_serving (pro Port. (12g))
missing,103.jpeg,Energy,166,kJ,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
incorrect,104.jpeg,Sugars,10,g,per_serving (pro Port. (14g)),Sugars,10,g,per_100g,context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Salt,0,g,per_serving (pro Port. (14g)),Salt,0,g,per_100g,context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Energy,361,kcal,per_100g,Energy,361,kj,per_100g,unit: got kj expected kcal
incorrect,104.jpeg,Fat,2.6,g,per_100g,Fat,2.6,kcal,per_100g,unit: got kcal expected g
incorrect,104.jpeg,Energy,51,kcal,per_serving (pro Port. (14g)),Energy,51,kj,per_100g,unit: got kj expected kcal | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Carbohydrate,10,g,per_serving (pro Port. (14g)),Carbohydrate,0.6,g,per_100g,qty: got 0.6 expected 10 | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Fibre,1.4,g,per_serving (pro Port. (14g)),Fibre,3.2,g,per_100g,qty: got 3.2 expected 1.4 | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Fat,0,g,per_serving (pro Port. (14g)),Fat,361,kj,per_100g,qty: got 361 expected 0 | unit: got kj expected g | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Saturated Fats,0,g,per_serving (pro Port. (14g)),Saturated Fats,2.6,kcal,per_100g,qty: got 2.6 expected 0 | unit: got kcal expected g | context: got per_100g expected per_serving (pro Port. (14g))
missing,104.jpeg,Protein,3.2,g,per_100g,,,,,nutrient not found in predictions
missing,104.jpeg,Energy,214,kJ,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
missing,104.jpeg,Protein,0,g,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
incorrect,105.png,Energy,158,kJ,per_serving (1 Portion* (12 g)),Energy,158,kj,per_100g,context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Energy,38,kcal,per_serving (1 Portion* (12 g)),Energy,38,kj,per_100g,unit: got kj expected kcal | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Fat,0.3,g,per_serving (1 Portion* (12 g)),Fat,0.3,kcal,per_100g,unit: got kcal expected g | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Carbohydrate,52.1,g,per_100g,Carbohydrate,6.2,g,per_100g,qty: got 6.2 expected 52.1
incorrect,105.png,Sugars,6.2,g,per_serving (1 Portion* (12 g)),Sugars,1.9,g,per_100g,qty: got 1.9 expected 6.2 | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Fibre,1.9,g,per_serving (1 Portion* (12 g)),Fibre,0.8,g,per_100g,qty: got 0.8 expected 1.9 | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Protein,0.8,g,per_serving (1 Portion* (12 g)),Protein,0.00,g,per_100g,qty: got 0.00 expected 0.8 | context: got per_100g expected per_serving (1 Portion* (12 g))
missing,105.png,Energy,313,kcal,per_100g,,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.4,g,per_100g,,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.0,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Carbohydrate,6.3,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Salt,0.00,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
incorrect,106.png,Magnesium,250,mg,per_serving (Pro Stick),Magnesium,250,mg,,context: got None expected per_serving (Pro Stick)
incorrect,106.png,Vitamin E,12,mg α-TE,per_serving (Pro Stick),Vitamin E,12,mg a-te,,unit: got mg a-te expected mg α-TE | context: got None expected per_serving (Pro Stick)
incorrect,107.png,Vitamin E,12,mg α-TE,per_daily_dose (1 Tablette (4.3 g)*),Vitamin E,12,mg a-te,per_daily_dose,unit: got mg a-te expected mg α-TE
incorrect,107.png,Biotin,50,µg,per_daily_dose (1 Tablette (4.3 g)*),Biotin,50,g,per_daily_dose,unit: got g expected µg
incorrect,107.png,Folic Acid,200,µg,per_daily_dose (1 Tablette (4.3 g)*),Folic Acid,200,g,per_daily_dose,unit: got g expected µg
incorrect,107.png,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B12,80,mg,per_daily_dose,qty: got 80 expected 2.5 | unit: got mg expected µg
incorrect,107.png,Pantothenic Acid,6,mg,per_daily_dose (1 Tablette (4.3 g)*),Pantothenic Acid,,,per_daily_dose,qty: got None expected 6 | unit: got None expected mg
incorrect,108.jpeg,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B12,80,mg,per_daily_dose,qty: got 80 expected 2.5 | unit: got mg expected µg
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose (1 Tablette (5.6 g)*),Biotin,2009,,per_daily_dose,qty: got 2009 expected 50 | unit: got None expected µg
incorrect,108.jpeg,Folic Acid,200,µg,per_daily_dose (1 Tablette (5.6 g)*),Folic Acid,6.0,mg,per_daily_dose,qty: got 6.0 expected 200 | unit: got mg expected µg
missing,108.jpeg,Niacin,16,mg,per_daily_dose (1 Tablette (5.6 g)*),,,,,nutrient not found in predictions
incorrect,109.jpeg,Energy,99,kcal,per_100g,Energy,99,kj,per_100g,unit: got kj expected kcal
incorrect,110.jpeg,Niacin,16,mg NE,per_daily_dose (pro 2 Sticks),Niacin,16,mg ne,per_serving,context: got per_serving expected per_daily_dose (pro 2 Sticks)
incorrect,110.jpeg,Pantothenic Acid,6.0,mg,per_daily_dose (pro 2 Sticks),Pantothenic Acid,6.0,mg,per_serving,context: got per_serving expected per_daily_dose (pro 2 Sticks)
missing,110.jpeg,Melissen Extrakt,15,mg,per_serving (pro Stick),,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose (pro 2 Sticks),,,,,nutrient not found in predictions
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,g,1 tagesdosis (8 ml),unit: got g expected µg | context: got 1 tagesdosis (8 ml) expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,g,1 tagesdosis (8 ml),unit: got g expected µg | context: got 1 tagesdosis (8 ml) expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,113.jpeg,Fat,4.5,g,per_100g,Fat,4.5,g,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,Fibre,1.9,g,per_100g,Fibre,1.9,g,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,Protein,72.7,g,per_100g,Protein,72.7,g,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,Salt,0.53,g,per_100g,Salt,0.53,g,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,Caffeine,267,mg,per_100g,Caffeine,267,mg,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,Energy,369,kcal,per_100g,Energy,11,kcal,per_serving,qty: got 11 expected 369 | context: got per_serving expected per_100g
incorrect,113.jpeg,Carbohydrate,7.7,g,per_100g,Carbohydrate,17,g,per_serving,qty: got 17 expected 7.7 | context: got per_serving expected per_100g
incorrect,113.jpeg,Carbohydrate,2.3,g,per_serving (30 g PULVER IN 250ml WASSER),Carbohydrate,3.1,g,per_serving,qty: got 3.1 expected 2.3
incorrect,113.jpeg,Fibre,0.6,g,per_serving (30 g PULVER IN 250ml WASSER),Fibre,3.9,g,per_serving,qty: got 3.9 expected 0.6
incorrect,113.jpeg,Protein,21.8,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,1.9,g,per_serving,qty: got 1.9 expected 21.8
incorrect,113.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),Salt,72.7,g,per_serving,qty: got 72.7 expected 0.17
incorrect,113.jpeg,Fat,1.3,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,369,kcal,per_serving,qty: got 369 expected 1.3 | unit: got kcal expected g
incorrect,113.jpeg,Caffeine,80,mg,per_serving (30 g PULVER IN 250ml WASSER),Caffeine,0.53,g,per_serving,qty: got 0.53 expected 80 | unit: got g expected mg
incorrect,113.jpeg,Saturated Fats,3.1,g,per_100g,Fat,18,kcal,per_serving,nutrient: no match | qty: got 18 expected 3.1 | unit: got kcal expected g | context: got per_serving expected per_100g
missing,113.jpeg,Energy,1546,kJ,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,3.9,g,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Energy,464,kJ,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Saturated Fats,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,114.jpeg,Energy,1541,kJ,per_100g,Energy,1541,kj,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,Carbohydrate,8.8,g,per_100g,Carbohydrate,8.8,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,Fibre,2.8,g,per_100g,Fibre,2.8,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,Protein,70.1,g,per_100g,Protein,70.1,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,Salt,0.51,g,per_100g,Salt,0.51,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,Caffeine,268,mg,per_100g,Caffeine,268,mg,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,Fat,4.8,g,per_100g,Fat,4.8,kcal,per_serving,unit: got kcal expected g | context: got per_serving expected per_100g
incorrect,114.jpeg,Fat,1.4,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,3.3,g,per_serving,qty: got 3.3 expected 1.4
incorrect,114.jpeg,Carbohydrate,2.6,g,per_serving (30 g PULVER IN 250ml WASSER),Carbohydrate,3.3,g,per_serving,qty: got 3.3 expected 2.6
incorrect,114.jpeg,Fibre,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),Fibre,70.1,g,per_serving,qty: got 70.1 expected 0.9
incorrect,114.jpeg,Protein,21.0,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,0.51,g,per_serving,qty: got 0.51 expected 21.0
incorrect,114.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),Salt,70.1,g,per_serving,qty: got 70.1 expected 0.17
incorrect,114.jpeg,Saturated Fats,3.3,g,per_100g,Fat,368,kj,per_serving,nutrient: no match | qty: got 368 expected 3.3 | unit: got kj expected g | context: got per_serving expected per_100g
missing,114.jpeg,Energy,368,kcal,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Sugars,4.1,g,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Saturated Fats,1.0,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,115.png,Energy,103,kcal,per_100g,Energy,103,kj,per_100g,unit: got kj expected kcal
incorrect,115.png,Fat,0,g,per_100g,Fat,0,kj,per_100g,unit: got kj expected g
incorrect,115.png,Salt,0.05,g,per_100g,Salt,,,per_100g,qty: got None expected 0.05 | unit: got None expected g
missing,115.png,Saturated Fats,0.2,g,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,Fat,3.5,g,per_serving (PORTION**),Fat,3.5,g,per_100g,context: got per_100g expected per_serving (PORTION**)
incorrect,116.jpeg,Saturated Fats,0.4,g,per_serving (PORTION**),Saturated Fats,0.4,g,per_100g,context: got per_100g expected per_serving (PORTION**)
incorrect,116.jpeg,Carbohydrate,8.2,g,per_serving (PORTION**),Carbohydrate,8.2,g,per_100g,context: got per_100g expected per_serving (PORTION**)
incorrect,116.jpeg,Fibre,3.7,g,per_serving (PORTION**),Fibre,3.7,g,per_100g,context: got per_100g expected per_serving (PORTION**)
incorrect,116.jpeg,Protein,12.0,g,per_serving (PORTION**),Protein,12.0,g,per_100g,context: got per_100g expected per_serving (PORTION**)
incorrect,116.jpeg,Salt,0.61,g,per_serving (PORTION**),Salt,0.61,g,per_100g,context: got per_100g expected per_serving (PORTION**)
missing,116.jpeg,Energy,1696,kJ,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,404,kcal,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Sugars,4.6,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,509,kJ,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Energy,121,kcal,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Sugars,1.4,g,per_serving (PORTION**),,,,,nutrient not found in predictions
incorrect,117.jpeg,Energy,728,kJ,per_serving (45 g),Energy,728,kj/kcal,per_serving,unit: got kj/kcal expected kJ
incorrect,117.jpeg,Energy,173,kcal,per_serving (45 g),Energy,173,kj/kcal,per_serving,unit: got kj/kcal expected kcal
incorrect,117.jpeg,Fat,6.1,g,per_serving (45 g),Fat,6.1,,per_serving,unit: got None expected g
incorrect,117.jpeg,Carbohydrate,16.7,g,per_serving (45 g),Carbohydrate,,,per_serving,qty: got None expected 16.7 | unit: got None expected g
incorrect,117.jpeg,Fibre,4.0,g,per_serving (45 g),Fibre,,,per_serving,qty: got None expected 4.0 | unit: got None expected g
incorrect,117.jpeg,Protein,11.0,g,per_serving (45 g),Protein,,,per_serving,qty: got None expected 11.0 | unit: got None expected g
missing,117.jpeg,Saturated Fats,1.5,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,Sugars,13.5,g,per_serving (45 g),,,,,nutrient not found in predictions
incorrect,118.jpeg,Fat,10,g,per_100g,Fat,38,g,per_100g,qty: got 38 expected 10
incorrect,118.jpeg,Carbohydrate,48,g,per_100g,Carbohydrate,3.2,g,per_100g,qty: got 3.2 expected 48
incorrect,118.jpeg,Fibre,3.0,g,per_100g,Fibre,19,g,per_100g,qty: got 19 expected 3.0
incorrect,118.jpeg,Protein,24,g,per_100g,Protein,0.56,g,per_100g,qty: got 0.56 expected 24
incorrect,118.jpeg,Fat,8.0,g,per_serving (80 g),Fat,2.1,g,per_100g,qty: got 2.1 expected 8.0 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Fibre,2.4,g,per_serving (80 g),Fibre,24,g,per_100g,qty: got 24 expected 2.4 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Protein,19,g,per_serving (80 g),Protein,0.70,g,per_100g,qty: got 0.70 expected 19 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Salt,0.70,g,per_100g,Salt,,,per_100g,qty: got None expected 0.70 | unit: got None expected g
incorrect,118.jpeg,Saturated Fats,2.6,g,per_100g,Fat,48,g,per_100g,nutrient: no match | qty: got 48 expected 2.6
missing,118.jpeg,Energy,1440,kJ,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,344,kcal,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,1152,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Energy,275,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.1,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Salt,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,119.jpeg,Fat,11,g,per_100g,Fat,24,g,per_100g,qty: got 24 expected 11
incorrect,119.jpeg,Carbohydrate,47,g,per_100g,Carbohydrate,3.2,g,per_100g,qty: got 3.2 expected 47
incorrect,119.jpeg,Fibre,4.5,g,per_100g,Fibre,19,g,per_100g,qty: got 19 expected 4.5
incorrect,119.jpeg,Protein,24,g,per_100g,Protein,0.56,g,per_100g,qty: got 0.56 expected 24
incorrect,119.jpeg,Fat,8.4,g,per_serving (80 g),Fat,3.0,g,per_100g,qty: got 3.0 expected 8.4 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Fibre,3.6,g,per_serving (80 g),Fibre,24,g,per_100g,qty: got 24 expected 3.6 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Protein,19,g,per_serving (80 g),Protein,0.70,g,per_100g,qty: got 0.70 expected 19 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Salt,0.70,g,per_100g,Salt,,,per_100g,qty: got None expected 0.70 | unit: got None expected g
missing,119.jpeg,Energy,1471,kJ,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,352,kcal,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,3.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,1177,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Energy,282,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Salt,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,12.png,Energy,328,kJ,per_serving (60ml),Energy,328,kj,per_100ml,context: got per_100ml expected per_serving (60ml)
incorrect,12.png,Energy,77,kcal,per_serving (60ml),Energy,77,kcal,per_100ml,context: got per_100ml expected per_serving (60ml)
incorrect,12.png,Carbohydrate,19,g,per_serving (60ml),Carbohydrate,19,g,per_100ml,context: got per_100ml expected per_serving (60ml)
incorrect,12.png,Protein,0.0,g,per_serving (60ml),Protein,0.0,g,per_100ml,context: got per_100ml expected per_serving (60ml)
incorrect,12.png,Sugars,1.1,g,per_100ml,Sugars,,,per_100ml,qty: got None expected 1.1 | unit: got None expected g
incorrect,12.png,Fat,0.0,g,per_100ml,Fatten/ Rasva / Matiéres grasses / Fett/ Tlustcze / Fett,0.0,g,per_100ml,nutrient: no match
incorrect,12.png,Fat,0.0,g,per_serving (60ml),sattnat fett / w tym tluszcze nasycone / varav mattat fat,,,per_100ml,nutrient: no match | qty: got None expected 0.0 | unit: got None expected g | context: got per_100ml expected per_serving (60ml)
missing,12.png,Saturated Fats,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Salt,0.6,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Saturated Fats,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Sugars,0.7,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Salt,0.4,g,per_serving (60ml),,,,,nutrient not found in predictions
incorrect,120.jpeg,Zinc,6.5,mg,per_daily_dose (10 G),Zinc,6.5,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Manganese,0.4,mg,per_daily_dose (10 G),Manganese,0.4,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Folic Acid,200,µg,per_daily_dose (10 G),Folic Acid,200,mg,per_daily_dose,unit: got mg expected µg
incorrect,120.jpeg,Biotin,40,µg,per_daily_dose (10 G),Biotin,40,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin B12,4.1,µg,per_daily_dose (10 G),Vitamin B12,4.1,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin D3,5.2,µg,per_daily_dose (10 G),Vitamin D3,5.2,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin K,60.4,µg,per_daily_dose (10 G),Vitamin K,60.4,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Calcium,121,mg,per_daily_dose (10 G),Calcium,121,g,per_100g,unit: got g expected mg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Selenium,22,µg,per_daily_dose (10 G),Selenium,22,g,per_100g,unit: got g expected µg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Chromium,25,µg,per_daily_dose (10 G),Chromium,25,mg,per_100g,unit: got mg expected µg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Molybdenum,45,µg,per_daily_dose (10 G),Molybdenum,45,g,per_100g,unit: got g expected µg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B2,1.1,mg,per_daily_dose (10 G),Vitamin B2,1,mg,per_daily_dose,qty: got 1 expected 1.1
incorrect,120.jpeg,Alpha-Liponsäure,42,mg,per_daily_dose (10 G),ON,6.5,mg,per_100g,nutrient: no match | qty: got 6.5 expected 42 | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Lactobacillus Acidophilus,3.6 x 10^8,KBE,per_daily_dose (10 G),HI,250,mg,per_daily_dose,nutrient: no match | qty: got 250 expected 3.6 x 10^8 | unit: got mg expected KBE
missing,120.jpeg,Rutin,20,mg,per_daily_dose (10 G),,,,,nutrient not found in predictions
missing,120.jpeg,Bifidobacterium Bifidum,3.6 x 10^8,KBE,per_daily_dose (10 G),,,,,nutrient not found in predictions
missing,120.jpeg,Iodine,100,µg,per_daily_dose (10 G),,,,,nutrient not found in predictions
missing,120.jpeg,Copper,1,mg,per_daily_dose (10 G),,,,,nutrient not found in predictions
incorrect,121.jpeg,Fat,5.2,g,per_serving (45g),Fat,5.2,g,per_100g,context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,Carbohydrate,9.1,g,per_serving (45g),Carbohydrate,9.1,g,per_100g,context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,Protein,16,g,per_serving (45g),Protein,16,g,per_100g,context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,Salt,0.09,g,per_serving (45g),Salt,0.09,g,per_100g,context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,Carbohydrate,20,g,per_100g,Carbohydrate,2.9,g,per_100g,qty: got 2.9 expected 20
incorrect,121.jpeg,Fibre,7.9,g,per_serving (45g),Fibre,79,g,per_100g,qty: got 79 expected 7.9 | context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,Fat,12,g,per_100g,Fat,631,kj/kcal,per_100g,qty: got 631 expected 12 | unit: got kj/kcal expected g
incorrect,121.jpeg,Saturated Fats,6.5,g,per_100g,Fat,151,kj/kcal,per_100g,nutrient: no match | qty: got 151 expected 6.5 | unit: got kj/kcal expected g
missing,121.jpeg,Energy,1.401,kJ,per_100g,,,,,nutrient not found in predictions
missing,121.jpeg,Energy,336,kcal,per_100g,,,,,nutrient not found in predictions
