image_id,gt_nutrient,pred_nutrient,gt_qty,pred_qty,gt_unit,pred_unit,gt_context,pred_context,qty_match,unit_match,ctx_match,full_match_3f,full_match_4f
17.jpeg,Caffeine,Caffeine,100,,mg,,per_serving,,False,False,False,False,False
17.jpeg,Vitamin B3,Vitamin B3,2.4,,mg NE,,per_serving,,False,False,False,False,False
17.jpeg,Vitamin B12,Vitamin B12,0.38,,µg,,per_serving,,False,False,False,False,False
2.jpeg,Energie/energy kJ,g,1195,,kJ,,per_100g,0,False,False,False,False,False
2.jpeg,Energie/energy kcal,g,281,70,kcal,,per_100g,0,False,False,False,False,False
201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,g,1642,g,kJ,,per_100g,Por 30gO,False,False,False,False,False
201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,cuales saturadas/ dos quais saturados,4.2,,g,,per_100g,Por 30gO,False,False,False,False,False
26.jpeg,ENERGY,ENERGY,942,942/255kJ/KCAL,kJ,,per_100g,,False,False,False,False,False
26.jpeg,ENERGY,g,225,,kcal,,per_100g,,False,False,False,False,False
26.jpeg,FAT,FAT,0,942/255kJ/KCAL,g,,per_100g,,False,False,False,False,False
26.jpeg,OF WHICH SUGARS,OF WHICH SUGARS,7,,g,,per_100g,,False,False,False,False,False
26.jpeg,PROTEIN,protein,0.1,,g,,per_100g,,False,False,False,False,False
30.jpeg,PROTEIN,protein,2.7,,g,,per_serving,,False,False,False,False,False
30.jpeg,FAT,FAT:(9,5.0,,g,,per_serving,,False,False,False,False,False
30.jpeg,SATURATED FAT,-SATURATED FAT g,2.7,,g,,per_serving,,False,False,False,False,False
30.jpeg,CARBOHYDRATE,carbohydrate,39,,g,,per_serving,,False,False,False,False,False
30.jpeg,SUGARS,-SUGARSg,19,,g,,per_serving,,False,False,False,False,False
30.jpeg,DIETARY FIBRE,dietary fibre,2.0,,g,,per_serving,,False,False,False,False,False
30.jpeg,SODIUM,SODIUM(mg,70,,mg,,per_serving,,False,False,False,False,False
33.jpeg,Fett/fat,Fett/fat,0,Salz/salt,g,,per_100g,,False,False,False,False,False
33.jpeg,Kohlenhydrate/carbohydrates,Kohlenhydrate/carbohydrates,97,,g,,per_100g,,False,False,False,False,False
33.jpeg,davon Zuckerarten/of which sugars,davon Zuckerarten,56,,g,,per_100g,,False,False,False,False,False
33.jpeg,Eiweiss/protein,Eiweiss/protein,0,Salz/salt,g,,per_100g,,False,False,False,False,False
34.jpeg,Energy,Energy,1356,,kJ,,per_100g,,False,False,False,False,False
34.jpeg,Fat,Fat,0,,g,,per_100g,,False,False,False,False,False
34.jpeg,Carbohydrate,Carbohydrate,80,,g,,per_100g,,False,False,False,False,False
34.jpeg,Fibre,Fibre,5,,g,,per_100g,,False,False,False,False,False
34.jpeg,Protein,Protein,0,,g,,per_100g,,False,False,False,False,False
34.jpeg,Salt,Salt,3.5,,g,,per_100g,,False,False,False,False,False
4.jpeg,OF WHICH SATURATES,saturates,0,,g,,per_100g,E,False,False,False,False,False
4.jpeg,CARBOHYDRATE,carbohydrate,56,,g,,per_100g,E,False,False,False,False,False
4.jpeg,PROTEIN,protein,0,,g,,per_100g,E,False,False,False,False,False
4.jpeg,SALT,SALT-,0.12,,g,,per_100g,E,False,False,False,False,False
41.jpeg,ENERGY,ENERGY,612,,kJ,,per_100g,,False,False,False,False,False
41.jpeg,FAT,FAT,0,,g,,per_100g,,False,False,False,False,False
41.jpeg,OF WHICH SATURATES,SATURATES,0,,g,,per_100g,,False,False,False,False,False
41.jpeg,CARBOHYDRATE,CARBOHYDRATE,36,,g,,per_100g,,False,False,False,False,False
41.jpeg,PROTEIN,PROTEIN,0,,g,,per_100g,,False,False,False,False,False
41.jpeg,SALT,SALT,0.10,,g,,per_100g,,False,False,False,False,False
42.jpeg,FAT,FAT (g,0,,g,,per_serving,per_100g,False,False,False,False,False
42.jpeg,SATURATED FAT,-SATURATED FAT (g,0,carbohydrate,g,,per_serving,per_100g,False,False,False,False,False
42.jpeg,SUGARS,-SUGARS (g,18,carbohydrate,g,,per_serving,per_100g,False,False,False,False,False
42.jpeg,FAT,-SATURATED FAT (g,0,4,g,,per_100g,per_100g,False,False,True,False,False
42.jpeg,SUGARS,-SUGARS (g,38,4,g,,per_100g,per_100g,False,False,True,False,False
45_1.jpeg,SATURATED FAT,saturated,0,,g,,per_serving,,False,False,False,False,False
45_1.jpeg,CARBOHYDRATE,carbohydrate,44,,g,,per_serving,,False,False,False,False,False
45_1.jpeg,DIETARY FIBRE,dietary fibre,0,,g,,per_serving,,False,False,False,False,False
45_2.jpeg,ENERGY,ENERGY,1567,,kJ,,per_100g,,False,False,False,False,False
45_2.jpeg,FAT,FAT,0,,g,,per_100g,OFWHICH,False,False,False,False,False
45_2.jpeg,PROTEIN,PROTEIN,0.1,,g,,per_100g,OFWHICH,False,False,False,False,False
51.jpeg,Energy | Energie,g,1541,1541,kJ,,per_100g,,True,False,False,False,False
51.jpeg,Energy | Energie,g,363,6.7,kcal,,per_100g,,False,False,False,False,False
51.jpeg,Fat | Fett | Matières grasses | Vetten,g,< 0.5,g,g,,per_100g,,False,False,False,False,False
51.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,g,< 0.5,0.3,g,,per_100g,,False,False,False,False,False
51.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,g,84,4.0,g,,per_100g,,False,False,False,False,False
51.jpeg,- of which sugars | davon Zucker | dont sucres | waarvan suikers,g,62,0.08,g,,per_100g,,False,False,False,False,False
51.jpeg,Energy | Energie,g,925,Sait1SaZout,kJ,,per_serving,,False,False,False,False,False
56.jpeg,Fett ........... Lipides,Fett,4.3,4.3,g,,per_100g,,True,False,False,False,False
56.jpeg,Fett ........... Lipides,Fett,0.26,g,g,,per_serving,,False,False,False,False,False
57.jpeg,Fett ........... Lipides,Fett,4.3,,g,,per_100g,,False,False,False,False,False
6.jpeg,MAGNESIUM,magnesium,56,,mg,,per_serving,,False,False,False,False,False
6.jpeg,POTASSIUM,potassium,70,,mg,,per_serving,,False,False,False,False,False
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,g,427,02,kJ,,per_serving,,False,False,False,False,False
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,g,102,g,kcal,,per_serving,,False,False,False,False,False
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,g,0,335,g,,per_serving,,False,False,False,False,False
63.jpeg,Carbohydrates / Kohlenhydrate / Carboidrati / Glucides / Carbohidratos / Ogljikovi hidrati,og,25.3,1440,g,,per_serving,,False,False,False,False,False
64.jpeg,Niacin(e),niacin,7.0,,mg,,per_daily_dose,,False,False,False,False,False
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),g,1578,,kJ,,per_100g,,False,False,False,False,False
78.jpeg,Vitamin D,rnit Vitamin D3,50,,µg,,per_serving,,False,False,False,False,False
8.jpeg,PROTEIN,protein,2.2,carbohydrate,g,,per_serving,FAT:(g,False,False,False,False,False
82.jpeg,Energy,Energy,0,,kJ,,per_100g,,False,False,False,False,False
82.jpeg,Protein,Protein,0,,g,,per_100g,,False,False,False,False,False
82.jpeg,Carbohydrates,Carbohydrates,0,,g,,per_100g,,False,False,False,False,False
82.jpeg,Fat,Fat,0,,g,,per_100g,,False,False,False,False,False
82.jpeg,Creatine monohydrate,Creatine,100,,g,,per_100g,,False,False,False,False,False
9.jpeg,Zink,Zink,5,,mg,,per_serving,,False,False,False,False,False
9.jpeg,Vitamin C,Vitamin C,30,,mg,,per_serving,,False,False,False,False,False
90.jpeg,Energie/energy kJ (kcal),g,192,,kJ,,per_100ml,,False,False,False,False,False
