image_id,nutrient,quantity,unit,context
121.jpeg,Ballaststoffe,6.7,g,per_100g
121.jpeg,Ballaststoffe,79,g,per_100g
121.jpeg,Eiweiß,79,g,per_100g
121.jpeg,Eiweiß,16,g,per_100g
121.jpeg,SALZ,0.098,g,per_100g
121.jpeg,SALZ,16,g,per_100g
121.jpeg,MIND 30% WENIGER KOHLENHYDRATEALS HERKÖMMLICHE,,,per_100g
121.jpeg,PROTEIN-RIEGEL OHNEBALLASTSTOFFANREICHERUNG,,,per_100g
201.jpeg,waarvan verzadigde vetzuren/ of which saturates) davon gesättigte Fettsäuren,679,,por 100g
201.jpeg,waarvan verzadigde vetzuren/ of which saturates) davon gesättigte Fettsäuren,29,kj,por 100g
201.jpeg,Koolhvdraten/ Carbohydrate] Kohlenhydratel Glucides/ Weglowodany/ Sacharidy,8.19,,por 100g
201.jpeg,Koolhvdraten/ Carbohydrate] Kohlenhydratel Glucides/ Weglowodany/ Sacharidy,249,,por 100g
201.jpeg,waarvan suikers] of which sugars] davon Zucker/ dont sucres/ w tym cukryl z toho,7.79,,por 100g
201.jpeg,waarvan suikers] of which sugars] davon Zucker/ dont sucres/ w tym cukryl z toho,2.39,,por 100g
201.jpeg,Prpteinas] Proteinas,779,,por 100g
