image_id,nutrient,quantity,unit,context
104.jpeg,Ballaststoffe,10g,g,per_100g
104.jpeg,Eiweiß,3.2g,g,per_100g
105.png,Energie,1320 kJ,kj,Je 100 g
105.png,Energie,313 kcal,kcal,Je 100 g
105.png,Fett,"2,7 g",g,davon gesättigte
105.png,fettsauren,"0,4 g",g,- davon gesättigte
105.png,Kohlenhydrate,"52,1 g",g,- davon Zucker
105.png,Ballaststoffe,"15,5 g",g,
105.png,Eiweiß,"7,0 g",g,
105.png,Salz,"0,03 g",g,
106.png,vitamin e,12 mg α-TE,mg a-te,per_100g
106.png,magnesium,250 mg,mg,per_daily_dose
107.png,vitamin b1,1.1,mg,per_100g
107.png,vitamin b2,1.4,mg,per_serving
107.png,vitamin b6,1.4,μg,per_100ml
107.png,vitamin b12,80,mg,per_daily_dose
107.png,vitamin c,12,mg a-te,per_serving
107.png,niacin,50,μg,per_100ml
107.png,biotin,200,μg,per_serving
108.jpeg,magnesium,240,mg,per_100g
108.jpeg,vitamin b1,1.1,mg,per_serving
108.jpeg,vitamin b2,1.4,mg,per_100g
108.jpeg,vitamin b6,1.4,μg,per_serving
108.jpeg,vitamin b12,80,mg,per_100g
108.jpeg,vitamin c,12,mg,per_serving
108.jpeg,Niacin (NE),16,mg,per_100g
108.jpeg,biotin,50,μg,per_serving
108.jpeg,Folsäure,2009,mg,per_100g
108.jpeg,pantothenic acid,6.0,mg,per_serving
109.jpeg,Fett,0 g,g,per_100g
109.jpeg,Fettsäuren,"0,2 g",g,per_100g
109.jpeg,Kohlenhydrate,"12,0 g",g,per_100g
109.jpeg,- davon Zucker,"9,8 g",g,per_100g
109.jpeg,Ballaststoffe,"1,5 g",g,per_100g
109.jpeg,Eiweiß,"11,0 g",g,per_100g
109.jpeg,Salz,"0,05 g",g,per_100g
110.jpeg,Melissen Extrakt,15 mg,mg,per_100g
110.jpeg,niacin,8.0 mg NE,mg ne,per_100g
110.jpeg,pantothenic acid,3.0 mg,mg,per_100g
111.jpeg,vitamin b12,17.5,μg,per_daily_dose
112.jpeg,vitamin b12,17.5,µg,per_daily_dose
113.jpeg,energy,1546,kJ,per_100g
113.jpeg,fat,4.5,g,per_100g
113.jpeg,Fatty Acids,3.1,g,per_100g
113.jpeg,carbohydrate,7.7,g,per_100g
113.jpeg,Sugars,3.9,g,per_100g
113.jpeg,Fiber,1.9,g,per_100g
113.jpeg,protein,72.7,g,per_100g
113.jpeg,salt,0.53,g,per_100g
114.jpeg,energy,1541,kj,per_100g
114.jpeg,fat,4.8 g,g,per_100g
114.jpeg,Davon gesättigte Fettsäuren,3.3 g,g,per_100g
114.jpeg,Kohlenhydrate,8.8 g,g,per_100g
114.jpeg,Davon Zucker,4.1 g,g,per_100g
114.jpeg,Ballaststoffe,2.8 g,g,per_100g
114.jpeg,Eiweiß,70.1 g,g,per_100g
114.jpeg,Salz,0.51 g,g,per_100g
115.png,Fett,0 g,,per_100g
115.png,- davon gesättigte Fettsäuren,"0,2 g",,per_100g
115.png,Kohlenhydrate,"12,0 g",,per_100g
115.png,- davon Zucker,"10,0 g",,per_100g
115.png,Ballaststoffe,"1,6 g",,per_100g
115.png,Eiweiß,"11,0 g",,per_100g
115.png,Salz,"0,05 g",,per_100g
116.jpeg,Energy,1696/404,kj/kcal,per_100g
116.jpeg,fat,12.0,g,per_serving
117.jpeg,energy,728/173,kj/kcal,per_portion
117.jpeg,fat,6.1,g,per_portion
117.jpeg,Saturated Fatty Acids,1.5,g,per_portion
117.jpeg,carbohydrate,16.7,g,per_portion
117.jpeg,Sugars,13.5,g,per_portion
117.jpeg,Fiber,4.0,g,per_portion
117.jpeg,protein,11.0,g,per_portion
118.jpeg,Energy,8.0,kj/kcal,per_100g
118.jpeg,fat,2.6,g,per_100g
119.jpeg,Energy,8.4 g,kJ/kcal,per_100g
119.jpeg,fat,2.4 g,g,per_serving
119.jpeg,Saturated Fatty Acids,38 g,g,per_100g
119.jpeg,carbohydrate,3.2 g,g,per_serving
119.jpeg,Sugars,17 g,g,per_100g
119.jpeg,Alcoholic Substances,3.6 g,g,per_serving
119.jpeg,Fiber,4.5 g,g,per_100g
119.jpeg,protein,24 g,g,per_serving
119.jpeg,salt,0.56 g,g,per_100g
120.jpeg,inositol,100,mg,per_10g
120.jpeg,Alpha-liponsäure,42,mg,per_10g
120.jpeg,choline,20,mg,per_10g
120.jpeg,Rutin,20,mg,per_10g
120.jpeg,Lactobacillus,3.6e+08,KBE,per_10g
120.jpeg,Acidophilus,3.6e+08,KBE,per_10g
120.jpeg,Bifidobacterium bifidum,3.6e+08,KBE,per_10g
121.jpeg,Energy,631/151,kj/kcal,per_portion
121.jpeg,fat,5.2,g,per_serving
121.jpeg,Saturated Fats,2.9,g,davon gesättigte fettsäuren
121.jpeg,carbohydrate,9.1,g,per_serving
121.jpeg,Sugars,2.2,g,davon zucker
121.jpeg,Alcohol,6.7,g,davon mehrwertige alkohole
121.jpeg,Fiber,7.9,g,per_portion
121.jpeg,protein,16,g,per_serving
121.jpeg,salt,0.09,g,per_portion
201.jpeg,energy,1642 kJ / 392 kcal,kJ / kcal,Per/Per/Pro Pour/W/Na/Per Na/Per Por/Per 100g
201.jpeg,Fats,6.7 g,g,Per/Per/Pro Pour/W/Na/Per Na/Per Por/30g
201.jpeg,Saturated Fats,4.2 g,g,Per/Per/Pro Pour/W/Na/Per Na/Per Por/100g
45_1.png,Protein,0.1,g,per_100g
45_1.png,Fat,0,g,per_100g
45_2.png,energy,1567/374 kJ/kcal,kJ/kcaL,per_100g
45_2.png,fat,0 g,g,per_100g
45_2.png,carbohydrate,94 g,g,per_100g
45_2.png,protein,0.1 g,g,per_100g
45_2.png,salt,1.3 g,g,per_100g
