tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,103.jpeg,Protein,0.9,g,per_serving (pro Port. (12g)),Protein,1.9,g,per_serving,qty: got 1.9 expected 0.9
incorrect,103.jpeg,Salt,0,g,per_serving (pro Port. (12g)),Salt,66.0,g,per_serving,qty: got 66.0 expected 0
incorrect,103.jpeg,Saturated Fats,0,g,per_serving (pro Port. (12g)),Saturated Fats,3.7,kcal,per_100g,qty: got 3.7 expected 0 | unit: got kcal expected g | context: got per_100g expected per_serving (pro Port. (12g))
missing,103.jpeg,Energy,166,kJ,per_serving (pro Port. (12g)),,,,,nutrient not found in predictions
incorrect,104.jpeg,Energy,1528,kJ,per_100g,Energy,1528,kcal,per_100g,unit: got kcal expected kJ
incorrect,104.jpeg,Saturated Fats,0,g,per_serving (pro Port. (14g)),Saturated Fats,2.6,g,per_100g,qty: got 2.6 expected 0 | context: got per_100g expected per_serving (pro Port. (14g))
incorrect,104.jpeg,Energy,214,kJ,per_serving (pro Port. (14g)),Energy,14,g,per_serving,qty: got 14 expected 214 | unit: got g expected kJ
incorrect,104.jpeg,Fat,0,g,per_serving (pro Port. (14g)),Fat,361,kcal,per_100g,qty: got 361 expected 0 | unit: got kcal expected g | context: got per_100g expected per_serving (pro Port. (14g))
missing,104.jpeg,Protein,3.2,g,per_100g,,,,,nutrient not found in predictions
missing,104.jpeg,Energy,51,kcal,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
missing,104.jpeg,Protein,0,g,per_serving (pro Port. (14g)),,,,,nutrient not found in predictions
incorrect,105.png,Energy,158,kJ,per_serving (1 Portion* (12 g)),Energy,158,kj,per_100g,context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Energy,38,kcal,per_serving (1 Portion* (12 g)),Energy,38,kcal,per_100g,context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Fat,0.3,g,per_serving (1 Portion* (12 g)),Fat,0.3,g,per_100g,context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Carbohydrate,52.1,g,per_100g,Carbohydrate,6.2,g,per_100g,qty: got 6.2 expected 52.1
incorrect,105.png,Sugars,6.2,g,per_serving (1 Portion* (12 g)),Sugars,1.9,g,per_100g,qty: got 1.9 expected 6.2 | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Fibre,1.9,g,per_serving (1 Portion* (12 g)),Fibre,0.8,g,per_100g,qty: got 0.8 expected 1.9 | context: got per_100g expected per_serving (1 Portion* (12 g))
incorrect,105.png,Protein,0.8,g,per_serving (1 Portion* (12 g)),Protein,0.00,g,per_100g,qty: got 0.00 expected 0.8 | context: got per_100g expected per_serving (1 Portion* (12 g))
missing,105.png,Energy,313,kcal,per_100g,,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.4,g,per_100g,,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.0,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Carbohydrate,6.3,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Salt,0.00,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
incorrect,106.png,Magnesium,250,mg,per_serving (Pro Stick),Magnesium,250,mg,,context: got None expected per_serving (Pro Stick)
incorrect,106.png,Vitamin E,12,mg α-TE,per_serving (Pro Stick),Vitamin E,12,mg a-te,,unit: got mg a-te expected mg α-TE | context: got None expected per_serving (Pro Stick)
incorrect,107.png,Vitamin E,12,mg α-TE,per_daily_dose (1 Tablette (4.3 g)*),Vitamin E,12,mg a-te,per_daily_dose,unit: got mg a-te expected mg α-TE
incorrect,107.png,Biotin,50,µg,per_daily_dose (1 Tablette (4.3 g)*),Biotin,50,g,per_daily_dose,unit: got g expected µg
incorrect,107.png,Folic Acid,200,µg,per_daily_dose (1 Tablette (4.3 g)*),Folic Acid,200,g,per_daily_dose,unit: got g expected µg
incorrect,107.png,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B12,80,mg,per_daily_dose,qty: got 80 expected 2.5 | unit: got mg expected µg
incorrect,107.png,Pantothenic Acid,6,mg,per_daily_dose (1 Tablette (4.3 g)*),Pantothenic Acid,,,per_daily_dose,qty: got None expected 6 | unit: got None expected mg
incorrect,108.jpeg,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B12,80,mg,per_daily_dose,qty: got 80 expected 2.5 | unit: got mg expected µg
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose (1 Tablette (5.6 g)*),Biotin,2009,,per_daily_dose,qty: got 2009 expected 50 | unit: got None expected µg
incorrect,108.jpeg,Folic Acid,200,µg,per_daily_dose (1 Tablette (5.6 g)*),Folic Acid,6.0,mg,per_daily_dose,qty: got 6.0 expected 200 | unit: got mg expected µg
missing,108.jpeg,Niacin,16,mg,per_daily_dose (1 Tablette (5.6 g)*),,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,15,mg,per_serving (pro Stick),,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose (pro 2 Sticks),,,,,nutrient not found in predictions
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,g,1 tagesdosis (8 ml),unit: got g expected µg | context: got 1 tagesdosis (8 ml) expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,g,1 tagesdosis (8 ml),unit: got g expected µg | context: got 1 tagesdosis (8 ml) expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,113.jpeg,Energy,369,kcal,per_100g,Energy,11,kcal,per_100g,qty: got 11 expected 369
incorrect,113.jpeg,Fat,4.5,g,per_100g,Fat,6,g,per_100g,qty: got 6 expected 4.5
incorrect,113.jpeg,Carbohydrate,7.7,g,per_100g,Carbohydrate,3,g,per_100g,qty: got 3 expected 7.7
incorrect,113.jpeg,Protein,72.7,g,per_100g,Protein,1.9,g,per_100g,qty: got 1.9 expected 72.7
incorrect,113.jpeg,Salt,0.53,g,per_100g,Salt,72.7,g,per_100g,qty: got 72.7 expected 0.53
incorrect,113.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),Salt,145,g,per_100g,qty: got 145 expected 0.17 | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,113.jpeg,Saturated Fats,3.1,g,per_100g,Fat,2,g,per_serving,nutrient: no match | qty: got 2 expected 3.1 | context: got per_serving expected per_100g
missing,113.jpeg,Energy,1546,kJ,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,3.9,g,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Energy,464,kJ,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Saturated Fats,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,114.jpeg,Fat,1.4,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,1,g,per_100g,qty: got 1 expected 1.4 | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Protein,21.0,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,140,g,per_100g,qty: got 140 expected 21.0 | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Saturated Fats,3.3,g,per_100g,Fat,148,g,per_serving,nutrient: no match | qty: got 148 expected 3.3 | context: got per_serving expected per_100g
missing,114.jpeg,Energy,368,kcal,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Sugars,4.1,g,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Saturated Fats,1.0,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,115.png,Salt,0.05,g,per_100g,Salt,,,per_100g,qty: got None expected 0.05 | unit: got None expected g
missing,115.png,Saturated Fats,0.2,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,1696,kJ,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,404,kcal,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Sugars,4.6,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,509,kJ,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Energy,121,kcal,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Sugars,1.4,g,per_serving (PORTION**),,,,,nutrient not found in predictions
incorrect,117.jpeg,Energy,728,kJ,per_serving (45 g),Energy,728,kj/kcal,per_serving,unit: got kj/kcal expected kJ
incorrect,117.jpeg,Energy,173,kcal,per_serving (45 g),Energy,173,kj/kcal,per_serving,unit: got kj/kcal expected kcal
incorrect,117.jpeg,Fat,6.1,g,per_serving (45 g),Fat,6.1,,per_serving,unit: got None expected g
incorrect,117.jpeg,Carbohydrate,16.7,g,per_serving (45 g),Carbohydrate,6.1,,per_serving,qty: got 6.1 expected 16.7 | unit: got None expected g
incorrect,117.jpeg,Fibre,4.0,g,per_serving (45 g),Fibre,,,per_serving,qty: got None expected 4.0 | unit: got None expected g
incorrect,117.jpeg,Protein,11.0,g,per_serving (45 g),Protein,,,per_serving,qty: got None expected 11.0 | unit: got None expected g
missing,117.jpeg,Saturated Fats,1.5,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,Sugars,13.5,g,per_serving (45 g),,,,,nutrient not found in predictions
incorrect,118.jpeg,Fat,10,g,per_100g,Fat,2.1,g,per_serving,qty: got 2.1 expected 10 | context: got per_serving expected per_100g
incorrect,118.jpeg,Carbohydrate,48,g,per_100g,Carbohydrate,3.2,g,per_serving,qty: got 3.2 expected 48 | context: got per_serving expected per_100g
incorrect,118.jpeg,Fibre,3.0,g,per_100g,Fibre,19,g,per_serving,qty: got 19 expected 3.0 | context: got per_serving expected per_100g
incorrect,118.jpeg,Protein,24,g,per_100g,Protein,0.56,g,per_serving,qty: got 0.56 expected 24 | context: got per_serving expected per_100g
incorrect,118.jpeg,Salt,0.70,g,per_100g,Salt,48,g,per_100g,qty: got 48 expected 0.70
incorrect,118.jpeg,Fat,8.0,g,per_serving (80 g),Fat,48,g,per_100g,qty: got 48 expected 8.0 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Fibre,2.4,g,per_serving (80 g),Fibre,24,g,per_100g,qty: got 24 expected 2.4 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Protein,19,g,per_serving (80 g),Protein,0.70,g,per_100g,qty: got 0.70 expected 19 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Salt,0.56,g,per_serving (80 g),Salt,38,g,per_serving,qty: got 38 expected 0.56
incorrect,118.jpeg,Saturated Fats,2.6,g,per_100g,Fat,2.6,g,per_100g,nutrient: no match
missing,118.jpeg,Energy,1440,kJ,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,344,kcal,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,1152,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Energy,275,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.1,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,119.jpeg,Fat,11,g,per_100g,Fat,24,g,per_serving,qty: got 24 expected 11 | context: got per_serving expected per_100g
incorrect,119.jpeg,Carbohydrate,47,g,per_100g,Carbohydrate,3.2,g,per_serving,qty: got 3.2 expected 47 | context: got per_serving expected per_100g
incorrect,119.jpeg,Fibre,4.5,g,per_100g,Fibre,19,g,per_serving,qty: got 19 expected 4.5 | context: got per_serving expected per_100g
incorrect,119.jpeg,Protein,24,g,per_100g,Protein,0.56,g,per_serving,qty: got 0.56 expected 24 | context: got per_serving expected per_100g
incorrect,119.jpeg,Salt,0.70,g,per_100g,Salt,4.0,g,per_100g,qty: got 4.0 expected 0.70
incorrect,119.jpeg,Fat,8.4,g,per_serving (80 g),Fat,3.0,g,per_100g,qty: got 3.0 expected 8.4 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Fibre,3.6,g,per_serving (80 g),Fibre,24,g,per_100g,qty: got 24 expected 3.6 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Protein,19,g,per_serving (80 g),Protein,0.70,g,per_100g,qty: got 0.70 expected 19 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Salt,0.56,g,per_serving (80 g),Salt,3.2,g,per_serving,qty: got 3.2 expected 0.56
missing,119.jpeg,Energy,1471,kJ,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,352,kcal,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,3.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,1177,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Energy,282,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,12.png,Sugars,1.1,g,per_100ml,Sugars,0.4,g,per_serving,qty: got 0.4 expected 1.1 | context: got per_serving expected per_100ml
incorrect,12.png,Fat,0.0,g,per_100ml,Fatten/ Rasva / Matiéres grasses / Fett/ Tlustcze / Fett,0.0,g,per_100ml,nutrient: no match
incorrect,12.png,Fat,0.0,g,per_serving (60ml),sattnat fett / w tym tluszcze nasycone / varav mattat fat,0.0,g,per_serving,nutrient: no match
missing,12.png,Saturated Fats,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Salt,0.6,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Saturated Fats,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Sugars,0.7,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Salt,0.4,g,per_serving (60ml),,,,,nutrient not found in predictions
incorrect,120.jpeg,Folic Acid,200,µg,per_daily_dose (10 G),Folic Acid,200,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Biotin,40,µg,per_daily_dose (10 G),Biotin,40,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin B12,4.1,µg,per_daily_dose (10 G),Vitamin B12,4.1,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin D3,5.2,µg,per_daily_dose (10 G),Vitamin D3,5.2,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin K,60.4,µg,per_daily_dose (10 G),Vitamin K,60.4,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Selenium,22,µg,per_daily_dose (10 G),Selenium,22,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Chromium,25,µg,per_daily_dose (10 G),Chromium,25,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Molybdenum,45,µg,per_daily_dose (10 G),Molybdenum,45,g,per_daily_dose,unit: got g expected µg
incorrect,120.jpeg,Vitamin B2,1.1,mg,per_daily_dose (10 G),Vitamin B2,1,mg,per_daily_dose,qty: got 1 expected 1.1
incorrect,120.jpeg,Alpha-Liponsäure,42,mg,per_daily_dose (10 G),ON,6.5,mg,per_daily_dose,nutrient: no match | qty: got 6.5 expected 42
incorrect,120.jpeg,Lactobacillus Acidophilus,3.6 x 10^8,KBE,per_daily_dose (10 G),HI,250,mg,per_daily_dose,nutrient: no match | qty: got 250 expected 3.6 x 10^8 | unit: got mg expected KBE
missing,120.jpeg,Rutin,20,mg,per_daily_dose (10 G),,,,,nutrient not found in predictions
missing,120.jpeg,Bifidobacterium Bifidum,3.6 x 10^8,KBE,per_daily_dose (10 G),,,,,nutrient not found in predictions
missing,120.jpeg,Iodine,100,µg,per_daily_dose (10 G),,,,,nutrient not found in predictions
missing,120.jpeg,Copper,1,mg,per_daily_dose (10 G),,,,,nutrient not found in predictions
incorrect,121.jpeg,Fibre,7.9,g,per_serving (45g),Fibre,79,g,per_serving,qty: got 79 expected 7.9
incorrect,121.jpeg,Saturated Fats,6.5,g,per_100g,Fat,631,kj/kcal,per_serving,nutrient: no match | qty: got 631 expected 6.5 | unit: got kj/kcal expected g | context: got per_serving expected per_100g
missing,121.jpeg,Energy,1.401,kJ,per_100g,,,,,nutrient not found in predictions
missing,121.jpeg,Energy,336,kcal,per_100g,,,,,nutrient not found in predictions
missing,121.jpeg,Sugars,4.9,g,per_100g,,,,,nutrient not found in predictions
missing,121.jpeg,Sugar Alcohols,15,g,per_100g,,,,,nutrient not found in predictions
missing,121.jpeg,Energy,631,kJ,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,Energy,151,kcal,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,Saturated Fats,2.9,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,Sugars,2.2,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,Sugar Alcohols,6.7,g,per_serving (45g),,,,,nutrient not found in predictions
missing,15.png,Energy,161,kJ,per_100g,,,,,nutrient not found in predictions
missing,15.png,Energy,38,kcal,per_100g,,,,,nutrient not found in predictions
missing,15.png,Fat,0,g,per_100g,,,,,nutrient not found in predictions
missing,15.png,Saturated Fats,0,g,per_100g,,,,,nutrient not found in predictions
missing,15.png,Carbohydrate,13.1,g,per_100g,,,,,nutrient not found in predictions
missing,15.png,Sugars,0.5,g,per_100g,,,,,nutrient not found in predictions
missing,15.png,Protein,0,g,per_100g,,,,,nutrient not found in predictions
missing,15.png,Salt,15.0,g,per_100g,,,,,nutrient not found in predictions
missing,15.png,Sodium,5.952,mg,per_100g,,,,,nutrient not found in predictions
missing,15.png,Potassium,3571,mg,per_100g,,,,,nutrient not found in predictions
missing,15.png,Caffeine,1785,mg,per_100g,,,,,nutrient not found in predictions
missing,15.png,Energy,6.8,kJ,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Energy,1.6,kcal,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Fat,0,g,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Saturated Fats,0,g,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Carbohydrate,0.6,g,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Sugars,0,g,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Protein,0,g,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Salt,0.63,g,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Sodium,250,mg,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Potassium,150,mg,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Caffeine,75.0,mg,per_serving (4.2 g),,,,,nutrient not found in predictions
missing,15.png,Energy,13.6,kJ,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Energy,3.2,kcal,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Fat,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Saturated Fats,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Carbohydrate,1.1,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Sugars,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Protein,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Salt,1.26,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Sodium,500,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Potassium,300,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Caffeine,150,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
incorrect,17.png,Vitamin B12,0.38,µg,per_serving (piece),Vitamin B12,0.38,g,per_serving,unit: got g expected µg
incorrect,2.png,Carbohydrate,50,g,per_serving (1 Tube (70g)),Carbohydrate,50,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Sugars,25,g,per_serving (1 Tube (70g)),Sugars,25,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Salt,0.30,g,per_serving (1 Tube (70g)),Salt,0.30,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Energy,1195,kJ,per_100g,Energy,1195,,per_100g,unit: got None expected kJ
incorrect,2.png,Energy,837,kJ,per_serving (1 Tube (70g)),Energy,837,,per_daily_dose,unit: got None expected kJ | context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Saturated Fats,0,g,per_100g,Saturated Fats,70,g,per_100g,qty: got 70 expected 0
incorrect,2.png,Saturated Fats,0,g,per_serving (1 Tube (70g)),Saturated Fats,50,g,per_daily_dose,qty: got 50 expected 0 | context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Fat,0,g,per_100g,Fat,1616,,per_100g,qty: got 1616 expected 0 | unit: got None expected g
incorrect,2.png,Fat,0,g,per_serving (1 Tube (70g)),Saturated Fats,33,g,per_100g,nutrient: no match | qty: got 33 expected 0 | context: got per_100g expected per_serving (1 Tube (70g))
missing,2.png,Energy,281,kcal,per_100g,,,,,nutrient not found in predictions
missing,2.png,Energy,197,kcal,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
missing,2.png,Protein,0,g,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
incorrect,20.png,Selenium,200,µg,per_100g (100 g Pulver),Selenium,200,g,per_100g,unit: got g expected µg
incorrect,20.png,Folic Acid,1333,µg,per_100g (100 g Pulver),Folic Acid,1333,g,per_100g,unit: got g expected µg
incorrect,20.png,Vitamin B12,6.7,µg,per_100g (100 g Pulver),Vitamin B12,6.7,g,per_100g,unit: got g expected µg
incorrect,20.png,Biotin,1000,µg,per_100g (100 g Pulver),Biotin,1000,g,per_100g,unit: got g expected µg
incorrect,20.png,Vitamin B1,200,µg,per_daily_dose (1 Portion = 15 g),Vitamin B1,200,g,per_daily_dose,unit: got g expected µg
incorrect,20.png,Vitamin C,800,mg,per_100g (100 g Pulver),Vitamin C,250,mg,per_100g,qty: got 250 expected 800
incorrect,20.png,Vitamin B6,13.3,mg,per_100g (100 g Pulver),Vitamin B6,40,mg,per_100g,qty: got 40 expected 13.3
incorrect,20.png,Vitamin B1,9.3,mg,per_100g (100 g Pulver),Vitamin B1,13.3,mg,per_100g,qty: got 13.3 expected 9.3
incorrect,20.png,Carbohydrate,11.7,g,per_daily_dose (1 Portion = 15 g),Carbohydrate,<0.1,g,per_daily_dose,qty: got <0.1 expected 11.7
incorrect,20.png,Calcium,120,mg,per_daily_dose (1 Portion = 15 g),Calcium,45,mg,per_daily_dose,qty: got 45 expected 120
incorrect,20.png,Magnesium,45,mg,per_daily_dose (1 Portion = 15 g),Magnesium,800,mg,per_100g,qty: got 800 expected 45 | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Phosphorus,120,mg,per_daily_dose (1 Portion = 15 g),Phosphorus,667,mg,per_100g,qty: got 667 expected 120 | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Vitamin C,37.5,mg,per_daily_dose (1 Portion = 15 g),Vitamin C,22576,mg,per_daily_dose,qty: got 22576 expected 37.5
incorrect,20.png,Pantothenic Acid,6,mg,per_daily_dose (1 Portion = 15 g),Pantothenic Acid,1.6,mg,per_daily_dose,qty: got 1.6 expected 6
