image_id,nutrient,quantity,unit,context
30.png,Sodium,70,,
30.png,Sodium,130,,
33.png,Energy,,,
33.png,Fat,,,
33.png,Saturated Fats,,,
33.png,Carbohydrate,,,
33.png,Sugars,,,
33.png,Protein,,,
33.png,Salt,,,
33.png,Sodium,210,,
33.png,Sodium,mg,,
33.png,Sodium,158,,
33.png,Calcium,,,
33.png,Magnesium,,,
33.png,Potassium,140,,
33.png,Potassium,mg,,
33.png,Potassium,105,,
33.png,Chloride,140,,
33.png,Chloride,mg,,
33.png,Chloride,105,,
34.png,Fat,,,
34.png,Carbohydrate,,,
34.png,Sugars,,,
34.png,Fibre,,,
34.png,Vitamin C,,,
34.png,Protein,,,
34.png,Salt,,,
34.png,Calcium,,,
34.png,Potassium,,,
34.png,Magnesium,,,
34.png,Zinc,,,
34.png,Niacin,,,
34.png,Vitamin B6,,,
34.png,Pantothenic Acid,,,
34.png,Vitamin B1,,,
34.png,Vitamin B2,,,
34.png,Folic Acid,,,
34.png,Vitamin B12,,,
35.jpeg,Magnesium,2.1,,
35.jpeg,Magnesium,g,,
35.jpeg,Vitamin C,2.1,,
35.jpeg,Vitamin C,g,,
41.png,Fat,,,
41.png,Saturated Fats,0,,
41.png,Saturated Fats,g,,
41.png,Carbohydrate,16156,,
41.png,Protein,0,,
41.png,Protein,g,,
41.png,Salt,0.10,,
41.png,Salt,g,,
42.png,Protein,,,
42.png,Fat,,,
42.png,Saturated Fats,,,
42.png,Carbohydrate,,,
42.png,Sugars,,,
42.png,Fibre,,,
42.png,Sodium,240,,
42.png,Sodium,500,,
51.png,CarbohydrateKohlenhydrateGlucidesKoolhydraten,,,
51.png,ProteinEiweiBProtéinesElwitten,,,
51.png,SaltSalzSelZout,,,
51.png,Vitamin B1,0.08,,
51.png,Vitamin B1,g,,
53.png,CarbohydrateKohlenhydrateGlucidesKoolhydraten,,,
53.png,ProteinEiweiBProteinesEiwitten,,,
53.png,SaltSalzSelZout,,,
53.png,Vitamin B6Vitamine B6,0.35,,
53.png,Vitamin B6Vitamine B6,mg,,
53.png,Vitamin B6Vitamine B6,0.21,,
56.jpeg,Fat,3.67,,
56.jpeg,Fat,83,,
56.jpeg,Fat,4.3,,
56.jpeg,ZUTATEN:SO,3.67,,
56.jpeg,ZUTATEN:SO,4.3,,
56.jpeg,ZUTATEN:SO,g,,
57.jpeg,Eineid,1604,,
57.jpeg,Eineid,83,,
57.jpeg,Eineid,g,,
57.jpeg,proteines,3.67,,
57.jpeg,proteines,1604,,
57.jpeg,proteines,83,,
57.jpeg,Fat,3.67,,
57.jpeg,Fat,g,,
57.jpeg,ZUTATEN,3.67,,
57.jpeg,ZUTATEN,g,,
59.png,Carbohydrate,,,
59.png,Fructose,,,
59.png,Fat,,,
59.png,Saturated Fats,,,
59.png,Fibre,,,
59.png,Sodium,,,
59.png,Selenium,,,
59.png,Vitamin C,,,
59.png,Vitamin E,,,
59.png,Vitamin A,,,
61.png,Fat,,,
61.png,Saturated Fats,,,
61.png,Carbohydrate,,,
61.png,Sugars,,,
61.png,Protein,,,
61.png,Salt,,,
61.png,Magnesium,,,
61.png,Potassium,,,
61.png,Calcium,,,
63.png,Fat,,,
63.png,Saturated Fats,,,
63.png,Carbohydrate,,,
63.png,Protein,,,
63.png,Salt,,,
63.png,Magnesium,,,
63.png,Potassium,,,
63.png,Calcium,166.7,,
63.png,Calcium,mg,,
64.png,Vitamin C,50,,
64.png,Vitamin C,mg,,
64.png,Vitamin B2,0.6,,
64.png,Vitamin B2,mg,,
64.png,Niacin,7.0,,
64.png,Niacin,mg,,
64.png,Vitamin B6,0.6,,
64.png,Vitamin B6,mg,,
64.png,Folic Acid,80,,
64.png,Folic Acid,g,,
64.png,Vitamin B12,,,
64.png,Pantothenic Acid,2.5,,
64.png,Pantothenic Acid,mg,,
64.png,Zinc,3.0,,
64.png,Zinc,mg,,
78.jpeg,Vitamin D3,,,
78.jpeg,Vitamin D,,,
82.jpeg,Protein,,,
82.jpeg,Carbohydrate,60,,
82.jpeg,Fat,60,,
82.jpeg,Creatine,100,g,
82.jpeg,monohydrate,100,g,
88.png,Fat,,,
88.png,Saturated Fats,,,
88.png,Carbohydrate,,,
88.png,Protein,0.10,,
88.png,Protein,g,,
88.png,Protein,26,,
88.png,Salt,0.33,,
88.png,Salt,g,,
90.png,Energy,,,
90.png,Fat,,,
90.png,Saturated Fats,,,
90.png,Carbohydrate,,,
90.png,Sugars,,,
90.png,Protein,,,
90.png,Salt,,,
90.png,Magnesium,,,
91.png,Energy,2.3,,
91.png,Energy,g,,
91.png,Fat,2.3,,
91.png,Fat,g,,
91.png,Saturated Fats,,,
91.png,Carbohydrate,,,
91.png,Sugars,,,
91.png,Protein,0.33,,
91.png,Protein,g,,
91.png,Salt,0.10,,
91.png,Salt,g,,
91.png,Salt,0.33,,
91.png,de référencel,,,
91.png,Nahr,,,
101.png,Fat,,,
101.png,Saturated Fats,,,
101.png,Carbohydrate,,,
101.png,Sugars,,,
101.png,Fibre,,,
101.png,Protein,,,
101.png,Salt,0.09,,
101.png,Salt,g,,
101.png,Vitamin B1,,,
101.png,Sodium,36,,
101.png,Sodium,mg,,
102.png,Energy,1.0,,
102.png,Energy,g,,
102.png,Fat,,,
102.png,Fettsauren,1.1,,
102.png,Fettsauren,g,,
102.png,Fettsauren,7.9,,
102.png,Carbohydrate,,,
102.png,Sugars,0.6,,
102.png,Sugars,g,,
102.png,Fibre,0.6,,
102.png,Fibre,0.7,,
102.png,Fibre,g,,
102.png,Protein,0.14,,
102.png,Protein,g,,
102.png,Protein,0.02,,
102.png,Salt,0.14,,
102.png,Salt,g,,
102.png,AA,0.14,,
103.jpeg,Fat,0.4,,
103.jpeg,Fat,g,,
103.jpeg,Saturated Fats,0.4,,
103.jpeg,Saturated Fats,g,,
103.jpeg,Carbohydrate,,,
103.jpeg,Sugars,,,
103.jpeg,Fibre,7.7,,
103.jpeg,Fibre,g,,
103.jpeg,Fibre,66.0,,
103.jpeg,Protein,7.7,,
103.jpeg,Protein,g,,
103.jpeg,Protein,66.0,,
103.jpeg,Salt,7.7,,
103.jpeg,Salt,g,,
103.jpeg,Salt,66.0,,
104.jpeg,Fat,,,
104.jpeg,Saturated Fats,60,,
104.jpeg,Carbohydrate,60,,
104.jpeg,Sugars,,,
104.jpeg,Fibre,3.2,,
104.jpeg,Fibre,g,,
104.jpeg,Eiweif,3.2,,
104.jpeg,Eiweif,0.1,,
104.jpeg,Eiweif,g,,
104.jpeg,Og,3.2,,
104.jpeg,Og,0.1,,
104.jpeg,Og,g,,
104.jpeg,Salt,3.2,,
104.jpeg,Salt,0.1,,
104.jpeg,Salt,g,,
105.png,0.3,0.0,,
105.png,g,g,,
105.png,Fat,,,
105.png,Fettsauren,0.4,,
105.png,Fettsauren,g,,
105.png,Fettsauren,6.3,,
105.png,Carbohydrate,,,
105.png,Sugars,1.9,,
105.png,Sugars,g,,
105.png,Fibre,0.8,,
105.png,Fibre,g,,
105.png,Protein,0.00,,
105.png,Protein,g,,
105.png,Salt,0.03,,
105.png,Salt,g,,
106.png,Vitamin E,,,
106.png,Magnesium,,,
107.png,Vitamin B1,,,
107.png,Vitamin B2,,,
107.png,Vitamin B6,,,
107.png,Vitamin B12,,,
107.png,Vitamin C,,,
107.png,Vitamin E,,,
107.png,Niacin,50,,
107.png,Niacin,g,,
107.png,Biotin,200,,
107.png,Biotin,50,,
107.png,Biotin,g,,
107.png,Folic Acid,6,,
107.png,Folic Acid,200,,
107.png,Folic Acid,mg,,
107.png,Pantothenic Acid,,,
108.jpeg,Magnesium,240,,
108.jpeg,Magnesium,1.1,,
108.jpeg,Magnesium,mg,,
108.jpeg,Vitamin B1,1.4,,
108.jpeg,Vitamin B1,1.1,,
108.jpeg,Vitamin B1,mg,,
108.jpeg,Vitamin B2,1.4,,
108.jpeg,Vitamin B2,mg,,
108.jpeg,Vitamin B6,1.4,,
108.jpeg,Vitamin B6,mg,,
108.jpeg,Vitamin B12,,,
108.jpeg,Vitamin C,,,
108.jpeg,Vitamin E,16,,
108.jpeg,Vitamin E,mg,,
108.jpeg,Biotin,2009,,
108.jpeg,Folic Acid,6.0,,
108.jpeg,Folic Acid,2009,,
108.jpeg,Folic Acid,mg,,
108.jpeg,Pantothenic Acid,6.0,,
108.jpeg,Pantothenic Acid,mg,,
109.jpeg,Fat,,,
109.jpeg,Saturated Fats,0.2,,
109.jpeg,Saturated Fats,g,,
109.jpeg,Carbohydrate,12.0,,
109.jpeg,Carbohydrate,9.8,,
109.jpeg,Carbohydrate,g,,
109.jpeg,Sugars,9.8,,
109.jpeg,Sugars,g,,
109.jpeg,Fibre,11.0,,
109.jpeg,Fibre,1.5,,
109.jpeg,Fibre,g,,
109.jpeg,Protein,0.05,,
109.jpeg,Protein,11.0,,
109.jpeg,Protein,g,,
109.jpeg,Salt,0.05,,
109.jpeg,Salt,g,,
110.jpeg,Niacin,8.0,,
110.jpeg,Niacin,16,,
110.jpeg,Pantothenic Acid,6.0,,
110.jpeg,Pantothenic Acid,mg,,
111.jpeg,Vitamin E,,,
111.jpeg,Vitamin B12,17.5,,
111.jpeg,Vitamin B12,g,,
112.jpeg,Vitamin E,,,
112.jpeg,Vitamin B12,17.5,,
112.jpeg,Vitamin B12,g,,
113.jpeg,Fat,,,
113.jpeg,DAVONGESATTIGTE FETTSAUREN,,,
113.jpeg,Carbohydrate,,,
113.jpeg,DAVONZUCKER,,,
113.jpeg,Fibre,,,
113.jpeg,Protein,,,
113.jpeg,Salt,,,
113.jpeg,Caffeine,267,,
113.jpeg,Caffeine,mg,,
113.jpeg,Caffeine,80,,
114.jpeg,Fat,,,
114.jpeg,S,,,
114.jpeg,DAVONGESATTIGTEFETTSAUREN,,,
114.jpeg,Carbohydrate,,,
114.jpeg,DAVONZUCKER,,,
114.jpeg,Fibre,,,
114.jpeg,Protein,,,
114.jpeg,Salt,,,
114.jpeg,Caffeine,,,
115.png,Fat,0,,
115.png,Fat,g,,
115.png,Fettsauren,12.0,,
115.png,Fettsauren,g,,
115.png,Carbohydrate,12.0,,
115.png,Carbohydrate,10.0,,
115.png,Carbohydrate,g,,
115.png,Sugars,10.0,,
115.png,Sugars,1.6,,
115.png,Sugars,g,,
115.png,Fibre,11.0,,
115.png,Fibre,1.6,,
115.png,Fibre,g,,
115.png,0.05,11.0,,
115.png,0.05,g,,
115.png,g,11.0,,
115.png,g,g,,
115.png,Protein,11.0,,
115.png,Protein,g,,
115.png,Salt,,,
116.jpeg,Fat,,,
116.jpeg,Saturated Fats,,,
116.jpeg,Carbohydrate,,,
116.jpeg,Fibre,,,
116.jpeg,Protein,,,
116.jpeg,Salt,2.02,,
116.jpeg,Salt,g,,
116.jpeg,Salt,0.61,,
117.jpeg,Fat,,,
117.jpeg,Carbohydrate,,,
117.jpeg,Fibre,,,
117.jpeg,Protein,,,
117.jpeg,Salt,0.04,,
117.jpeg,Salt,g,,
118.jpeg,DURCHSCHNITTLICHENAHRWERTE,,,
118.jpeg,Fat,38,,
118.jpeg,Fat,g,,
118.jpeg,Fat,48,,
118.jpeg,Carbohydrate,,,
118.jpeg,Fibre,,,
118.jpeg,Protein,0.70,,
118.jpeg,Protein,g,,
118.jpeg,Salt,,,
