image_id,nutrient,quantity,unit,context
59.png,Carbohydrate,66.6 g,g,per_100g
59.png,Sugar,64.4 g,g,per_100g
59.png,Fructose,63.7 g,g,per_100g
59.png,Fat,0.3 g,g,per_100g
59.png,Fiber,25 g,g,per_100g
59.png,Sodium,<0.1 g,g,per_100g
59.png,Selenium,150 μg,μg,per_100g
59.png,Vitamin C,300 mg,mg,per_100g
59.png,Vitamin E,50 mg α-TE,μg,per_100g
59.png,Vitamin A (from Provitamin A),1667 μg RE,μg,per_100g
61.png,Energy,427,kJ,per_serving
61.png,Fat,0.52,g,per_serving
61.png,Carbohydrates,14.6,g,per_serving
61.png,Protein,0.6,g,per_serving
61.png,Magnesium,75,mg,per_serving
61.png,Potassium,100,mg,per_serving
61.png,Calcium,50,mg,per_serving
63.png,Energy,427,kJ,per_serving
63.png,Fat,0,g,per_serving
63.png,Carbohydrates,25.3,g,per_serving
63.png,Saturated fats,0,g,per_serving
63.png,Protein,0.2,g,per_serving
63.png,Salt,75,mg,per_serving
63.png,Magnesium,100,mg,per_serving
63.png,Potassium,313.3,mg,per_serving
63.png,Calcium,50,mg,per_serving
64.png,Vitamin C,50,mg,per_daily_dose
64.png,Vitamin B2,0.6,mg,per_daily_dose
64.png,Niacin,7.0,mg,per_daily_dose
64.png,Vitamin B6,0.6,mg,per_daily_dose
64.png,Folic acid,80,µg,per_daily_dose
64.png,Vitamin B12,2.0,µg,per_daily_dose
64.png,Pantothenic acid,2.5,mg,per_daily_dose
64.png,Zinc,3.0,mg,per_daily_dose
67.jpeg,Vitamin D,1000 I.E.,I.E.,per_daily_dose
68.jpeg,Energy,1578,kJ (kcal),per_100g
68.jpeg,Alcohol,0.69,g,per_serving
78.jpeg,Vitamin D,50 μg (2000 I.E.),μg,per_daily_dose
82.jpeg,Energy,0 kJ/0 kcal,kJ/kcal,per_100g
82.jpeg,Protein,0 g,g,per_serving
82.jpeg,Carbohydrates,0 g,g,per_serving
82.jpeg,Fat,0 g,g,per_serving
88.png,Fett/lipides,0.7 g,g,per_100ml
88.png,davon gesättigte Fettsäuren/of which saturated fatty acids,0.5 g,g,per_100ml
88.png,Kohlenhydrate/glucides/carbohydrates,"4,1 g",g,per_serving
88.png,davon Zuckerarten/of which sugars,3.5 g,g,per_serving
88.png,Eiweiß/protein(e),"8,0 g",g,per_100ml
88.png,Salt/sel/salt,0.10 g,g,per_serving
90.png,Energy,192 (45),kJ,per_100ml
90.png,Fatty acids,<0.1 g,g,per_daily_dose
91.png,Energy,234 (55),kJ,per_100ml
91.png,Fats,0.7 g,g,per_serving
91.png,Saturated Fats,0.5 g,g,per_serving
91.png,Carbohydrates,4.1 g,g,per_100ml
91.png,Sugars,8.5 g,g,per_serving
91.png,Protein,8.0 g,g,per_100ml
91.png,Salt,0.10 g,g,per_serving
101.png,Energie,1625 kJ / 383 kcal,kJ,per_100g
101.png,Fett,"0,8 g",g,per_serving
101.png,Kohlenhydrate,"86,1 g",g,per_100g
101.png,Ballaststoffe,"3,0 g",g,per_serving
101.png,Eiweiß,"6,3 g",g,per_100g
101.png,Salz,"0,09 g",g,per_serving
101.png,Thiamin,"0,44 mg (88 %)3)",mg,per_100g
101.png,Natrium,36 mg,mg,per_serving
102.png,Energie,1502 kJ / 356 kcal,kJ / kcal,per_100g
102.png,Fett,"7,7 g",g,per_serving
102.png,-davon gesättigte Fettsäuren,"1,1 g",g,per_100g
102.png,Kohlenhydrate,63 g,g,per_serving
102.png,-davon Zucker,31 g,g,per_100g
102.png,Ballaststoffe,"5,1 g",g,per_serving
102.png,Eiweiß,"5,9 g",g,per_100g
102.png,Salz,"0,14 g",g,per_serving
103.jpeg,Energie,1383kJ/228kcal,kJ/kcal,per_100g
103.jpeg,Fett,"3,7g",g,per_serving
104.jpeg,Energie,1528kJ,kJ,per_100g
104.jpeg,Fett,2.6g,g,per_serving
105.png,Energie,1320 kJ,kJ,per_100g
105.png,Energie,313 kcal,kcal,per_100g
105.png,Fett,"2,7 g",g,per_serving
105.png,- davon gesättigte Fettsäuren,"0,4 g",g,per_100g
105.png,Kohlenhydrate,"52,1 g",g,per_serving
105.png,- davon Zucker,"51,4 g",g,per_100g
105.png,Ballaststoffe,"15,5 g",g,per_serving
105.png,Eiweiß,"7,0 g",g,per_100g
105.png,Salz,"0,03 g",g,per_serving
106.png,Vitamin E,12 mg α-TE,mg a-te,per_100g
106.png,Magnesium,250 mg,mg,per_daily_dose
107.png,Vitamin B1,1.1,mg,per_daily_dose
107.png,Vitamin B2,1.4,mg,per_daily_dose
107.png,Vitamin B6,1.4,mg,per_daily_dose
107.png,Vitamin B12,2.5,μg,per_daily_dose
107.png,Vitamin C,80,mg,per_daily_dose
107.png,Vitamin E,12,mg α-TE,per_daily_dose
107.png,Niacin,50,μg,per_daily_dose
107.png,Biotin,200,μg,per_daily_dose
107.png,Folsäure,6,mg,per_daily_dose
108.jpeg,Magnesium,240,mg,per_100g
108.jpeg,Vitamin B1,1.1,mg,per_daily_dose
108.jpeg,Vitamin B2,1.4,mg,per_daily_dose
108.jpeg,Vitamin B6,1.4,μg,per_100ml
108.jpeg,Vitamin C,80,mg,per_daily_dose
108.jpeg,Vitamin E (α-TE),12,mg,per_100g
108.jpeg,Niacin (NE),16,mg,per_daily_dose
108.jpeg,Biotin,50,μg,per_100ml
108.jpeg,Folsäure,200,μg,per_daily_dose
108.jpeg,Pantothenic acid,6.0,mg,per_100ml
109.jpeg,Fett,0 g,g,per_100g
109.jpeg,Fettsäuren,"0,2 g",g,per_100g
109.jpeg,Kohlenhydrate,"12,0 g",g,per_100g
109.jpeg,- davon Zucker,"9,8 g",g,per_100g
109.jpeg,Ballaststoffe,"1,5 g",g,per_100g
109.jpeg,Eiweiß,"11,0 g",g,per_100g
109.jpeg,Salz,"0,05 g",g,per_100g
110.jpeg,Melissen Extrakt,15 mg,mg,per_100g
110.jpeg,Niacin,8.0 mg NE,mg ne,per_daily_dose
110.jpeg,Pantothenic acid,3.0 mg,mg,per_100g
111.jpeg,Vitamin B12,17.5,μg,per_daily_dose
112.jpeg,Vitamin B12,17.5,µg,per_daily_dose
113.jpeg,Energy,1546,kJ,per_100g
113.jpeg,Fat,4.5,g,per_serving
114.jpeg,Energy,1541,kJ,per_100g
114.jpeg,Fat,4.8,g,per_serving
114.jpeg,Fatty Acids,3.3,g,per_100g
114.jpeg,Carbohydrates,8.8,g,per_serving
114.jpeg,Fiber,2.8,g,per_100g
114.jpeg,Protein,70.1,g,per_serving
114.jpeg,Salt,0.51,g,per_100g
115.png,Energy,438 kJ / 103 kcal,kJ,per_100g
115.png,Fat,0 g,g,per_100g
115.png,- saturated fatty acids,"0,2 g",g,per_100g
115.png,Carbohydrates,12.0 g,g,per_100g
115.png,- sugars,10.0 g,g,per_100g
115.png,Fiber,"1,6 g",g,per_100g
115.png,Protein,11.0 g,g,per_100g
115.png,Salt,"0,05 g",g,per_100g
116.jpeg,Fett,12.0 g,g,per_100g
116.jpeg,Kohlenhydrate,27.0 g,g,per_serving
116.jpeg,Eiweiß,41.0 g,g,per_100g
117.jpeg,Energy,728/173,kJ/kcal,per_serving
117.jpeg,Fat,6.1,g,per_serving
117.jpeg,Saturated Fatty Acids,1.5,g,per_serving
117.jpeg,Carbohydrates,16.7,g,per_serving
117.jpeg,Sugars,13.5,g,per_serving
117.jpeg,Fibre,4.0,g,per_serving
117.jpeg,Protein,11.0,g,per_serving
117.jpeg,Salt,0.04,g,per_serving
118.jpeg,Energy,8.0,kJ/kcal,per_100g
118.jpeg,Fats,2.6,g,per_serving
119.jpeg,Energy,8.4 g,kJ/kcal,per_100g
119.jpeg,Fats,2.4 g,g,per_serving
120.jpeg,inositol,100,mg,per_100g
120.jpeg,alpha-liponsäure,42,mg,per_100g
120.jpeg,cholin,20,mg,per_100g
120.jpeg,rutin,20,mg,per_100g
120.jpeg,lactobacillus,3.6e8,KBE,per_100g
120.jpeg,acidophilus,3.6e8,KBE,per_100g
121.jpeg,Energy,631/151,kJ/kcal,per_serving
121.jpeg,Fat,5.2,g,per_serving
121.jpeg,Saturated Fats,2.9,g,per_serving
121.jpeg,Carbohydrates,9.1,g,per_serving
121.jpeg,Sugars,2.2,g,per_serving
121.jpeg,Alcohol,6.7,g,per_serving
121.jpeg,Fiber,7.9,g,per_serving
121.jpeg,Protein,16,g,per_serving
121.jpeg,Salt,0.09,g,per_serving
201.jpeg,Energy,1642 kJ / 392 kcal,kJ / kcal,Per/Per/Pro/Pour/W/Na/Na/Na/Per/Por/Per 30g
201.jpeg,Fats,6.7 g,g,Per/Per/Pro/Pour/W/Na/Na/Na/Per/Por/Per 30g
201.jpeg,Saturated Fats,4.2 g,g,Per/Per/Pro/Pour/W/Na/Na/Na/Per/Por/Per 30g
201.jpeg,Carbohydrates,8.1 g,g,Per/Per/Pro/Pour/W/Na/Na/Na/Per/Por/Per 30g
201.jpeg,Sugars,7.7 g,g,Per/Per/Pro/Pour/W/Na/Na/Na/Per/Por/Per 30g
45_1.png,Protein,0.1,g,per_100g
45_1.png,Fat,0,g,per_serving
45_2.png,Energy,1567/374 kJ/kcal,kJ/kcaL,per_100g
45_2.png,Fat,0 g,g,per_100g
45_2.png,Saturated Fat,0 g,g,of which
45_2.png,Carbohydrate,94 g,g,per_100g
45_2.png,Sugars,38 g,g,of which
45_2.png,Protein,0.1 g,g,per_100g
45_2.png,Salt,1.3 g,g,per_100g
