tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
missing,104.jpeg,Energie,214,kJ,per_serving,,,,,nutrient not found in predictions
missing,104.jpeg,Energie,51,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,104.jpeg,Fett,0,g,per_serving,Fettsäuren,2.69,kcal,,qty: got 2.69 expected 0 | unit: got kcal expected g | context: got None expected per_serving
missing,104.jpeg,davon gesÃ¤ttigte FettsÃ¤uren,0,g,per_serving,,,,,nutrient not found in predictions
incorrect,104.jpeg,Kohlenhydrate,10,g,per_serving,Kohlenhydrate,729,g,,qty: got 729 expected 10 | context: got None expected per_serving
incorrect,104.jpeg,davon Zucker,10,g,per_serving,davon Zucker,109,g,,qty: got 109 expected 10 | context: got None expected per_serving
incorrect,104.jpeg,Ballaststoffe,1.4,g,per_serving,Ballaststoffe,109,g,,qty: got 109 expected 1.4 | context: got None expected per_serving
missing,104.jpeg,EiweiÃŸ,0,g,per_serving,,,,,nutrient not found in predictions
incorrect,104.jpeg,Salz,0,g,per_serving,Salz,3.29,g,,qty: got 3.29 expected 0 | context: got None expected per_serving
missing,105.jpeg,Energie,1320,kJ,per_100g,,,,,nutrient not found in predictions
missing,105.jpeg,Energie,313,kcal,per_100g,,,,,nutrient not found in predictions
missing,105.jpeg,Fett,2.7,g,per_100g,,,,,nutrient not found in predictions
missing,105.jpeg,#NAME?,0.4,g,per_100g,,,,,nutrient not found in predictions
incorrect,105.jpeg,Kohlenhydrate,52.1,g,per_100g,Kohlenhydrate,1.9,g,per_serving,qty: got 1.9 expected 52.1 | context: got per_serving expected per_100g
missing,105.jpeg,#NAME?,51.4,g,per_100g,,,,,nutrient not found in predictions
incorrect,105.jpeg,Ballaststoffe,15.5,g,per_100g,Ballaststoffe,15.59,g,per_serving,qty: got 15.59 expected 15.5 | context: got per_serving expected per_100g
missing,105.jpeg,EiweiÃŸ,7,g,per_100g,,,,,nutrient not found in predictions
missing,105.jpeg,Salz,0.03,g,per_100g,,,,,nutrient not found in predictions
missing,105.jpeg,Energie,158,kJ,per_serving,,,,,nutrient not found in predictions
missing,105.jpeg,Energie,38,kcal,per_serving,,,,,nutrient not found in predictions
missing,105.jpeg,Fett,0.3,g,per_serving,,,,,nutrient not found in predictions
missing,105.jpeg,davon gesÃ¤ttigte FettsÃ¤uren,0,g,per_serving,,,,,nutrient not found in predictions
incorrect,105.jpeg,Kohlenhydrate,6.3,g,per_serving,Kohlenhydrate,6.29,g,per_serving,qty: got 6.29 expected 6.3
incorrect,105.jpeg,davon Zucker,6.2,g,per_serving,davon Zucker 5149,15.59,g,per_serving,qty: got 15.59 expected 6.2
incorrect,105.jpeg,Ballaststoffe,1.9,g,per_serving,Ballaststoffe,7.09,g,per_serving,qty: got 7.09 expected 1.9
missing,105.jpeg,EiweiÃŸ,0.8,g,per_serving,,,,,nutrient not found in predictions
missing,105.jpeg,Salz,0,g,per_serving,,,,,nutrient not found in predictions
missing,106.jpeg,Vitamin E / Vitamine E / Vitamina E / E-vitamin / Vitamin E,12,mg,per_serving,,,,,nutrient not found in predictions
missing,106.jpeg,Magnesium / MagnÃ©sium / Magnesio / MagnÃ©zium / Magnezij,250,mg,per_serving,,,,,nutrient not found in predictions
incorrect,107.jpeg,Vitamin B1,1.1,mg,per_daily_dose,Vitamin B1,1.109,,,qty: got 1.109 expected 1.1 | unit: got None expected mg | context: got None expected per_daily_dose
incorrect,107.jpeg,Vitamin B2,1.4,mg,per_daily_dose,B2,140,,,qty: got 140 expected 1.4 | unit: got None expected mg | context: got None expected per_daily_dose
incorrect,107.jpeg,Vitamin B6,1.4,mg,per_daily_dose,B6,140,,,qty: got 140 expected 1.4 | unit: got None expected mg | context: got None expected per_daily_dose
missing,107.jpeg,Vitamin B12,2.5,µg,per_daily_dose,,,,,nutrient not found in predictions
missing,107.jpeg,Vitamin C,80,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,107.jpeg,Vitamin E,12,mg,per_daily_dose,Vitamin E,,,,qty: got None expected 12 | unit: got None expected mg | context: got None expected per_daily_dose
missing,107.jpeg,Niacin,16,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,107.jpeg,Biotin,50,µg,per_daily_dose,Biotin,,,,qty: got None expected 50 | unit: got None expected µg | context: got None expected per_daily_dose
missing,107.jpeg,FolsÃ¤ure,200,µg,per_daily_dose,,,,,nutrient not found in predictions
missing,107.jpeg,PantothensÃ¤ure,6,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,108.jpeg,Magnesium,240,mg,per_daily_dose,Magnesium,,,,qty: got None expected 240 | unit: got None expected mg | context: got None expected per_daily_dose
incorrect,108.jpeg,Vitamin B1,1.1,mg,per_daily_dose,B1,,,,qty: got None expected 1.1 | unit: got None expected mg | context: got None expected per_daily_dose
incorrect,108.jpeg,Vitamin B2,1.4,mg,per_daily_dose,B2,,,,qty: got None expected 1.4 | unit: got None expected mg | context: got None expected per_daily_dose
incorrect,108.jpeg,Vitamin B6,1,mg,per_daily_dose,B6,,,,qty: got None expected 1 | unit: got None expected mg | context: got None expected per_daily_dose
incorrect,108.jpeg,Vitamin B12,2,µg,per_daily_dose,B12,,,,qty: got None expected 2 | unit: got None expected µg | context: got None expected per_daily_dose
missing,108.jpeg,Vitamin C,80,mg,per_daily_dose,,,,,nutrient not found in predictions
missing,108.jpeg,Vitamin E (Î±-TE),12,mg,per_daily_dose,,,,,nutrient not found in predictions
missing,108.jpeg,Niacin (NE),16,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose,Biotin,14,,,qty: got 14 expected 50 | unit: got None expected µg | context: got None expected per_daily_dose
missing,108.jpeg,FolsÃ¤ure,200,µg,per_daily_dose,,,,,nutrient not found in predictions
missing,108.jpeg,PantothensÃ¤ure,6,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,109.jpeg,Brennwert,420,kJ,per_100g,Brennwert,,,per_100g,qty: got None expected 420 | unit: got None expected kJ
missing,109.jpeg,Brennwert,99,kcal,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,davon gesÃ¤ttigte FettsÃ¤uren,0.2,g,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,#NAME?,9.8,g,per_100g,,,,,nutrient not found in predictions
incorrect,109.jpeg,Ballaststoffe,1.5,g,per_100g,Ballaststoffe,159,g,per_100g,qty: got 159 expected 1.5
missing,109.jpeg,EiweiÃŸ,11,g,per_100g,,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,15,mg,per_serving,,,,,nutrient not found in predictions
incorrect,110.jpeg,Niacin,8,mg,per_serving,Niacin,,,per_serving,qty: got None expected 8 | unit: got None expected mg
missing,110.jpeg,PantothensÃ¤ure,3,mg,per_serving,,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose,,,,,nutrient not found in predictions
missing,110.jpeg,Niacin,16,mg,per_daily_dose,,,,,nutrient not found in predictions
missing,110.jpeg,PantothensÃ¤ure,6,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose,Vitamin B12,,,,qty: got None expected 17.5 | unit: got None expected µg | context: got None expected per_daily_dose
incorrect,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose,Vitamin B12,,,,qty: got None expected 17.5 | unit: got None expected µg | context: got None expected per_daily_dose
incorrect,113.jpeg,ENERGIE kJ,1546,kJ,per_100g,Energie,,,per_serving,qty: got None expected 1546 | unit: got None expected kJ | context: got per_serving expected per_100g
missing,113.jpeg,ENERGIE kcal,369,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,113.jpeg,FETT,4.5,g,per_100g,FETT,4.5,g,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,3.1,g,per_100g,FETT,1.3,g,per_serving,qty: got 1.3 expected 3.1 | context: got per_serving expected per_100g
incorrect,113.jpeg,KOHLENHYDRATE,7.7,g,per_100g,Kohlenhydrate,7.7,g,per_serving,context: got per_serving expected per_100g
missing,113.jpeg,DAVON ZUCKER,3.9,g,per_100g,,,,,nutrient not found in predictions
incorrect,113.jpeg,BALLASTSTOFFE,1.9,g,per_100g,Ballaststoffe,3.9,g,per_serving,qty: got 3.9 expected 1.9 | context: got per_serving expected per_100g
missing,113.jpeg,EIWEIáºŽ,72.7,g,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,SALZ,0.53,g,per_100g,,,,,nutrient not found in predictions
incorrect,113.jpeg,KOFFEIN,267,mg,per_100g,KOFFEIN,80,mg,per_serving,qty: got 80 expected 267 | context: got per_serving expected per_100g
missing,113.jpeg,ENERGIE kJ,464,kJ,per_serving,,,,,nutrient not found in predictions
missing,113.jpeg,ENERGIE kcal,111,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,113.jpeg,FETT,1.3,g,per_serving,DAVON GESÄTTIGTE Fettsäuren,3.1,g,per_serving,qty: got 3.1 expected 1.3
missing,113.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,0.9,g,per_serving,,,,,nutrient not found in predictions
incorrect,113.jpeg,KOHLENHYDRATE,2.3,g,per_serving,Kohlenhydrate,3.1,g,per_serving,qty: got 3.1 expected 2.3
missing,113.jpeg,DAVON ZUCKER,1.2,g,per_serving,,,,,nutrient not found in predictions
incorrect,113.jpeg,BALLASTSTOFFE,0.6,g,per_serving,Ballaststoffe,1.9,g,per_serving,qty: got 1.9 expected 0.6
missing,113.jpeg,EIWEIáºŽ,21.8,g,per_serving,,,,,nutrient not found in predictions
missing,113.jpeg,SALZ,0.17,g,per_serving,,,,,nutrient not found in predictions
missing,113.jpeg,KOFFEIN,80,mg,per_serving,,,,,nutrient not found in predictions
incorrect,114.jpeg,ENERGIE,1541,kJ,per_100g,Energie,,,per_serving,qty: got None expected 1541 | unit: got None expected kJ | context: got per_serving expected per_100g
missing,114.jpeg,ENERGIE,368,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,114.jpeg,FETT,4.8,g,per_100g,FETT,4.8,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,3.3,g,per_100g,FETT,1.4,g,per_serving,qty: got 1.4 expected 3.3 | context: got per_serving expected per_100g
incorrect,114.jpeg,KOHLENHYDRATE,8.8,g,per_100g,Kohlenhydrate,8.8,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,DAVON ZUCKER,4.1,g,per_100g,DAVON ZUCKER,4.18,g,per_serving,qty: got 4.18 expected 4.1 | context: got per_serving expected per_100g
incorrect,114.jpeg,BALLASTSTOFFE,2.8,g,per_100g,Ballaststoffe,2.8,g,per_serving,context: got per_serving expected per_100g
missing,114.jpeg,EIWEIáºŽ,70.1,g,per_100g,,,,,nutrient not found in predictions
incorrect,114.jpeg,SALZ,0.51,g,per_100g,SaLz,0.51,g,per_serving,context: got per_serving expected per_100g
missing,114.jpeg,ENERGIE,462,kJ,per_serving,,,,,nutrient not found in predictions
missing,114.jpeg,ENERGIE,111,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,114.jpeg,FETT,1.4,g,per_serving,DAVON GESÄTTIGTE Fettsäuren,3.3,g,per_serving,qty: got 3.3 expected 1.4
incorrect,114.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,1,g,per_serving,Fett,308,,,qty: got 308 expected 1 | unit: got None expected g | context: got None expected per_serving
missing,114.jpeg,EIWEIáºŽ,21,g,per_serving,,,,,nutrient not found in predictions
incorrect,114.jpeg,KOFFEIN,80,mg,per_serving,KOFFEIN,80,mg,per_100g,context: got per_100g expected per_serving
incorrect,115.jpeg,Brennwert,438,kJ,per_100g,Brennwert,0,g,per_100g,qty: got 0 expected 438 | unit: got g expected kJ
missing,115.jpeg,Brennwert,103,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,115.jpeg,Fett,0,g,per_100g,Fett,,,per_100g,qty: got None expected 0 | unit: got None expected g
missing,115.jpeg,davon gesÃ¤ttigte FettsÃ¤uren,0.2,g,per_100g,,,,,nutrient not found in predictions
incorrect,115.jpeg,Kohlenhydrate,12,g,per_100g,Kohlenhydrate,10.09,,per_100g,qty: got 10.09 expected 12 | unit: got None expected g
missing,115.jpeg,#NAME?,10,g,per_100g,,,,,nutrient not found in predictions
incorrect,115.jpeg,Ballaststoffe,1.6,g,per_100g,Ballaststoffe,11.09,,per_100g,qty: got 11.09 expected 1.6 | unit: got None expected g
missing,115.jpeg,EiweiÃŸ,11,g,per_100g,,,,,nutrient not found in predictions
incorrect,115.jpeg,Salz,0.05,g,per_100g,Salz,,,per_100g,qty: got None expected 0.05 | unit: got None expected g
incorrect,116.jpeg,ENERGIE,1696,kJ,per_100g,Energie kJ/kcal,,,,qty: got None expected 1696 | unit: got None expected kJ | context: got None expected per_100g
missing,116.jpeg,ENERGIE,404,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,FETT:,12,g,per_100g,Fett,12.0,g,,context: got None expected per_100g
incorrect,116.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,1.4,g,per_100g,Fett,3.5,g,,qty: got 3.5 expected 1.4 | context: got None expected per_100g
incorrect,116.jpeg,KOHLENHYDRATE:,27,g,per_100g,Kohlenhydrate,27.0,g,,context: got None expected per_100g
missing,116.jpeg,#NAME?,4,g,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,BALLASTSTOFFE,12,g,per_100g,Ballaststoffe,12.0,g,,context: got None expected per_100g
missing,116.jpeg,EIWEIáºŽ,41,g,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,SALZ,2.02,g,per_100g,SALZ,2.02,g,,context: got None expected per_100g
missing,116.jpeg,ENERGIE,509,kJ,per_serving,,,,,nutrient not found in predictions
missing,116.jpeg,ENERGIE,121,kcal,per_serving,,,,,nutrient not found in predictions
missing,116.jpeg,FETT:,3.5,g,per_serving,,,,,nutrient not found in predictions
missing,116.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,0.4,g,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,KOHLENHYDRATE:,8.2,g,per_serving,Kohlenhydrate,8.2,g,,context: got None expected per_serving
missing,116.jpeg,#NAME?,1.4,g,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,BALLASTSTOFFE,3.7,g,per_serving,Ballaststoffe,3.7,g,,context: got None expected per_serving
missing,116.jpeg,EIWEIáºŽ,12,g,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,SALZ,0.61,g,per_serving,SALZ,0.61,g,,context: got None expected per_serving
incorrect,117.jpeg,ENERGIE,728,kJ,per_serving,ENERGIEkJ /kcal,,,per_serving,qty: got None expected 728 | unit: got None expected kJ
missing,117.jpeg,ENERGIE,173,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,117.jpeg,FETT,6.1,g,per_serving,FETT,61,g,per_serving,qty: got 61 expected 6.1
missing,117.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,1.5,g,per_serving,,,,,nutrient not found in predictions
incorrect,117.jpeg,KOHLENHYDRATE,16.7,g,per_serving,Kohlenhydrate,1618,g,per_serving,qty: got 1618 expected 16.7
incorrect,117.jpeg,davon Zucker,13.5,g,per_serving,DAVON ZUCKER,13.58,,per_serving,qty: got 13.58 expected 13.5 | unit: got None expected g
incorrect,117.jpeg,BALLASTSTOFFE,4,g,per_serving,Ballaststoffe,40;,,per_serving,qty: got 40; expected 4 | unit: got None expected g
missing,117.jpeg,EIWEIáºŽ,11,g,per_serving,,,,,nutrient not found in predictions
incorrect,117.jpeg,SALZ,0.04,g,per_serving,SALZ,0.048,,per_serving,qty: got 0.048 expected 0.04 | unit: got None expected g
incorrect,118.jpeg,ENERGIE,1440,kJ,per_100g,ENERGIEkJIkcal,806,,,qty: got 806 expected 1440 | unit: got None expected kJ | context: got None expected per_100g
incorrect,118.jpeg,ENERGIE,344,kcal,per_100g,ENERGIEkJIkcal,108,,,qty: got 108 expected 344 | unit: got None expected kcal | context: got None expected per_100g
incorrect,118.jpeg,FETT:,10,g,per_100g,Fett,388,g,,qty: got 388 expected 10 | context: got None expected per_100g
incorrect,118.jpeg,DAVON GESÃ„TTIGTE FETTSÃ„UREN,2.6,g,per_100g,Fett,48,g,,qty: got 48 expected 2.6 | context: got None expected per_100g
incorrect,118.jpeg,KOHLENHYDRATE:,48,g,per_100g,Kohlenhydrate,3.28,,,qty: got 3.28 expected 48 | unit: got None expected g | context: got None expected per_100g
missing,118.jpeg,#NAME?,4,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,#NAME?,21,g,per_100g,,,,,nutrient not found in predictions
incorrect,118.jpeg,BALLASTSTOFFE,3,g,per_100g,Ballaststoffe,198,,,qty: got 198 expected 3 | unit: got None expected g | context: got None expected per_100g
missing,118.jpeg,EIWEIáºŽ,24,g,per_100g,,,,,nutrient not found in predictions
incorrect,118.jpeg,SALZ,0.7,g,per_100g,SALZ,,,,qty: got None expected 0.7 | unit: got None expected g | context: got None expected per_100g
missing,118.jpeg,ENERGIE,1152,kJ,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,ENERGIE,275,kcal,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,FETT:,8,g,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,- DAVON GESÃ„TTIGTE FETTSÃ„UREN,2.1,g,per_serving,,,,,nutrient not found in predictions
incorrect,118.jpeg,KOHLENHYDRATE:,38,g,per_serving,Kohlenhydrate,4.08,g,,qty: got 4.08 expected 38 | context: got None expected per_serving
missing,118.jpeg,davon Zucker,3.2,g,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,davon MEHRWERTIGE ALKOHOLE,17,g,per_serving,,,,,nutrient not found in predictions
incorrect,118.jpeg,BALLASTSTOFFE,2.4,g,per_serving,Ballaststoffe,248,,,qty: got 248 expected 2.4 | unit: got None expected g | context: got None expected per_serving
missing,118.jpeg,EIWEIáºŽ,19,g,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,SALZ,0.56,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,1471,kJ,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,352,kcal,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,FETT:,11,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON GESÃ„TTIGTE FETTSÃ„UREN,3,g,per_100g,,,,,nutrient not found in predictions
incorrect,119.jpeg,KOHLENHYDRATE:,47,g,per_100g,Kohlenhydrate,32,g,,qty: got 32 expected 47 | context: got None expected per_100g
missing,119.jpeg,davon Zucker,4,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,davon MEHRWERTIGE ALKOHOLE,21,g,per_100g,,,,,nutrient not found in predictions
incorrect,119.jpeg,BALLASTSTOFFE,4.5,g,per_100g,Ballaststoffe,248,,,qty: got 248 expected 4.5 | unit: got None expected g | context: got None expected per_100g
missing,119.jpeg,EIWEIáºŽ,24,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,SALZ,0.7,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,1177,kJ,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,282,kcal,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,FETT:,8.4,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON GESÃ„TTIGTE FETTSÃ„UREN,2.4,g,per_serving,,,,,nutrient not found in predictions
incorrect,119.jpeg,KOHLENHYDRATE:,38,g,per_serving,Kohlenhydrate,406,g,,qty: got 406 expected 38 | context: got None expected per_serving
missing,119.jpeg,#NAME?,3.2,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,#NAME?,17,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,BALLASTSTOFFE,3.6,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,EIWEIáºŽ,19,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,SALZ,0.56,g,per_serving,,,,,nutrient not found in predictions
