image_id,nutrient,quantity,unit,context
114.jpeg,KOFFEIN,268,,
114.jpeg,KOFFEIN,mg,,
114.jpeg,KOFFEIN,80,,
115.jpeg,Fett,,,
115.jpeg,Fettsauren,,,
115.jpeg,Kohlenhydrate,,,
115.jpeg,Ballaststoffe,,,
115.jpeg,Eiweiss,0.05,,
115.jpeg,Eiweiss,g,,
115.jpeg,Salz,,,
116.jpeg,Fettsauren,,,
116.jpeg,Ballaststoffe,,,
116.jpeg,SALZ,,,
117.jpeg,Kohlenhydrate,,,
117.jpeg,Ballaststoffe,,,
118.jpeg,Ballaststoffe,,,
118.jpeg,Eiweiss,,,
119.jpeg,DURCHSCHHITTLICHEHAHRWERTE,,,
119.jpeg,Ballaststoffe,19,,
119.jpeg,Ballaststoffe,g,,
119.jpeg,Eiweiss,0.56,,
119.jpeg,Eiweiss,g,,
120.jpeg,INOSITOL,100,,
120.jpeg,INOSITOL,mg,,
120.jpeg,ALPHA-LIPONSAURE,42,,
120.jpeg,ALPHA-LIPONSAURE,mg,,
120.jpeg,choline,20,,
120.jpeg,choline,mg,,
120.jpeg,RUTIN,20,,
120.jpeg,RUTIN,mg,,
120.jpeg,VITAMINC,250,,
120.jpeg,VITAMINC,mg,,
120.jpeg,Niacin,16,,
120.jpeg,Niacin,mg,,
120.jpeg,VITAMINE,30,,
120.jpeg,VITAMINE,mg,,
120.jpeg,Pantothensaure,5,,
120.jpeg,Pantothensaure,mg,,
120.jpeg,VITAMINB6,,,
120.jpeg,VITAMINB2,,,
120.jpeg,VITAMINB1,1,,
120.jpeg,VITAMINB1,mg,,
120.jpeg,Folsaure,,,
120.jpeg,Biotin,,,
120.jpeg,VITAMINB12,,,
120.jpeg,VITAMIND3,,,
120.jpeg,VITAMINK,,,
120.jpeg,Calcium,,,
121.jpeg,Ballaststoffe,6.7,,
121.jpeg,Ballaststoffe,g,,
121.jpeg,Ballaststoffe,15,,
121.jpeg,SALZ,,,
17.jpeg,Caffeine,2.4,,
17.jpeg,Caffeine,100,,
17.jpeg,Caffeine,mg,,
17.jpeg,Vitamin B3,2.4,,
17.jpeg,Vitamin B3,100,,
17.jpeg,Vitamin B3,0.22,,
17.jpeg,Vitamin86,2.4,,
17.jpeg,Vitamin86,0.22,,
17.jpeg,Vitamin86,mg,,
17.jpeg,Vitamin B12,0.22,,
17.jpeg,Vitamin B12,mg,,
20.jpeg,Fenlfa,667,,
20.jpeg,Fenlfa,mg,,
20.jpeg,050,667,,
20.jpeg,050,mg,,
20.jpeg,Cadum,667,,
20.jpeg,Cadum,mg,,
20.jpeg,6009,667,,
20.jpeg,6009,mg,,
20.jpeg,SlenSeenium,667,,
20.jpeg,SlenSeenium,800,,
20.jpeg,SlenSeenium,mg,,
20.jpeg,Niacin,250,,
20.jpeg,Niacin,800,,
20.jpeg,Niacin,mg,,
20.jpeg,Vitamin82,,,
20.jpeg,FolsaureffolicAod,,,
20.jpeg,Vaain612,,,
26.jpeg,CROTFWES,,,
26.jpeg,protein,,,
27.jpeg,oezin,15,,
27.jpeg,oezin,mg,,
30.jpeg,protein,,,
30.jpeg,carbohydrate,,,
30.jpeg,dietary fibre,,,
34.jpeg,Protein,,,
34.jpeg,Salt,,,
34.jpeg,Calcium,400,,
34.jpeg,Calcium,mg,,
34.jpeg,Vitamins,,,
34.jpeg,C,,,
34.jpeg,B1,0.8,,
34.jpeg,B1,mg,,
34.jpeg,Follcacld,,,
35.jpeg,Magnesium,2.1,,
35.jpeg,Magnesium,g,,
35.jpeg,Vitamin C,2.1,,
35.jpeg,Vitamin C,g,,
4.jpeg,carbohydrate,,,
4.jpeg,protein,,,
4.jpeg,SALT-,,,
4.jpeg,Kohlenhydrate,,,
41.jpeg,ENERGY,,,
41.jpeg,FAT,,,
41.jpeg,CARBOHYDRATE,,,
41.jpeg,41,,,
41.jpeg,PROTEIN,,,
41.jpeg,SALT,,,
42.jpeg,RERGYKIKCAL,,,
42.jpeg,dietary fibre,,,
45_1.jpeg,carbohydrate,,,
45_1.jpeg,dietary fibre,,,
45_2.jpeg,FAT,0,,
45_2.jpeg,FAT,g,,
45_2.jpeg,CARBOHYDRATE,94,,
45_2.jpeg,CARBOHYDRATE,0,,
45_2.jpeg,CARBOHYDRATE,g,,
45_2.jpeg,PROTEIN,,,
51.jpeg,CarbohydrateKohlenhydrate6lucdesKoolhydraten,4050,,
51.jpeg,CarbohydrateKohlenhydrate6lucdesKoolhydraten,0.50,,
51.jpeg,ProteinEiweleProteinesEiwitten,,,
51.jpeg,Sait1SaZout,,,
51.jpeg,Vitamin Bine B6,,,
53.jpeg,ProtenEwesProteines/Erwsten,6.7,,
53.jpeg,ProtenEwesProteines/Erwsten,g,,
53.jpeg,SaltSazSelZout,6.7,,
53.jpeg,SaltSazSelZout,g,,
56.jpeg,Fett,83,,
56.jpeg,Fett,4.3,,
56.jpeg,Fett,g,,
57.jpeg,proteines,,,
57.jpeg,lipides,,,
57.jpeg,ZUTATEN,,,
59.jpeg,Sheni Seerium,,,
59.jpeg,YeamnC,,,
59.jpeg,VzaminE,,,
64.jpeg,VitaminelC,0.6,,
64.jpeg,VitaminelC,mg,,
64.jpeg,Vtamn2,7.0,,
64.jpeg,Vtamn2,0.6,,
64.jpeg,Vtamn2,mg,,
64.jpeg,niacin,0.5,,
64.jpeg,niacin,7.0,,
64.jpeg,niacin,0.6,,
64.jpeg,Vitamine86,0.5,,
64.jpeg,Vitamine86,7.0,,
64.jpeg,Vitamine86,mg,,
67.jpeg,VitaminD3Tabletten,,,
68.jpeg,alputiot,,,
8.jpeg,carbohydrate,,,
82.jpeg,Protein,,,
82.jpeg,Fat,,,
82.jpeg,Creatine,,,
82.jpeg,monohydrate,,,
88.jpeg,n gesattigte Fettsuren,,,
9.jpeg,Vitamin Czuachten,,,
9.jpeg,Zink,5mg50%,,
9.jpeg,Vitamin C,5mg50%,,
