tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,104.jpeg,Kohlenhydrate,10,g,per_serving,Kohlenhydrate,0.6,g,per_100g,qty: got 0.6 expected 10 | context: got per_100g expected per_serving
incorrect,104.jpeg,davon Zucker,10,g,per_serving,davon Zucker,10,g,per_100g,context: got per_100g expected per_serving
incorrect,104.jpeg,Ballaststoffe,1.4,g,per_serving,Ballaststoffe,3.2,g,per_100g,qty: got 3.2 expected 1.4 | context: got per_100g expected per_serving
missing,104.jpeg,Eiweiß,0,g,per_serving,,,,,nutrient not found in predictions
incorrect,104.jpeg,Salz,0,g,per_serving,Salz,3.2,g,per_100g,qty: got 3.2 expected 0 | context: got per_100g expected per_serving
missing,105.png,Energie,313,kcal,per_100g,,,,,nutrient not found in predictions
missing,105.png,- davon gesättigte Fettsäuren,0.4,g,per_100g,,,,,nutrient not found in predictions
incorrect,105.png,Kohlenhydrate,52.1,g,per_100g,Kohlenhydrate,6.2,g,,qty: got 6.2 expected 52.1 | context: got None expected per_100g
missing,105.png,- davon Zucker,51.4,g,per_100g,,,,,nutrient not found in predictions
incorrect,105.png,Ballaststoffe,15.5,g,per_100g,Ballaststoffe,15.5,g,,context: got None expected per_100g
missing,105.png,Eiweiß,7.0,g,per_100g,,,,,nutrient not found in predictions
incorrect,105.png,Salz,0.03,g,per_100g,Salz,,,,qty: got None expected 0.03 | unit: got None expected g | context: got None expected per_100g
missing,105.png,Energie,158,kJ,per_serving,,,,,nutrient not found in predictions
missing,105.png,Energie,38,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,105.png,Fett,0.3,g,per_serving,Fettsauren,0.4,g,,nutrient: Nutrient 'Fett' does not match 'Fettsauren'. | qty: got 0.4 expected 0.3 | context: got None expected per_serving
missing,105.png,- davon gesättigte Fettsäuren,0.0,g,per_serving,,,,,nutrient not found in predictions
missing,105.png,Kohlenhydrate,6.3,g,per_serving,,,,,nutrient not found in predictions
missing,105.png,- davon Zucker,6.2,g,per_serving,,,,,nutrient not found in predictions
missing,105.png,Ballaststoffe,1.9,g,per_serving,,,,,nutrient not found in predictions
missing,105.png,Eiweiß,0.8,g,per_serving,,,,,nutrient not found in predictions
missing,105.png,Salz,0.00,g,per_serving,,,,,nutrient not found in predictions
incorrect,106.png,Vitamin E / Vitamine E / Vitamina E / E-vitamin / Vitamin E,12,mg α-TE,per_serving,VitaminE,12,mg a-te,,context: got None expected per_serving
missing,106.png,Magnesium / Magnésium / Magnesio / Magnézium / Magnezij,250,mg,per_serving,,,,,nutrient not found in predictions
incorrect,107.png,Vitamin B1,1.1,mg,per_daily_dose,Vitamin B1,,,per_daily_dose,qty: got None expected 1.1 | unit: got None expected mg
incorrect,107.png,Vitamin B2,1.4,mg,per_daily_dose,Vitamin B2,,,per_daily_dose,qty: got None expected 1.4 | unit: got None expected mg
incorrect,107.png,Vitamin B6,1.4,mg,per_daily_dose,Vitamin B6,,,per_daily_dose,qty: got None expected 1.4 | unit: got None expected mg
incorrect,107.png,Vitamin B12,2.5,µg,per_daily_dose,Vitamin B12,,,,qty: got None expected 2.5 | unit: got None expected µg | context: got None expected per_daily_dose
missing,107.png,Vitamin C,80,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,107.png,Vitamin E,12,mg α-TE,per_daily_dose,Vitamin E,,,,qty: got None expected 12 | unit: got None expected mg α-TE | context: got None expected per_daily_dose
incorrect,107.png,Niacin,16,mg NE,per_daily_dose,Niacin,,,,qty: got None expected 16 | unit: got None expected mg NE | context: got None expected per_daily_dose
incorrect,107.png,Biotin,50,µg,per_daily_dose,Biotin,,,,qty: got None expected 50 | unit: got None expected µg | context: got None expected per_daily_dose
missing,107.png,Folsäure,200,µg,per_daily_dose,,,,,nutrient not found in predictions
missing,107.png,Pantothensäure,6,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,108.jpeg,Vitamin B12,2.5,µg,per_daily_dose,Vitamin B12,2.519,mg,per_daily_dose,qty: got 2.519 expected 2.5 | unit: got mg expected µg
missing,108.jpeg,Vitamin C,80,mg,per_daily_dose,,,,,nutrient not found in predictions
missing,108.jpeg,Vitamin E (α-TE),12,mg,per_daily_dose,,,,,nutrient not found in predictions
missing,108.jpeg,Niacin (NE),16,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose,Biotin,509,mg,per_daily_dose,qty: got 509 expected 50 | unit: got mg expected µg
missing,108.jpeg,Folsäure,200,µg,per_daily_dose,,,,,nutrient not found in predictions
missing,108.jpeg,Pantothensäure,6.0,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,109.jpeg,Brennwert,420,kJ,per_100g,Brennwert,,,per_100g,qty: got None expected 420 | unit: got None expected kJ
missing,109.jpeg,Brennwert,99,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,109.jpeg,Fett,0,g,per_100g,Fett,,,per_100g,qty: got None expected 0 | unit: got None expected g
missing,109.jpeg,- davon gesättigte Fettsäuren,0.2,g,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,- davon Zucker,9.8,g,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,Eiweiß,11.0,g,per_100g,,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,15,mg,per_serving,,,,,nutrient not found in predictions
missing,110.jpeg,Pantothensäure,3.0,mg,per_serving,,,,,nutrient not found in predictions
missing,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,110.jpeg,Niacin,16,mg NE,per_daily_dose,Niacin,16,mg ne,per_serving,context: got per_serving expected per_daily_dose
missing,110.jpeg,Pantothensäure,6.0,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose,Vitamin B12,17.5,g,,unit: got g expected µg | context: got None expected per_daily_dose
missing,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,113.jpeg,ENERGIE kJ,1546,kJ,per_100g,Energie,,,per_serving,qty: got None expected 1546 | unit: got None expected kJ | context: got per_serving expected per_100g
missing,113.jpeg,ENERGIE kcal,369,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,113.jpeg,FETT,4.5,g,per_100g,FETT,4.5,g,per_serving,context: got per_serving expected per_100g
incorrect,113.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,3.1,g,per_100g,FETT,1.3,g,per_serving,nutrient: Specificity rule violated: 'Fett' vs 'DAVON GESÄTTIGTE FETTSÄUREN' | qty: got 1.3 expected 3.1 | context: got per_serving expected per_100g
incorrect,113.jpeg,KOHLENHYDRATE,7.7,g,per_100g,Kohlenhydrate,17,g,per_serving,qty: got 17 expected 7.7 | context: got per_serving expected per_100g
missing,113.jpeg,DAVON ZUCKER,3.9,g,per_100g,,,,,nutrient not found in predictions
incorrect,113.jpeg,BALLASTSTOFFE,1.9,g,per_100g,Ballaststoffe,1.9,g,per_serving,context: got per_serving expected per_100g
missing,113.jpeg,EIWEIẞ,72.7,g,per_100g,,,,,nutrient not found in predictions
incorrect,113.jpeg,SALZ,0.53,g,per_100g,SALZ,72.7,g,per_serving,qty: got 72.7 expected 0.53 | context: got per_serving expected per_100g
incorrect,113.jpeg,KOFFEIN,267,mg,per_100g,KOFFEIN,80,mg,per_serving,qty: got 80 expected 267 | context: got per_serving expected per_100g
missing,113.jpeg,ENERGIE kJ,464,kJ,per_serving,,,,,nutrient not found in predictions
missing,113.jpeg,ENERGIE kcal,111,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,113.jpeg,FETT,1.3,g,per_serving,DAVONGESATTIGTE FETTSAUREN,3.1,g,per_serving,nutrient: German vs English term mismatch | qty: got 3.1 expected 1.3
missing,113.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,0.9,g,per_serving,,,,,nutrient not found in predictions
missing,113.jpeg,DAVON ZUCKER,1.2,g,per_serving,,,,,nutrient not found in predictions
missing,113.jpeg,EIWEIẞ,21.8,g,per_serving,,,,,nutrient not found in predictions
incorrect,113.jpeg,SALZ,0.17,g,per_serving,SALZ,145,g,per_serving,qty: got 145 expected 0.17
missing,113.jpeg,KOFFEIN,80,mg,per_serving,,,,,nutrient not found in predictions
incorrect,114.jpeg,ENERGIE,1541,kJ,per_100g,Energie,,,per_serving,qty: got None expected 1541 | unit: got None expected kJ | context: got per_serving expected per_100g
missing,114.jpeg,ENERGIE,368,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,114.jpeg,FETT,4.8,g,per_100g,FETT,4.8,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,3.3,g,per_100g,FETT,148,g,per_serving,nutrient: Differences in specificity and context. | qty: got 148 expected 3.3 | context: got per_serving expected per_100g
incorrect,114.jpeg,KOHLENHYDRATE,8.8,g,per_100g,Kohlenhydrate,8.8,g,per_serving,context: got per_serving expected per_100g
missing,114.jpeg,DAVON ZUCKER,4.1,g,per_100g,,,,,nutrient not found in predictions
incorrect,114.jpeg,BALLASTSTOFFE,2.8,g,per_100g,Ballaststoffe,2.8,g,per_serving,context: got per_serving expected per_100g
missing,114.jpeg,EIWEIẞ,70.1,g,per_100g,,,,,nutrient not found in predictions
incorrect,114.jpeg,SALZ,0.51,g,per_100g,SALZ,0.51,g,per_serving,context: got per_serving expected per_100g
incorrect,114.jpeg,KOFFEIN,268,mg,per_100g,KOFFEIN,268,mg,,context: got None expected per_100g
missing,114.jpeg,ENERGIE,462,kJ,per_serving,,,,,nutrient not found in predictions
missing,114.jpeg,ENERGIE,111,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,114.jpeg,FETT,1.4,g,per_serving,DAVONGESATTIGTEFETTSAUREN,3.3,g,per_serving,nutrient: Nutrient name does not match after normalization. | qty: got 3.3 expected 1.4
missing,114.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,1.0,g,per_serving,,,,,nutrient not found in predictions
missing,114.jpeg,DAVON ZUCKER,1.2,g,per_serving,,,,,nutrient not found in predictions
missing,114.jpeg,EIWEIẞ,21.0,g,per_serving,,,,,nutrient not found in predictions
incorrect,114.jpeg,KOFFEIN,80,mg,per_serving,KOFFEIN,80,mg,,context: got None expected per_serving
incorrect,115.png,Brennwert,438,kJ,per_100g,Brennwert,,,per_100g,qty: got None expected 438 | unit: got None expected kJ
missing,115.png,Brennwert,103,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,115.png,Fett,0,g,per_100g,Fett,,,per_100g,qty: got None expected 0 | unit: got None expected g
missing,115.png,- davon gesättigte Fettsäuren,0.2,g,per_100g,,,,,nutrient not found in predictions
incorrect,115.png,Kohlenhydrate,12.0,g,per_100g,Kohlenhydrate,10.0,g,,qty: got 10.0 expected 12.0 | context: got None expected per_100g
incorrect,115.png,- davon Zucker,10.0,g,per_100g,- davon Zucker,,,,qty: got None expected 10.0 | unit: got None expected g | context: got None expected per_100g
incorrect,115.png,Ballaststoffe,1.6,g,per_100g,Ballaststoffe,11.0,g,,qty: got 11.0 expected 1.6 | context: got None expected per_100g
missing,115.png,Eiweiß,11.0,g,per_100g,,,,,nutrient not found in predictions
incorrect,115.png,Salz,0.05,g,per_100g,Salz,,,,qty: got None expected 0.05 | unit: got None expected g | context: got None expected per_100g
incorrect,116.jpeg,ENERGIE,1696,kJ,per_100g,ENERGIE,,,per_100g,qty: got None expected 1696 | unit: got None expected kJ
missing,116.jpeg,ENERGIE,404,kcal,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,1.4,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,- DAVON ZUCKER,4.6,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,EIWEIẞ,41.0,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,ENERGIE,509,kJ,per_serving,,,,,nutrient not found in predictions
missing,116.jpeg,ENERGIE,121,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,FETT:,3.5,g,per_serving,FETT:,3.5,g,per_100g,context: got per_100g expected per_serving
missing,116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,0.4,g,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,KOHLENHYDRATE:,8.2,g,per_serving,KOHLENHYDRATE:,8.2,g,per_100g,context: got per_100g expected per_serving
missing,116.jpeg,- DAVON ZUCKER,1.4,g,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,BALLASTSTOFFE,3.7,g,per_serving,Ballaststoffe,3.7,g,per_100g,context: got per_100g expected per_serving
missing,116.jpeg,EIWEIẞ,12.0,g,per_serving,,,,,nutrient not found in predictions
incorrect,116.jpeg,SALZ,0.61,g,per_serving,SALZ,0.61,g,per_100g,context: got per_100g expected per_serving
incorrect,117.jpeg,ENERGIE,728,kJ,per_serving,ENERGIE,,,per_serving,qty: got None expected 728 | unit: got None expected kJ
missing,117.jpeg,ENERGIE,173,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,117.jpeg,FETT,6.1,g,per_serving,FETT,6.1,,per_serving,unit: got None expected g
missing,117.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,1.5,g,per_serving,,,,,nutrient not found in predictions
incorrect,117.jpeg,KOHLENHYDRATE,16.7,g,per_serving,Kohlenhydrate,,,per_serving,qty: got None expected 16.7 | unit: got None expected g
missing,117.jpeg,- DAVON ZUCKER,13.5,g,per_serving,,,,,nutrient not found in predictions
incorrect,117.jpeg,BALLASTSTOFFE,4.0,g,per_serving,Ballaststoffe,,,per_serving,qty: got None expected 4.0 | unit: got None expected g
missing,117.jpeg,EIWEIẞ,11.0,g,per_serving,,,,,nutrient not found in predictions
incorrect,118.jpeg,ENERGIE,1440,kJ,per_100g,ENERGIE,8.0,g,per_100g,qty: got 8.0 expected 1440 | unit: got g expected kJ
incorrect,118.jpeg,ENERGIE,344,kcal,per_100g,ENERGIE,10,g,per_100g,qty: got 10 expected 344 | unit: got g expected kcal
incorrect,118.jpeg,FETT:,10,g,per_100g,FETT:,2.1,g,per_100g,qty: got 2.1 expected 10
missing,118.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.6,g,per_100g,,,,,nutrient not found in predictions
incorrect,118.jpeg,KOHLENHYDRATE:,48,g,per_100g,KOHLENHYDRATE:,3.2,g,per_100g,qty: got 3.2 expected 48
missing,118.jpeg,- DAVON ZUCKER,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,21,g,per_100g,,,,,nutrient not found in predictions
incorrect,118.jpeg,BALLASTSTOFFE,3.0,g,per_100g,Ballaststoffe,19,g,per_100g,qty: got 19 expected 3.0
missing,118.jpeg,EIWEIẞ,24,g,per_100g,,,,,nutrient not found in predictions
incorrect,118.jpeg,SALZ,0.70,g,per_100g,SALZ,,,per_100g,qty: got None expected 0.70 | unit: got None expected g
missing,118.jpeg,ENERGIE,1152,kJ,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,ENERGIE,275,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,118.jpeg,FETT:,8.0,g,per_serving,FETT:,48,g,per_100g,qty: got 48 expected 8.0 | context: got per_100g expected per_serving
missing,118.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.1,g,per_serving,,,,,nutrient not found in predictions
incorrect,118.jpeg,KOHLENHYDRATE:,38,g,per_serving,KOHLENHYDRATE:,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving
missing,118.jpeg,- DAVON ZUCKER,3.2,g,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,17,g,per_serving,,,,,nutrient not found in predictions
incorrect,118.jpeg,BALLASTSTOFFE,2.4,g,per_serving,Ballaststoffe,24,g,per_100g,qty: got 24 expected 2.4 | context: got per_100g expected per_serving
missing,118.jpeg,EIWEIẞ,19,g,per_serving,,,,,nutrient not found in predictions
missing,118.jpeg,SALZ,0.56,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,1471,kJ,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,352,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,119.jpeg,FETT:,11,g,per_100g,FETT:,24,g,per_100g,qty: got 24 expected 11
missing,119.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,3.0,g,per_100g,,,,,nutrient not found in predictions
incorrect,119.jpeg,KOHLENHYDRATE:,47,g,per_100g,KOHLENHYDRATE:,3.2,g,per_100g,qty: got 3.2 expected 47
missing,119.jpeg,- DAVON ZUCKER,4.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,21,g,per_100g,,,,,nutrient not found in predictions
incorrect,119.jpeg,BALLASTSTOFFE,4.5,g,per_100g,Ballaststoffe,19,g,per_100g,qty: got 19 expected 4.5
missing,119.jpeg,EIWEIẞ,24,g,per_100g,,,,,nutrient not found in predictions
incorrect,119.jpeg,SALZ,0.70,g,per_100g,SALZ,,,per_100g,qty: got None expected 0.70 | unit: got None expected g
missing,119.jpeg,ENERGIE,1177,kJ,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,282,kcal,per_serving,,,,,nutrient not found in predictions
incorrect,119.jpeg,FETT:,8.4,g,per_serving,FETT:,3.0,g,per_100g,qty: got 3.0 expected 8.4 | context: got per_100g expected per_serving
missing,119.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.4,g,per_serving,,,,,nutrient not found in predictions
incorrect,119.jpeg,KOHLENHYDRATE:,38,g,per_serving,KOHLENHYDRATE:,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving
missing,119.jpeg,- DAVON ZUCKER,3.2,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,17,g,per_serving,,,,,nutrient not found in predictions
incorrect,119.jpeg,BALLASTSTOFFE,3.6,g,per_serving,Ballaststoffe,24,g,per_100g,qty: got 24 expected 3.6 | context: got per_100g expected per_serving
missing,119.jpeg,EIWEIẞ,19,g,per_serving,,,,,nutrient not found in predictions
missing,119.jpeg,SALZ,0.56,g,per_serving,,,,,nutrient not found in predictions
missing,12.png,Energie / Energia / Energie / Energi / Energia / Energi,547,kJ,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Energie / Energia / Energie / Energi / Energia / Energi,129,kcal,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Vetten / Rasva / Matières grasses / Fett / Tłuszcze / Fett,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,waarvan verzadigde vetzuren / josta tyydyttyneiden rasvojen osuus / dont matières grasses saturées / med andel mættet fett / w tym tłuszcze nasycone / varav mättat fett,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Koolhydraten / Hiilihydraatit / Glucides / Karbohydrater / Węglowodany / Kolhydrater,32,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,waarvan suikers / josta sokereiden osuus / dont sucres / med andel sukker / w tym cukry / varav socker,1.1,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Eiwitten / Proteiinit / Protéines / Protein / Białko / Protein,0.1,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Zout / Suola / Sel / Salt / Sól / Salt,0.6,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Energie / Energia / Energie / Energi / Energia / Energi,328,kJ,per_serving,,,,,nutrient not found in predictions
missing,12.png,Energie / Energia / Energie / Energi / Energia / Energi,77,kcal,per_serving,,,,,nutrient not found in predictions
missing,12.png,Vetten / Rasva / Matières grasses / Fett / Tłuszcze / Fett,0.0,g,per_serving,,,,,nutrient not found in predictions
missing,12.png,waarvan verzadigde vetzuren / josta tyydyttyneiden rasvojen osuus / dont matières grasses saturées / med andel mættet fett / w tym tłuszcze nasycone / varav mättat fett,0.0,g,per_serving,,,,,nutrient not found in predictions
missing,12.png,Koolhydraten / Hiilihydraatit / Glucides / Karbohydrater / Węglowodany / Kolhydrater,19,g,per_serving,,,,,nutrient not found in predictions
missing,12.png,waarvan suikers / josta sokereiden osuus / dont sucres / med andel sukker / w tym cukry / varav socker,0.7,g,per_serving,,,,,nutrient not found in predictions
missing,12.png,Eiwitten / Proteiinit / Protéines / Protein / Białko / Protein,0.0,g,per_serving,,,,,nutrient not found in predictions
missing,12.png,Zout / Suola / Sel / Salt / Sól / Salt,0.4,g,per_serving,,,,,nutrient not found in predictions
missing,120.jpeg,ALPHA-LIPONSÄURE,42,mg,per_daily_dose,,,,,nutrient not found in predictions
incorrect,120.jpeg,LACTOBACILLUS ACIDOPHILUS,3.6 x 10^8,KBE,per_daily_dose,LACTOBACILLUS,,,per_daily_dose,nutrient: Specificity rule violated: 'LACTOBACILLUS ACIDOPHILUS' vs 'LACTOBACILLUS' | qty: got None expected 3.6 x 10^8 | unit: got None expected KBE
missing,120.jpeg,BIFIDOBACTERIUM BIFIDUM,3.6 x 10^8,KBE,per_daily_dose,,,,,nutrient not found in predictions
